Name;Sector;Lat;Long;PM-low(Gg/year);PM-high(Gg/year);PM-mean(Gg/year)
MONTE ALEGRE;Diesel TPP;-1.987823;-54.085127;0.009343066;0.025109489;0.017226277
ITAUTINGA;Diesel TPP;-3.117517;-60.040974;0.009194496;0.024710208;0.016952352
3M SUMARÉ;Diesel TPP;-22.809053;-47.273350;0.00897024;0.02410752;0.01653888
BORBA;Diesel TPP;-4.406794;-59.599754;0.008956224;0.024069852;0.016513038
EIRUNEPÉ;Diesel TPP;-6.850469;-70.242271;0.008872128;0.023843844;0.016357986
ALVORADA D´OESTE;Diesel TPP;-11.358026;-62.298663;0.008845498;0.023772275;0.016308886
LÁBREA;Diesel TPP;-7.266740;-64.782003;0.00883008;0.02373084;0.01628046
AUTAZES;Diesel TPP;-3.584836;-59.116852;0.008468467;0.022759006;0.015613736
CASTANHO;Diesel TPP;-3.814581;-60.351126;0.0084096;0.0226008;0.0155052
SÃO GABRIEL DA CACHOEIRA;Diesel TPP;-0.114796;-67.087488;0.00819936;0.02203578;0.01511757
ALCOA PORTO;Diesel TPP;-27.812284;-50.304971;0.00791063;0.021259819;0.014585225
MONTE DOURADO;Diesel TPP;-1.527495;-52.585298;0.00767376;0.02062323;0.014148495
TIVIT BARRA (ANTIGA OPTIGLOBE RIO);Diesel TPP;-23.041175;-43.554073;0.007672919;0.02062097;0.014146944
TIVIT TRANSAMÉRICA (ANTIGA OPTIGLOBE SÃO PAULO);Diesel TPP;-23.651232;-46.721660;0.007672919;0.02062097;0.014146944
EDIFÍCIO ROCHAVERÁ;Diesel TPP;-23.568234;-46.669525;0.007666752;0.020604396;0.014135574
CARAUARI;Diesel TPP;-4.867313;-66.898690;0.00764713;0.020551661;0.014099395
CHUPINGUAIA;Diesel TPP;-12.548982;-60.911644;0.007582656;0.020378388;0.013980522
CODAJÁS;Diesel TPP;-3.840531;-62.059850;0.00728832;0.01958736;0.01343784
MANICORÉ;Diesel TPP;-5.813654;-61.282751;0.007162176;0.019248348;0.013205262
BENJAMIN CONSTANT;Diesel TPP;-4.382773;-70.018284;0.00714816;0.01921068;0.01317942
APUÍ;Diesel TPP;-7.205666;-59.881458;0.007008;0.018834;0.012921
COSTA MARQUES;Diesel TPP;-12.441442;-64.223649;0.006988378;0.018781265;0.012884821
JBS ANDRADINA;Diesel TPP;-20.904327;-51.390530;0.006951936;0.018683328;0.012817632
ALBRÁS;Diesel TPP;-1.517284;-48.615369;0.006951936;0.018683328;0.012817632
FRANGO SERTANEJO;Diesel TPP;-20.797257;-49.226139;0.00692951;0.018623059;0.012776285
TERMOMECÂNICA SÃO PAULO;Diesel TPP;-23.654819;-46.572277;0.006901478;0.018547723;0.012724601
CAIMA;Diesel TPP;-4.255558;-55.998945;0.006895872;0.018532656;0.012714264
NOVA OLINDA DO NORTE;Diesel TPP;-3.583702;-59.123495;0.006881856;0.018494988;0.012688422
FEIJÓ;Diesel TPP;-8.165956;-70.363976;0.006848778;0.018406092;0.012627435
AGUDOS AMBEV;Diesel TPP;-22.464784;-48.981483;0.00672768;0.01808064;0.01240416
MARFRIG MINEIROS;Diesel TPP;-16.641489;-49.251801;0.00672768;0.01808064;0.01240416
ÓBIDOS;Diesel TPP;-1.901346;-55.506479;0.00672768;0.01808064;0.01240416
RÁDIO E TELEVISÃO RECORD;Diesel TPP;-23.666155;-46.715713;0.006671616;0.017929968;0.012300792
TARAUACÁ;Diesel TPP;-8.160583;-70.768790;0.006654797;0.017884766;0.012269782
NOVO ARIPUANÃ;Diesel TPP;-5.125476;-60.384666;0.006545472;0.017590956;0.012068214
COMODORO;Diesel TPP;-13.664935;-59.777403;0.006515758;0.0175111;0.012013429
AMAPÁ GARDEN SHOPPING;Diesel TPP;0.168033;-51.073171;0.00644736;0.01732728;0.01188732
LATASA SANTA CRUZ;Diesel TPP;-23.000730;-43.446956;0.006279168;0.016875264;0.011577216
ITAGUASSU AGRO INDUSTRIAL;Diesel TPP;-10.855831;-37.123670;0.006237681;0.016763767;0.011500724
SHOPPING CENTER IGUATEMI PORTO ALEGRE;Diesel TPP;-30.189000;-51.118437;0.006223104;0.016724592;0.011473848
FBA;Diesel TPP;-23.376182;-47.894920;0.006223104;0.016724592;0.011473848
TUBARÃO;Diesel TPP;-3.863279;-32.427055;0.006127795;0.01646845;0.011298122
CERVEJARIA PETRÓPOLIS;Diesel TPP;-22.406336;-42.966538;0.006099763;0.016393114;0.011246438
ROVEMA-TRIUNFO;Diesel TPP;-8.809639;-63.696598;0.006082944;0.016347912;0.011215428
ANORI;Diesel TPP;-3.746233;-61.657769;0.006068928;0.016310244;0.011189586
SOURE;Diesel TPP;-0.393838;-48.610756;0.005985393;0.016085743;0.011035568
SISTEMA DE GERAÇÃO DO MUNICÍPIO DE FEIJÓ;Diesel TPP;-8.167023;-70.346755;0.00597474;0.016057115;0.011015928
CAMPO NOVO;Diesel TPP;-10.575604; -63.611822;0.00587831;0.015797959;0.010838135
PORTEL;Diesel TPP;-1.955723;-50.811794;0.005869901;0.015775358;0.01082263
ALENQUER;Diesel TPP;-1.943150;-54.743077;0.005815238;0.015628453;0.010721846
ALMEIRIM;Diesel TPP;-1.524171;-52.581201;0.005792532;0.015567431;0.010679982
NOVO AIRÃO;Diesel TPP;-2.639329;-60.947908;0.005721331;0.015376078;0.010548704
SALVATERRA;Diesel TPP;-0.766388;-48.678853;0.005689094;0.015289441;0.010489268
NOVO DATA CENTER - BM&FBOVESPA;Diesel TPP;-23.435113;-46.917703;0.005675919;0.015254033;0.010464976
SHOPPING PORTO VELHO;Diesel TPP;-8.731605;-63.904002;0.005627424;0.015123702;0.010375563
OESP;Diesel TPP;-23.550923;-46.633751;0.0056064;0.0150672;0.0103368
CONDOMÍNIO E-TOWER SÃO PAULO;Diesel TPP;-23.596430;-46.690444;0.0056064;0.0150672;0.0103368
CONDOMÍNIO SP MARKET CENTER;Diesel TPP;-23.568778;-46.701458;0.0056064;0.0150672;0.0103368
CHRIS CINTOS;Diesel TPP;-23.610533;-46.664219;0.0056064;0.0150672;0.0103368
AEROPORTO INTERNACIONAL DE VIRACOPOS - CAMPINAS;Diesel TPP;-22.911882;-47.027533;0.005417184;0.014558682;0.009987933
3M ITAPETININGA;Diesel TPP;-23.593264;-48.027241;0.005382144;0.014464512;0.009923328
TECUMSEH BAIRRO VILA IZABEL;Diesel TPP;-22.031882;-47.879572;0.005382144;0.014464512;0.009923328
TECUMSEH BAIRRO JARDIM JOCKEY CLUBE;Diesel TPP;-22.027109;-47.877855;0.005382144;0.014464512;0.009923328
JURUENA;Diesel TPP;-10.320624;-58.499873;0.005363671;0.014414866;0.009889268
TAPAUÁ;Diesel TPP;-5.631274;-63.184219;0.005298048;0.014238504;0.009768276
MERCK;Diesel TPP;-22.926712;-47.112203;0.005256;0.0141255;0.00969075
DORI ALIMENTOS;Diesel TPP;-22.249909;-49.933835;0.005256;0.0141255;0.00969075
BEBIDAS IPIRANGA;Diesel TPP;-21.247160;-47.856830;0.005256;0.0141255;0.00969075
URUCARÁ;Diesel TPP;-2.531539;-57.745604;0.005256;0.0141255;0.00969075
JACI-PARANÁ;Diesel TPP;-8.720915;-63.859885;0.00518592;0.01393716;0.00956154
ABATEDOURO SÃO SALVADOR;Diesel TPP;-16.020508;-49.789613;0.005169101;0.013891958;0.00953053
CONIEXPRESS;Diesel TPP;-16.409047;-49.216906;0.005169101;0.013891958;0.00953053
TERRA SANTA;Diesel TPP;-2.103531;-56.482575;0.005114158;0.0137443;0.009429229
QUERÊNCIA DO NORTE;Diesel TPP;-12.578725;-52.211317;0.005082202;0.013658417;0.009370309
BUETTNER;Diesel TPP;-27.100470;-48.905775;0.00504576;0.01356048;0.00930312
CENTRO ALTERNATIVO CAMPINAS;Diesel TPP;-22.928892;-47.142102;0.00504576;0.01356048;0.00930312
SHOPPING NOVA AMÉRICA;Diesel TPP;-22.936877;-43.195644;0.00504576;0.01356048;0.00930312
CIF MINERAÇÃO;Diesel TPP;-21.768340;-42.536335;0.00504576;0.01356048;0.00930312
NOVA BANDEIRANTES;Diesel TPP;-9.897107;-57.776753;0.005041555;0.01354918;0.009295367
CEDASA;Diesel TPP;-22.460028;-47.521093;0.004999507;0.013436176;0.009217841
FONTE BOA;Diesel TPP;-2.521763;-66.095794;0.00497568;0.01337214;0.00917391
UNIPAC;Diesel TPP;-22.067831;-50.177355;0.0049056;0.0131838;0.0090447
MANTECORP IQF;Diesel TPP;-22.906204;-43.705135;0.004778054;0.012841021;0.008809538
HYPERMARCAS;Diesel TPP;-22.853064;-43.291775;0.004778054;0.012841021;0.008809538
MUANÁ;Diesel TPP;-1.531357;-49.221777;0.004776653;0.012837254;0.008806954
VALE DO ANARI;Diesel TPP;-9.861545;-62.171376;0.004743014;0.012746851;0.008744933
SHOPPING PARQUE DAS BANDEIRAS;Diesel TPP;-22.960649;-47.080225;0.004702368;0.012637614;0.008669991
ENVIRA;Diesel TPP;-7.437394;-70.028593;0.004663123;0.012532144;0.008597633
EDITORA O DIA;Diesel TPP;-22.958375;-43.192211;0.00462528;0.01243044;0.00852786
BARREIRINHA;Diesel TPP;-2.773831;-57.036443;0.004541184;0.012204432;0.008372808
MARFRIG ALEGRETE;Diesel TPP;-29.795184;-55.782715;0.00448512;0.01205376;0.00826944
MARFRIG BAGÉ;Diesel TPP;-31.315991;-54.091793;0.00448512;0.01205376;0.00826944
SENADO FEDERAL;Diesel TPP;-15.720544;-48.153000;0.00448512;0.01205376;0.00826944
TAD;Diesel TPP;-13.832807;-56.090274;0.00448512;0.01205376;0.00826944
RIO PRETO DA EVA;Diesel TPP;-2.706233;-59.692852;0.00448512;0.01205376;0.00826944
ITAMINAS;Diesel TPP;-20.034147;-44.133854;0.00448512;0.01205376;0.00826944
JUTAÍ;Diesel TPP;-2.745104;-66.767077;0.004480915;0.01204246;0.008261687
ABUNÃ;Diesel TPP;-8.795005;-63.816069;0.004457088;0.011978424;0.008217756
APIACÁS;Diesel TPP;-9.569182;-57.393008;0.004412237;0.011857886;0.008135062
BERURI;Diesel TPP;-3.902587;-61.367842;0.004339354;0.011662013;0.008000683
MANAQUIRI;Diesel TPP;-3.437212;-60.453805;0.004316928;0.011601744;0.007959336
ITAPIRANGA;Diesel TPP;-2.743313;-58.028349;0.004307117;0.011575376;0.007941247
PASTIFÍCIO SANTA AMÁLIA;Diesel TPP;-21.678983;-45.920358;0.004297306;0.011549009;0.007923157
BASF GUARATINGUETÁ;Diesel TPP;-22.791766;-45.198331;0.00427488;0.01148874;0.00788181
NORTH SHOPPING JÓQUEI;Diesel TPP;-3.715721;-38.592939;0.0042048;0.0113004;0.0077526
MENU;Diesel TPP;-21.264631;-50.637280;0.0042048;0.0113004;0.0077526
TORRE E;Diesel TPP;-23.576554;-46.625080;0.0042048;0.0113004;0.0077526
SÃO PAULO DE OLIVENÇA;Diesel TPP;-3.468233;-68.953504;0.004190784;0.011262732;0.007726758
SHOPPING CENTER IGUATEMI BELÉM;Diesel TPP;-1.333303;-48.463786;0.004148736;0.011149728;0.007649232
ETERNIT;Diesel TPP;-25.293366;-49.232211;0.004148736;0.011149728;0.007649232
PAUINI;Diesel TPP;-7.713920;-66.992006;0.004115098;0.011059325;0.007587211
PLASTSEVEN;Diesel TPP;-22.162829;-42.420787;0.004081459;0.010968922;0.00752519
SÃO SEBASTIÃO DA BOA VISTA;Diesel TPP;-1.719577;-49.530417;0.004081459;0.010968922;0.00752519
MINERAÇÃO ESPERANÇA;Diesel TPP;-20.154173;-44.200883;0.004036608;0.010848384;0.007442496
AFUÁ;Diesel TPP;-0.164198;-50.394948;0.004026516;0.010821263;0.00742389
SOCIEDADE DE EDUCAÇÃO TIRADENTES;Diesel TPP;-10.887326;-37.075915;0.00392448;0.01054704;0.00723576
GOIÂNIA SHOPPING;Diesel TPP;-16.640173;-49.309479;0.00392448;0.01054704;0.00723576
NHAMUNDÁ;Diesel TPP;-2.194577;-56.710883;0.00392448;0.01054704;0.00723576
LUBRASIL;Diesel TPP;-22.658411;-47.681570;0.00392448;0.01054704;0.00723576
RENOSA;Diesel TPP;-15.605338;-56.156238;0.003868416;0.010396368;0.007132392
EXTRA CARAGUATATUBA;Diesel TPP;-23.622874;-45.437570;0.003812352;0.010245696;0.007029024
GRAND HYATT SÃO PAULO;Diesel TPP;-23.616192;-46.697323;0.003812352;0.010245696;0.007029024
BERGAMINI;Diesel TPP;-23.511560;-46.599268;0.003812352;0.010245696;0.007029024
AEROPORTO INTERNACIONAL SALGADO FILHO;Diesel TPP;-30.207990;-51.104704;0.003789926;0.010185427;0.006987677
UARINI;Diesel TPP;-2.979154;-65.159533;0.003789926;0.010185427;0.006987677
CANATIBA TUPIS;Diesel TPP;-22.727795;-47.418894;0.00378432;0.01017036;0.00697734
NOVA MARINGÁ;Diesel TPP;-13.034835;-57.050010;0.003760493;0.010106324;0.006933409
IPIXUNA;Diesel TPP;-7.047382;-71.686624;0.003739469;0.010049822;0.006894646
PONTA DE PEDRAS;Diesel TPP;-1.401442;-48.868259;0.003727135;0.010016675;0.006871905
TISHMAN SPYER;Diesel TPP;-23.489810;-46.841152;0.00371424;0.00998202;0.00684813
SILVES;Diesel TPP;-2.874255;-58.435197;0.003674995;0.00987655;0.006775772
PRAINHA;Diesel TPP;-1.802940;-53.480621;0.003656494;0.009826828;0.006741661
CURRALINHO;Diesel TPP;-1.808028;-49.790465;0.003646403;0.009799707;0.006723055
RORAINÓPOLIS;Diesel TPP;0.929133;-60.433308;0.00364416;0.00979368;0.00671892
GURUPÁ;Diesel TPP;-1.409937;-51.642252;0.003622856;0.009736425;0.00667964
PORTO DE MOZ;Diesel TPP;-1.754706;-52.233917;0.003596506;0.009665609;0.006631057
FARO;Diesel TPP;-2.172097;-56.740936;0.003595945;0.009664102;0.006630024
CONDOMÍNIO DO CASTANHEIRA SHOPPING CENTER;Diesel TPP;-1.326131;-48.371493;0.003588096;0.009643008;0.006615552
GRAFITE PEDRA AZUL;Diesel TPP;-16.005924;-41.265089;0.003571277;0.009597806;0.006584542
ESDEVA;Diesel TPP;-21.664142;-43.409815;0.003567072;0.009586506;0.006576789
RÁDIO E TELEVISÃO BANDEIRANTE;Diesel TPP;-23.596038;-46.708743;0.003567072;0.009586506;0.006576789
NOVA CALIFÓRNIA;Diesel TPP;-8.771306;-63.803065;0.003546048;0.009530004;0.006538026
NOVA MONTE VERDE;Diesel TPP;-9.903297;-57.739602;0.003506803;0.009424534;0.006465668
CAREIRO DA VÁRZEA;Diesel TPP;-3.193157;-59.820110;0.003504;0.009417;0.0064605
SHOPPING GUARARAPES;Diesel TPP;-8.156778;-34.963101;0.003504;0.009417;0.0064605
CINDACTA IV;Diesel TPP;-3.036777;-60.035768;0.003504;0.009417;0.0064605
PROCEDA;Diesel TPP;-23.622364;-46.669128;0.00349559;0.009394399;0.006444995
BARCELOS;Diesel TPP;-0.977890;-62.924233;0.003447936;0.009266328;0.006357132
CERÂMICA URUSSANGA;Diesel TPP;-28.511715;-49.321554;0.003431117;0.009221126;0.006326122
AEROPORTO INTERNACIONAL DE BRASÍLIA;Diesel TPP;-15.780022;-48.087082;0.003391872;0.009115656;0.006253764
PACARAIMA;Diesel TPP;4.477857;-61.135122;0.003375053;0.009070454;0.006222754
PORTO ALEGRE DO NORTE;Diesel TPP;-10.880433;-51.631500;0.00337281;0.009064428;0.006218619
SERGIFIL INDÚSTRIA TÊXTIL;Diesel TPP;-10.891877;-37.069907;0.00336384;0.00904032;0.00620208
ARAGUAIA SHOPPING;Diesel TPP;-16.609908;-49.287506;0.00336384;0.00904032;0.00620208
APARECIDA PARTE III;Diesel TPP;-2.997007;-60.059114;0.00336384;0.00904032;0.00620208
URUCURITUBA (TABOCAL);Diesel TPP;-2.674538;-57.663477;0.003321792;0.008927316;0.006124554
AEROPORTO INTERNACIONAL DO RECIFE;Diesel TPP;-8.029112;-34.927682;0.003318989;0.008919782;0.006119386
RIBEIRÃO CASCALHEIRA;Diesel TPP;-12.943109;-51.835839;0.00328535;0.008829379;0.006057365
NOVO REMANSO;Diesel TPP;-3.127241;-58.421454;0.00322368;0.00866364;0.00594366
TAPURAH;Diesel TPP;-12.543966;-56.469762;0.003197891;0.008594331;0.005896111
AEROPORTO INTERNACIONAL DE CONGONHAS - SÃO PAULO;Diesel TPP;-23.627541;-46.656546;0.003185837;0.008561936;0.005873887
SHOPPING PARK DOS LAGOS;Diesel TPP;-22.891574;-42.027713;0.003139584;0.008437632;0.005788608
DOCE MINEIRO;Diesel TPP;-18.717425;-49.208937;0.003139584;0.008437632;0.005788608
HOSPITAL SÃO LUIZ;Diesel TPP;-23.640408;-46.539924;0.003139584;0.008437632;0.005788608
ITAMARATI;Diesel TPP;-6.431983;-68.243140;0.003097536;0.008324628;0.005711082
FORTLEV SUL;Diesel TPP;-26.371032;-48.719494;0.00308352;0.00828696;0.00568524
AEROPORTO INTERNACIONAL TANCREDO NEVES;Diesel TPP;-19.651130;-43.961741;0.00308352;0.00828696;0.00568524
GEDORE;Diesel TPP;-29.744071;-51.154120;0.00308352;0.00828696;0.00568524
AJ RORATO;Diesel TPP;-23.926752;-52.502307;0.003069504;0.008249292;0.005659398
SÃO SEBASTIÃO DO UATUMÃ;Diesel TPP;-1.974621;-58.915137;0.003061094;0.008226691;0.005643893
SANTO ANTÔNIO DO IÇÁ;Diesel TPP;-3.108103;-67.954546;0.003058291;0.008219158;0.005638724
COMBUSTOL;Diesel TPP;-23.489971;-46.754845;0.00304848;0.00819279;0.005620635
OEIRAS DO PARÁ;Diesel TPP;-2.007466;-49.861040;0.003038669;0.008166422;0.005602546
SONDA - SÃO BERNARDO;Diesel TPP;-23.674315;-46.560604;0.003027456;0.008136288;0.005581872
CANUTAMA;Diesel TPP;-7.501469;-63.822270;0.002915328;0.007834944;0.005375136
TOTVS;Diesel TPP;-23.572935;-46.585535;0.002915328;0.007834944;0.005375136
TONANTINS;Diesel TPP;-2.795679;-67.652313;0.002901312;0.007797276;0.005349294
BOA VISTA DO RAMOS;Diesel TPP;-2.973811;-57.579969;0.002890099;0.007767142;0.00532862
ADRIA;Diesel TPP;-21.269711;-48.310999;0.002859264;0.007684272;0.005271768
SOCIEDADE HOSPITALAR SAMARITANO;Diesel TPP;-23.539039;-46.661402;0.002857021;0.007678245;0.005267633
SHOPPING PARK EUROPEU;Diesel TPP;-26.975036;-49.091438;0.002848051;0.007654138;0.005251094
TRANSTECHNOLOGY;Diesel TPP;-23.679090;-46.624999;0.002848051;0.007654138;0.005251094
SHOPPING PARAUAPEBAS;Diesel TPP;-6.071226;-49.898588;0.002848051;0.007654138;0.005251094
DHB COMPONENTES AUTOMOTIVOS (UNIDADE 2);Diesel TPP;-30.153382;-51.163755;0.002848051;0.007654138;0.005251094
INDUSTRIAL CERÂMICOS;Diesel TPP;-22.357001;-47.506296;0.002848051;0.007654138;0.005251094
MVC COMPONENTES PLÁSTICOS;Diesel TPP;-25.515157;-49.145193;0.002848051;0.007654138;0.005251094
ALTERO DESIGN;Diesel TPP;-29.630709;-50.991177;0.002848051;0.007654138;0.005251094
CASTELO BRANCO OFFICE PARK;Diesel TPP;-23.495477;-46.943462;0.00283824;0.00762777;0.005233005
AEROPORTO INTERNACIONAL DE SALVADOR;Diesel TPP;-12.912192;-38.331891;0.002835437;0.007620236;0.005227837
BLUE TREE PARK ANGRA DOS REIS;Diesel TPP;-22.998215;-44.309441;0.0028032;0.0075336;0.0051684
CABO DE SANTO AGOSTINHO;Diesel TPP;-8.286659;-35.022783;0.0028032;0.0075336;0.0051684
SÍNCROTRON;Diesel TPP;-22.936838;-47.058042;0.0028032;0.0075336;0.0051684
CIA DE ALIMENTOS IBITURUNA;Diesel TPP;-18.836201;-41.909986;0.0028032;0.0075336;0.0051684
BYK;Diesel TPP;-20.892988;-49.594357;0.0028032;0.0075336;0.0051684
INDÚSTRIA DE FELTROS SANTA FÉ;Diesel TPP;-23.532591;-46.198742;0.0028032;0.0075336;0.0051684
SANTA FÉ;Diesel TPP;-23.542192;-46.172649;0.0028032;0.0075336;0.0051684
HUDTELFA I;Diesel TPP;-22.788809;-47.298138;0.0028032;0.0075336;0.0051684
TECELAGEM DE FITAS SANTA JÚLIA;Diesel TPP;-22.774249;-47.258313;0.0028032;0.0075336;0.0051684
CONDOMÍNIO DO EDIFÍCIO BARÃO DE MAUÁ II;Diesel TPP;-22.987456;-43.360439;0.0028032;0.0075336;0.0051684
CONDOMÍNIO EDIFÍCIOS NEW YORK E LOS ANGELES;Diesel TPP;-23.533753;-46.563626;0.0028032;0.0075336;0.0051684
VIDEPLAST;Diesel TPP;-27.009918;-51.144471;0.0028032;0.0075336;0.0051684
ASSIS BRASIL;Diesel TPP;-10.938410;-69.572972;0.002802079;0.007530587;0.005166333
JURUÁ;Diesel TPP;-3.477284;-66.061638;0.002800397;0.007526066;0.005163232
GAÚCHA DO NORTE;Diesel TPP;-13.196199;-53.255058;0.002761152;0.007420596;0.005090874
MARAÃ;Diesel TPP;-1.853893;-65.579779;0.002758349;0.007413062;0.005085706
ASSOCIAÇÃO PRÓ-ENSINO NOVO HANBURGO;Diesel TPP;-29.669996;-51.119998;0.00272471;0.007322659;0.005023685
LIMOEIRO;Diesel TPP;-1.888202;-66.995374;0.002705088;0.007269924;0.004987506
FIBRASA NORDESTE;Diesel TPP;-7.911566;-34.890608;0.002691072;0.007232256;0.004961664
GRANJA BRASÍLIA;Diesel TPP;-19.959967;-44.198186;0.002691072;0.007232256;0.004961664
SANSUY;Diesel TPP;-12.715164;-38.325344;0.002691072;0.007232256;0.004961664
CRISTALINA ALIMENTOS;Diesel TPP;-16.777212;-47.606300;0.002691072;0.007232256;0.004961664
HOSPITAL BARRA D´OR;Diesel TPP;-22.985559;-43.274608;0.002691072;0.007232256;0.004961664
CONDOMÍNIO SHOPPING CENTER LAPA;Diesel TPP;-12.986505;-38.465255;0.002691072;0.007232256;0.004961664
BERGAMAIS;Diesel TPP;-23.533595;-46.599268;0.002691072;0.007232256;0.004961664
MORUMBI CORPORATE ADMINISTRAÇÃO;Diesel TPP;-23.592443;-46.615747;0.00266304;0.00715692;0.00490998
SANTA IZABEL DO RIO NEGRO;Diesel TPP;-0.272464;-65.475361;0.002612582;0.007021315;0.004816949
MERCOCÍTRICO;Diesel TPP;-21.477928;-47.356286;0.00259296;0.00696858;0.00478077
SANSUY;Diesel TPP;-23.646709;-46.848321;0.00255792;0.00687441;0.004716165
NUTRIBEM;Diesel TPP;-21.019246;-49.498074;0.002550912;0.006855576;0.004703244
MARFRIG;Diesel TPP;-30.348569;-54.309344;0.002550912;0.006855576;0.004703244
TORRE D;Diesel TPP;-23.530290;-46.704388;0.002550912;0.006855576;0.004703244
ROYAL PALM PLAZA;Diesel TPP;-22.886625;-47.093529;0.00252288;0.00678024;0.00465156
CONDOMÍNIO CIVIL PANTANAL SHOPPING;Diesel TPP;-15.581522;-56.081432;0.00252288;0.00678024;0.00465156
PSJ;Diesel TPP;-23.270239;-45.956530;0.00252288;0.00678024;0.00465156
SONDA - SANTO AMARO;Diesel TPP;-23.654843;-46.700499;0.00252288;0.00678024;0.00465156
BANCO SANTANDER BRASIL;Diesel TPP;-23.534067;-46.654263;0.00252288;0.00678024;0.00465156
SHOPPING PRAIA DA COSTA;Diesel TPP;-20.343580;-40.289363;0.00252288;0.00678024;0.00465156
CAAPIRANGA;Diesel TPP;-3.327627;-61.212246;0.002503258;0.006727505;0.004615381
PLASDIL - PLÁSTICOS DIVINÓPOLIS;Diesel TPP;-20.614738;-42.145016;0.002483635;0.00667477;0.004579202
SHOPPING BOA VISTA;Diesel TPP;-8.059027;-34.892663;0.0024528;0.0065919;0.00452235
ALVARÃES;Diesel TPP;-3.211967;-64.805540;0.002421965;0.00650903;0.004465498
CACHOEIRA DO ARARI;Diesel TPP;-0.990830;-48.895388;0.002421965;0.00650903;0.004465498
MANOEL URBANO;Diesel TPP;-8.831575;-69.264516;0.002368143;0.006364385;0.004366264
REFRIGERANTES DO TRIÂNGULO;Diesel TPP;-18.882770;-48.196365;0.002358893;0.006339524;0.004349209
INDÚSTRIA DE CAL CRUZEIRO;Diesel TPP;-20.451532;-45.554619;0.002354688;0.006328224;0.004341456
SUPERMERCADO MUNDIAL;Diesel TPP;-22.879636;-43.474422;0.002354688;0.006328224;0.004341456
JURITI;Diesel TPP;-2.172659;-56.091834;0.00234796;0.006310143;0.004329052
HOSPITAL DE BASE;Diesel TPP;-20.852912;-49.355233;0.002335066;0.006275489;0.004305277
CURUÁ;Diesel TPP;-1.888886;-55.124777;0.002317686;0.00622878;0.004273233
YOKI ALIMENTOS;Diesel TPP;-22.236527;-45.929189;0.00231264;0.00621522;0.00426393
ASPEBRAS BAHIA;Diesel TPP;-12.801785;-38.390779;0.002298624;0.006177552;0.004238088
ROVEMA BANDEIRANTES;Diesel TPP;-8.748232;-63.818171;0.002287411;0.006147418;0.004217414
COMPONENT;Diesel TPP;-23.683018;-46.621224;0.002270592;0.006102216;0.004186404
REICHHOLD DO BRASIL;Diesel TPP;-23.538100;-46.177456;0.002270592;0.006102216;0.004186404
FUNFARME;Diesel TPP;-20.757915;-49.412911;0.002255174;0.006060781;0.004157978
KAISER - ARARAQUARA;Diesel TPP;-21.778026;-48.171860;0.00224256;0.00602688;0.00413472
MARFRIG CAPÃO;Diesel TPP;-31.835819;-52.571276;0.00224256;0.00602688;0.00413472
MARFRIG PARANAÍBA;Diesel TPP;-19.664312;-51.187585;0.00224256;0.00602688;0.00413472
CEASA-PE;Diesel TPP;-8.054948;-34.975747;0.00224256;0.00602688;0.00413472
COPA DOR;Diesel TPP;-22.942568;-43.376232;0.00224256;0.00602688;0.00413472
MARFRIG RIO VERDE;Diesel TPP;-17.776789;-50.911854;0.00224256;0.00602688;0.00413472
LATICÍNIO SCALA;Diesel TPP;-19.866439;-47.457835;0.00224256;0.00602688;0.00413472
JARAGUÁ;Diesel TPP;-18.889267;-48.184005;0.00224256;0.00602688;0.00413472
RONDOLÂNDIA;Diesel TPP;-10.846427;-61.458766;0.002239757;0.006019346;0.004129552
MARECHAL THAUMATURGO;Diesel TPP;-8.938069;-72.784890;0.002213687;0.005949284;0.004081485
ANAMÃ;Diesel TPP;-3.571428;-61.401310;0.002194906;0.005898809;0.004046857
FRIGOBET;Diesel TPP;-19.953674;-44.213121;0.002186496;0.005876208;0.004031352
SINTERAMA;Diesel TPP;-21.430631;-45.971563;0.002136038;0.005740603;0.003938321
ASSEMBLEIA PARAENSE;Diesel TPP;-1.413617;-48.392375;0.002136038;0.005740603;0.003938321
ZANOTTI PACATUBA;Diesel TPP;-3.891267;-38.609957;0.002136038;0.005740603;0.003938321
ATALAIA DO NORTE;Diesel TPP;-4.367257;-70.189269;0.002130432;0.005725536;0.003927984
DISTRIBUIDORA AMARAL;Diesel TPP;-20.137482;-44.865072;0.0021024;0.0056502;0.0038763
CORFIO;Diesel TPP;-26.788281;-51.000738;0.002074368;0.005574864;0.003824616
BIMBO DO BRASIL;Diesel TPP;-23.561606;-46.592401;0.002074368;0.005574864;0.003824616
ETERNIT SIMÕES FILHO;Diesel TPP;-12.795591;-38.399362;0.002074368;0.005574864;0.003824616
ADRIANA AGRÍCOLA;Diesel TPP;-16.944746;-53.536722;0.002046336;0.005499528;0.003772932
GERALDISCOS;Diesel TPP;-23.592287;-46.641385;0.00204073;0.005484461;0.003762595
USINA ALA MEGA;Diesel TPP;-23.532494;-46.700955;0.00204073;0.005484461;0.003762595
ALA POLO;Diesel TPP;-23.582847;-46.686878;0.00204073;0.005484461;0.003762595
TILIBRA;Diesel TPP;-22.303263;-49.074230;0.00203232;0.00546186;0.00374709
MORUMBI SHOPPING;Diesel TPP;-23.522074;-46.623659;0.00203232;0.00546186;0.00374709
