Name;Sector;Lat;Long;NOx-low (Gg/year);NOx-high (Gg/year);NOx-mean (Gg/year)
ETERNIT SIMÕES FILHO;Diesel TPP;-12.795591;-38.399362;0.03824616;0.18928608;0.11376612
ADRIANA AGRÍCOLA;Diesel TPP;-16.944746;-53.536722;0.03772932;0.18672816;0.11222874
GERALDISCOS;Diesel TPP;-23.592287;-46.641385;0.037625952;0.186216576;0.111921264
USINA ALA MEGA;Diesel TPP;-23.532494;-46.700955;0.037625952;0.186216576;0.111921264
ALA POLO;Diesel TPP;-23.582847;-46.686878;0.037625952;0.186216576;0.111921264
TILIBRA;Diesel TPP;-22.303263;-49.074230;0.0374709;0.1854492;0.11146005
MORUMBI SHOPPING;Diesel TPP;-23.522074;-46.623659;0.0374709;0.1854492;0.11146005
SE04;Diesel TPP;-23.531234;-46.682415;0.0374709;0.1854492;0.11146005
MORUMBI CORPORATE TORRE ALTA;Diesel TPP;-23.591185;-46.599954;0.0374709;0.1854492;0.11146005
MORUMBI CORPORATE TORRE BAIXA;Diesel TPP;-23.549333;-46.584848;0.0374709;0.1854492;0.11146005
GUARIBA;Diesel TPP;-9.131372;-60.389363;0.037419216;0.185193408;0.111306312
FIBRASA;Diesel TPP;-7.905615;-34.896273;0.03721248;0.18417024;0.11069136
CORY;Diesel TPP;-21.366706;-46.942078;0.03721248;0.18417024;0.11069136
COOPERSUL;Diesel TPP;-31.762667;-52.486035;0.03721248;0.18417024;0.11069136
ITAPICURU;Diesel TPP;-4.465218;-43.887157;0.03721248;0.18417024;0.11069136
NESTLÉ;Diesel TPP;-22.473422;-47.460322;0.03721248;0.18417024;0.11069136
SEDE 1;Diesel TPP;-23.611174;-46.909449;0.03721248;0.18417024;0.11069136
MARABÁ GUSA SIDERÚRGICA;Diesel TPP;-5.369499;-49.133968;0.03721248;0.18417024;0.11069136
SÃO CARLOS;Diesel TPP;-8.787932;-63.893016;0.03721248;0.18417024;0.11069136
EXTRA SÃO JOSÉ DOS CAMPOS;Diesel TPP;-23.199920;-45.809454;0.03721248;0.18417024;0.11069136
SUPERCENTER GRANJA VIANA;Diesel TPP;-23.595394;-46.900125;0.03721248;0.18417024;0.11069136
KAPPESBERG;Diesel TPP;-29.476235;-51.418246;0.03721248;0.18417024;0.11069136
JACAREACANGA;Diesel TPP;-6.224844;-57.765036;0.036618114;0.181228632;0.108923373
EXTRA ARACAJU;Diesel TPP;-10.940589;-37.067332;0.036385536;0.180077568;0.108231552
SUPERCENTER TIJUCA;Diesel TPP;-22.981767;-43.227230;0.036385536;0.180077568;0.108231552
PACARANA;Diesel TPP;-11.492049;-60.997724;0.035765328;0.177008064;0.106386696
AMBEV - JOÃO PESSOA;Diesel TPP;-26.499603;-49.130280;0.0348867;0.1726596;0.10377315
MOTOROLA SP;Diesel TPP;-22.692595;-46.994837;0.034679964;0.171636432;0.103158198
CONDOMÍNIO CANOAS SHOPPING CENTER;Diesel TPP;-29.924546;-51.192334;0.034473228;0.170613264;0.102543246
GRANJA VIANA;Diesel TPP;-23.611906;-46.918070;0.03411144;0.16882272;0.10146708
BCP;Diesel TPP;-23.609746;-46.662539;0.03385302;0.16754376;0.10069839
EDIFÍCIO ODEBRECHT;Diesel TPP;-23.568530;-46.673769;0.0335946;0.1662648;0.0999297
BASÍLICA NOSSA SENHORA DA CONCEIÇÃO APARECIDA;Diesel TPP;-22.843809;-45.235071;0.033491232;0.165753216;0.099622224
SERGIPE INDUSTRIAL FILIAL;Diesel TPP;-10.910925;-37.100806;0.033491232;0.165753216;0.099622224
CALÇOENE;Diesel TPP;2.487348;-50.971732;0.033491232;0.165753216;0.099622224
INJECT CAMPO BOM;Diesel TPP;-29.676904;-51.037040;0.033491232;0.165753216;0.099622224
FUGA COUROS;Diesel TPP;-28.454245;-52.197437;0.033491232;0.165753216;0.099622224
SARGEL;Diesel TPP;-21.470643;-47.024127;0.033491232;0.165753216;0.099622224
GRUPO GERADORES MOORE;Diesel TPP;-23.545942;-46.790236;0.033491232;0.165753216;0.099622224
CROMEX - BA;Diesel TPP;-12.776674;-38.409490;0.033491232;0.165753216;0.099622224
HOTEL HILTON MORUMBI;Diesel TPP;-23.610303;-46.696883;0.03307776;0.16370688;0.09839232
GREIF;Diesel TPP;-23.668872;-46.714573;0.03307776;0.16370688;0.09839232
ALCON LABORATÓRIOS DO BRASIL;Diesel TPP;-23.540677;-46.601048;0.03269013;0.16178844;0.097239285
SHOPPING CENTER GRANDE RIO;Diesel TPP;-22.781403;-43.382255;0.0323025;0.15987;0.09608625
EMATEX;Diesel TPP;-19.758150;-44.076220;0.032224974;0.159486312;0.095855643
COMPLEM;Diesel TPP;-17.723121;-49.106984;0.032199132;0.159358416;0.095778774
AMATURÁ;Diesel TPP;-3.366057;-68.199309;0.031992396;0.158335248;0.095163822
PEIXOTO GONÇALVES;Diesel TPP;-10.324425;-36.582218;0.03178566;0.15731208;0.09454887
HIPER BOMPREÇO ROTULA;Diesel TPP;-12.950037;-38.442424;0.03178566;0.15731208;0.09454887
BAGRE;Diesel TPP;-1.905640;-50.197114;0.031578924;0.156288912;0.093933918
NORMÂNDIA;Diesel TPP;3.914835;-59.606802;0.03152724;0.15603312;0.09378018
GEOLAB;Diesel TPP;-16.358879;-48.962675;0.0310104;0.1534752;0.0922428
BRASILGRÁFICA;Diesel TPP;-23.500515;-46.931789;0.0310104;0.1534752;0.0922428
OCEANO;Diesel TPP;-23.362893;-46.869749;0.0310104;0.1534752;0.0922428
SABE ALIMENTOS;Diesel TPP;-10.426650;-36.955894;0.0310104;0.1534752;0.0922428
TERMINAL CENTRAL;Diesel TPP;-18.871075;-48.188125;0.0310104;0.1534752;0.0922428
HY-LINE;Diesel TPP;-20.540358;-49.314367;0.030286824;0.149894112;0.090090468
UBERLÂNDIA REFRESCOS;Diesel TPP;-18.877572;-48.176452;0.0297183;0.1470804;0.08839935
COTIJUBA;Diesel TPP;-1.428719;-48.476833;0.02958909;0.14644092;0.088015005
TELESP;Diesel TPP;-23.495477;-46.954448;0.02894304;0.14324352;0.08609328
BOMPREÇO FORTALEZA;Diesel TPP;-3.765054;-38.474836;0.02894304;0.14324352;0.08609328
MAFRIG PIRENÓPOLIS;Diesel TPP;-15.851951;-48.955479;0.02894304;0.14324352;0.08609328
VIVICON;Diesel TPP;-23.518485;-46.686128;0.02894304;0.14324352;0.08609328
GONÇALVES SALLES;Diesel TPP;-20.894337;-47.001141;0.02894304;0.14324352;0.08609328
CAESAR PARK HOTEL GUARULHOS;Diesel TPP;-23.450602;-46.489216;0.02881383;0.14260404;0.085708935
ANAJÁS;Diesel TPP;-0.988152;-49.942301;0.028736304;0.142220352;0.085478328
SANTA MARIA DAS BARREIRAS;Diesel TPP;-8.854901;-49.725644;0.028736304;0.142220352;0.085478328
FIBRASA EMBALAGENS;Diesel TPP;-20.123514;-40.309544;0.0284262;0.1406856;0.0845559
DAKOTA CALÇADOS;Diesel TPP;-10.740796;-37.812926;0.02829699;0.14004612;0.084171555
GRAFITE SALTO DA DIVISA;Diesel TPP;-16.000087;-39.947581;0.028219464;0.139662432;0.083940948
STF ANEXO II;Diesel TPP;-15.684849;-48.104935;0.028116096;0.139150848;0.083633472
PORTO WALTER;Diesel TPP;-8.267859;-72.753861;0.027935202;0.138255576;0.083095389
GB SILVIO TEIXEIRA;Diesel TPP;-10.927612;-37.065100;0.02790936;0.13812768;0.08301852
WAL-MART CAMPOS;Diesel TPP;-21.773274;-41.298784;0.02790936;0.13812768;0.08301852
HIPERIDEAL;Diesel TPP;-15.603986;-56.080095;0.02790936;0.13812768;0.08301852
AEROPORTO INTERNACIONAL PINTO MARTINS - TERMINAL DE PASSAGEIROS (TPS-1);Diesel TPP;-14.955448;-46.229342;0.02790936;0.13812768;0.08301852
MUTUM PARANÁ;Diesel TPP;-8.687657;-63.872245;0.02790936;0.13812768;0.08301852
WAL-MART MORUMBI;Diesel TPP;-23.586354;-46.721740;0.02790936;0.13812768;0.08301852
BUDAI;Diesel TPP;-23.534835;-46.903114;0.027661277;0.136899878;0.082280578
POLIFRIGOR;Diesel TPP;-22.225957;-48.722775;0.027289152;0.135058176;0.081173664
TKS TATUAPÉ;Diesel TPP;-23.531308;-46.565649;0.027289152;0.135058176;0.081173664
CENTRO ADMINISTRATIVO FARROUPILHA;Diesel TPP;-30.098744;-51.152769;0.026901522;0.133139736;0.080020629
WALMART BIG BRUSQUE;Diesel TPP;-27.104116;-48.922930;0.02687568;0.13301184;0.07994376
MACACO BRANCO;Diesel TPP;-22.938623;-47.055557;0.02687568;0.13301184;0.07994376
WAL MART CHAPECÓ;Diesel TPP;-27.079639;-52.591784;0.02687568;0.13301184;0.07994376
CALAMA;Diesel TPP;-8.714960;-63.889401;0.026849838;0.132883944;0.079866891
AEROPORTO INTERNACIONAL DE RIO BRANCO;Diesel TPP;-9.969593;-67.869205;0.026668944;0.131988672;0.079328808
HOSPITAL SANTA HELENA;Diesel TPP;-23.754368;-46.329982;0.026296819;0.13014697;0.078221894
CIA MINUANO;Diesel TPP;-29.369483;-51.941623;0.026255472;0.129942336;0.078098904
FUGA COUROS - CAMARGO;Diesel TPP;-28.589642;-52.200388;0.026255472;0.129942336;0.078098904
MIRACEMA NUODEX;Diesel TPP;-22.867945;-47.027339;0.026255472;0.129942336;0.078098904
FÁBRICA DE IDEIAS INDÚSTRIA E COMÉRCIO;Diesel TPP;-23.641226;-46.854842;0.026255472;0.129942336;0.078098904
BIMBO;Diesel TPP;-8.198093;-35.550698;0.026255472;0.129942336;0.078098904
DHB COMPONENTES AUTOMOTIVOS (UNIDADE 1);Diesel TPP;-30.122503;-51.213194;0.026255472;0.129942336;0.078098904
AEROPORTO INTERNACIONAL EDUARDO GOMES;Diesel TPP;-3.119231;-60.046467;0.026048736;0.128919168;0.077483952
CECONSUD;Diesel TPP;-10.880751;-37.084841;0.025842;0.127896;0.076869
WAL MART BLUMENAU;Diesel TPP;-26.953004;-49.121651;0.025842;0.127896;0.076869
WAL MART INDAIATUBA;Diesel TPP;-23.132656;-47.217431;0.025842;0.127896;0.076869
BOMPREÇO MACEIÓ;Diesel TPP;-9.629124;-35.744454;0.025842;0.127896;0.076869
DTCEA-MN;Diesel TPP;-3.130544;-60.013508;0.025842;0.127896;0.076869
BOMPREÇO PASSO FUNDO;Diesel TPP;-28.256364;-52.386083;0.025842;0.127896;0.076869
WALMART SANTA MARIA;Diesel TPP;-5.833723;-35.687266;0.025842;0.127896;0.076869
SÃO JOÃO DA BALIZA;Diesel TPP;-27.271087;-48.840922;0.025842;0.127896;0.076869
WAL MART TAUBATÉ;Diesel TPP;-23.064306;-45.585714;0.025842;0.127896;0.076869
BIG UMUARAMA;Diesel TPP;-23.767237;-53.308926;0.025842;0.127896;0.076869
GERADOR DE EMERGÊNCIA;Diesel TPP;-20.012144;-43.864240;0.025738632;0.127384416;0.076561524
PARANORTE;Diesel TPP;-11.257879;-57.508095;0.025428528;0.125849664;0.075639096
AEROPORTO INTERNACIONAL AFONSO PENA;Diesel TPP;-25.514538;-49.166479;0.025428528;0.125849664;0.075639096
FORTIK NORDESTE;Diesel TPP;-12.332500;-38.763738;0.025118424;0.124314912;0.074716668
GOODYEAR - DIVISÃO SPIRAFLEX;Diesel TPP;-23.520131;-46.800536;0.025118424;0.124314912;0.074716668
AVON;Diesel TPP;-23.539648;-46.767577;0.025118424;0.124314912;0.074716668
INDÚSTRIA DE PAPÉIS IRMÃOS SIQUEIRA;Diesel TPP;-22.382185;-44.973459;0.025118424;0.124314912;0.074716668
MÜLLER;Diesel TPP;-21.981580;-47.425984;0.025118424;0.124314912;0.074716668
IAUARETÊ;Diesel TPP;-0.002299;-67.093508;0.02506674;0.12405912;0.07456293
LUBRIZOL;Diesel TPP;-22.767309;-43.397824;0.02480832;0.12278016;0.07379424
COMPLEXO DE CAMAÇARI;Diesel TPP;-12.711522;-38.332811;0.02480832;0.12278016;0.07379424
WAL MART COMBO- GOIÂNIA;Diesel TPP;-16.721734;-49.335571;0.02480832;0.12278016;0.07379424
VESUVIUS;Diesel TPP;-22.965330;-43.368679;0.02480832;0.12278016;0.07379424
SENDAS DISTRIBUIDORA I;Diesel TPP;-22.879953;-43.252636;0.02480832;0.12278016;0.07379424
MANFRIM;Diesel TPP;-22.914370;-49.628446;0.02480832;0.12278016;0.07379424
WAL MART VILA GUILHERME;Diesel TPP;-23.516416;-46.569087;0.02480832;0.12278016;0.07379424
ARTHI;Diesel TPP;-23.541893;-46.609583;0.02480832;0.12278016;0.07379424
WAL-MART SOROCABA;Diesel TPP;-23.492902;-47.493623;0.02480832;0.12278016;0.07379424
AEROPORTO DE PALMAS;Diesel TPP;-10.194851;-48.312215;0.024653268;0.122012784;0.073333026
BOMBEAMENTO DE ESGOTOS;Diesel TPP;-23.556185;-46.662942;0.023826324;0.117920112;0.070873218
UNIDADE GERADORA DIESEL GRANOL GRANOL;Diesel TPP;-30.042672;-52.881806;0.023567904;0.116641152;0.070104528
M REIS;Diesel TPP;-26.908923;-48.689748;0.023490378;0.116257464;0.069873921
SANTA ROSA DOS PURUS;Diesel TPP;-9.442235;-70.488953;0.023402515;0.115822618;0.069612566
VILA BRASIL;Diesel TPP;3.746715;-62.255294;0.0232578;0.1151064;0.0691821
NEIVA;Diesel TPP;-22.814457;-48.352692;0.0232578;0.1151064;0.0691821
REDE NOVO TEMPO;Diesel TPP;-23.315017;-45.983309;0.0232578;0.1151064;0.0691821
HEVEA-TEC;Diesel TPP;-20.916073;-49.575145;0.0232578;0.1151064;0.0691821
PROCESSAMENTO DE FUMO;Diesel TPP;-26.102228;-49.795325;0.0232578;0.1151064;0.0691821
CENTRAL ILHA DO SUL;Diesel TPP;-23.616166;-46.740459;0.0232578;0.1151064;0.0691821
SANTA RITA DO WEIL;Diesel TPP;-3.465663;-68.956250;0.0232578;0.1151064;0.0691821
CURTE ALEX;Diesel TPP;-23.540078;-46.653453;0.02274096;0.11254848;0.06764472
AEROPORTO DE LONDRINA;Diesel TPP;-23.335685;-51.128421;0.022637592;0.112036896;0.067337244
COOPERATIVA REGIONAL DE CAFEICULTORES EM GUAXUPÉ;Diesel TPP;-18.723997;-47.517067;0.022524921;0.111479269;0.067002095
HSL I;Diesel TPP;-10.898114;-37.098059;0.02222412;0.10999056;0.06610734
NOVO CÉU;Diesel TPP;-3.584631;-59.123768;0.0219657;0.1087116;0.06533865
MATUPÍ;Diesel TPP;-5.829276;-61.282756;0.0219657;0.1087116;0.06533865
IPERÓ;Diesel TPP;-23.358042;-47.685213;0.021810648;0.107944224;0.064877436
BARRA MANSA;Diesel TPP;-21.118700;-47.988343;0.021293808;0.105386304;0.063340056
MERCURE/IBIS SANTO ANDRÉ;Diesel TPP;-23.646528;-46.529983;0.020983704;0.103851552;0.062417628
DESCARTÁVEL EMBALAGENS;Diesel TPP;-23.680105;-46.684639;0.020880336;0.103339968;0.062110152
GB JOSÉ THOMAZ;Diesel TPP;-10.927780;-37.069220;0.0206736;0.1023168;0.0614952
RESFRIAMENTO, PREPARAÇÃO E FABRICAÇÃO DE PRODUTO DE LEITE - CÓDIGO 2761;Diesel TPP;-19.576659;-46.942439;0.0206736;0.1023168;0.0614952
COFAMA IND E COM DE MÁQUINAS E EQUIPAMENTOS;Diesel TPP;-23.936009;-52.498531;0.0206736;0.1023168;0.0614952
DAIICHI;Diesel TPP;-23.497996;-46.951701;0.0206736;0.1023168;0.0614952
MAXXI GOYTACAZES;Diesel TPP;-21.760849;-41.360448;0.0206736;0.1023168;0.0614952
CARREFOUR - FRANCA;Diesel TPP;-20.535571;-47.341427;0.0206736;0.1023168;0.0614952
PROCURADORIA - GERAL DE JUSTIÇA DO ESTADO DE GOIÁS;Diesel TPP;-16.646752;-49.265533;0.0206736;0.1023168;0.0614952
BSH CONTINENTAL;Diesel TPP;-22.859348;-47.213679;0.0206736;0.1023168;0.0614952
ECUS INJEÇÃO;Diesel TPP;-23.526925;-46.166641;0.0206736;0.1023168;0.0614952
SUPERCENTER MOGI MIRIM;Diesel TPP;-22.425598;-46.963217;0.0206736;0.1023168;0.0614952
G BARBOSA;Diesel TPP;-10.851006;-37.153216;0.0206736;0.1023168;0.0614952
EXTRA PARNAMIRIM;Diesel TPP;-5.903656;-35.238910;0.0206736;0.1023168;0.0614952
SALVADOR ARENA;Diesel TPP;-23.709526;-46.561291;0.0206736;0.1023168;0.0614952
LATICÍNIOS TIROLEZ;Diesel TPP;-19.003184;-45.956854;0.0206736;0.1023168;0.0614952
REPET;Diesel TPP;-18.853531;-48.313781;0.0206736;0.1023168;0.0614952
AEROPORTO INTERNACIONAL GOVERNADOR JORGE TEIXEIRA;Diesel TPP;-8.720746;-63.871386;0.020596074;0.101933112;0.061264593
ITAPEAÇU;Diesel TPP;-2.685684;-57.663820;0.020389338;0.100909944;0.060649641
FOSECO;Diesel TPP;-23.593846;-46.876085;0.019588236;0.096945168;0.058266702
CABURI;Diesel TPP;-2.648803;-56.732222;0.019459026;0.096305688;0.057882357
BETÂNIA;Diesel TPP;-3.098076;-67.938560;0.0193815;0.095922;0.05765175
ENTIDADE RELIGIOSA;Diesel TPP;-27.601335;-48.539379;0.019226448;0.095154624;0.057190536
SOROCABA REFRESCOS;Diesel TPP;-23.480937;-47.444184;0.01912308;0.09464304;0.05688306
SUPERMERCADO ARCHER;Diesel TPP;-27.092361;-48.924278;0.01886466;0.09336408;0.05611437
BALDO SA COMÉRCIO INDÚSTRIA E EXPORTAÇÃO;Diesel TPP;-29.240094;-51.876083;0.01886466;0.09336408;0.05611437
ROSSETTI;Diesel TPP;-19.954803;-44.207799;0.018812976;0.093108288;0.055960632
GURGACZ;Diesel TPP;-24.978434;-53.470877;0.018812976;0.093108288;0.055960632
LAVINORTE;Diesel TPP;-23.667435;-52.594748;0.018812976;0.093108288;0.055960632
MARVI;Diesel TPP;-22.956979;-49.890584;0.018812976;0.093108288;0.055960632
SUPERMERCADO GUANABARA;Diesel TPP;-22.985559;-43.272548;0.018812976;0.093108288;0.055960632
MULTITECNICA;Diesel TPP;-19.443262;-44.244785;0.018812976;0.093108288;0.055960632
NESTLÉ;Diesel TPP;-21.211880;-50.427959;0.01873545;0.0927246;0.055730025
PLASÚTIL;Diesel TPP;-22.299610;-49.056721;0.01873545;0.0927246;0.055730025
NESTLÉ SJ RIO PARDO;Diesel TPP;-21.600218;-46.882579;0.01873545;0.0927246;0.055730025
RAZZO;Diesel TPP;-23.516527;-46.734210;0.01873545;0.0927246;0.055730025
CONSULADO AMERICANO;Diesel TPP;-23.628640;-46.694588;0.01873545;0.0927246;0.055730025
SHOPPING JK IGUATEMI;Diesel TPP;-23.591083;-46.689589;0.01873545;0.0927246;0.055730025
GB OSWALDO ARANHA;Diesel TPP;-10.929297;-37.083811;0.01860624;0.09208512;0.05534568
BANNACH;Diesel TPP;-7.597460;-50.347550;0.01860624;0.09208512;0.05534568
LOURENÇO;Diesel TPP;2.029300;-50.653704;0.01860624;0.09208512;0.05534568
MK ELETRODOMÉSTICOS;Diesel TPP;-12.321085;-38.759786;0.01860624;0.09208512;0.05534568
CECONSUD - SUPERMERCADO COMÉRCIO VAREJISTA;Diesel TPP;-18.763686;-44.428528;0.01860624;0.09208512;0.05534568
AEROPORTO INTERNACIONAL DE FLORIANÓPOLIS - SBFL;Diesel TPP;-27.600575;-48.534229;0.01860624;0.09208512;0.05534568
MAXXI ITAJAÍ;Diesel TPP;-26.908923;-48.689748;0.01860624;0.09208512;0.05534568
FRIGOR HANS;Diesel TPP;-23.199639;-46.870137;0.01860624;0.09208512;0.05534568
MELGAÇO;Diesel TPP;-1.802045;-50.717809;0.01860624;0.09208512;0.05534568
INSTITUTO EDUCACIONAL SANTO AGOSTINHO;Diesel TPP;-16.710501;-43.855464;0.01860624;0.09208512;0.05534568
MAXXI NOVO HAMBURGO;Diesel TPP;-29.675366;-51.111758;0.01860624;0.09208512;0.05534568
AEROPORTO INTERNACIONAL AUGUSTO SEVERO - CUT;Diesel TPP;-5.935073;-35.164752;0.01860624;0.09208512;0.05534568
SAM S CLUB RECIFE;Diesel TPP;-8.099137;-34.935921;0.01860624;0.09208512;0.05534568
TORAH;Diesel TPP;-12.967435;-38.488945;0.01860624;0.09208512;0.05534568
SANTA CRUZ DO ARARI;Diesel TPP;-0.661573;-49.179290;0.01860624;0.09208512;0.05534568
VILA MANDI;Diesel TPP;-9.235307;-50.060597;0.01860624;0.09208512;0.05534568
CENCOSUD - UNIDADE UBERABA;Diesel TPP;-19.757716;-47.914477;0.01860624;0.09208512;0.05534568
CERÂMICA NOVAGRÊS;Diesel TPP;-28.525893;-49.323271;0.01860624;0.09208512;0.05534568
VILA AMAZÔNIA;Diesel TPP;-2.631966;-56.731004;0.01834782;0.09080616;0.05457699
BRISTOL E PIVAUDRAN;Diesel TPP;-23.433115;-46.549727;0.01821861;0.09016668;0.054192645
SANTA CASA DE MISERICÓRDIA DE ARAÇATUBA;Diesel TPP;-21.193635;-50.442035;0.018192768;0.090038784;0.054115776
NORTH SHOPPING CARUARU;Diesel TPP;-8.285899;-35.973022;0.018192768;0.090038784;0.054115776
TELEFÔNICA BRASIL;Diesel TPP;-23.529503;-46.655573;0.018192768;0.090038784;0.054115776
AEROPORTO INTERNACIONAL MARECHAL RONDON- CUIABÁ;Diesel TPP;-15.662866;-56.137012;0.018192768;0.090038784;0.054115776
TUIUTI;Diesel TPP;-22.712014;-46.769061;0.017986032;0.089015616;0.053500824
PLASNEW;Diesel TPP;-22.743089;-46.889559;0.017986032;0.089015616;0.053500824
RIBER SEMENTES;Diesel TPP;-18.572271;-46.509413;0.017944685;0.088810982;0.053377834
FRESH START BAKERIES INDUSTRIAL;Diesel TPP;-21.744799;-43.389122;0.017934348;0.088759824;0.053347086
CEMA;Diesel TPP;-16.690113;-43.832804;0.017934348;0.088759824;0.053347086
ACDA;Diesel TPP;-9.946261;-67.879505;0.017934348;0.088759824;0.053347086
SONDA - PENHA;Diesel TPP;-23.523403;-46.543077;0.017856822;0.088376136;0.053116479
SEDE CENTRAL DO CRC-SP;Diesel TPP;-23.601658;-46.671022;0.017779296;0.087992448;0.052885872
HOTEL MELIÃ - EDIFÍCIO ITAIM SQUARE;Diesel TPP;-23.535169;-46.587938;0.017606155;0.087135545;0.05237085
TUDOR;Diesel TPP;-22.326448;-49.044190;0.01757256;0.08696928;0.05227092
AEROPORTO INTERNACIONAL DE CAMPO GRANDE;Diesel TPP;-20.492791;-54.568988;0.017520876;0.086713488;0.052117182
COSTABELA;Diesel TPP;-23.000901;-44.309956;0.016745616;0.082876608;0.049811112
UECASCAVEL;Diesel TPP;-24.989597;-53.466839;0.016745616;0.082876608;0.049811112
TOTAL QUÍMICA;Diesel TPP;-23.646710;-46.849696;0.016745616;0.082876608;0.049811112
WAL MART SUPERCENTER FRANCA;Diesel TPP;-20.548431;-47.341427;0.016745616;0.082876608;0.049811112
SIVA;Diesel TPP;-23.475550;-46.297242;0.016745616;0.082876608;0.049811112
MOCAMBO;Diesel TPP;-2.648303;-56.758513;0.016745616;0.082876608;0.049811112
HOSPITAL SÃO FRANCISCO;Diesel TPP;-21.147158;-47.701403;0.016745616;0.082876608;0.049811112
DH&C OUTSOURCCING S/A - DATACENTER;Diesel TPP;-23.557633;-46.564271;0.016745616;0.082876608;0.049811112
TEXON;Diesel TPP;-30.090704;-51.013654;0.016745616;0.082876608;0.049811112
STEMAC - GDG - LINX GALEAO;Diesel TPP;-22.939090;-43.363186;0.016642248;0.082365024;0.049503636
SESC BELENZINHO;Diesel TPP;-23.536113;-46.702265;0.016564722;0.081981336;0.049273029
SHOPPING CENTER CARUARU;Diesel TPP;-8.294218;-35.946933;0.01653888;0.08185344;0.04919616
DIA BRASIL;Diesel TPP;-23.447873;-46.518263;0.01653888;0.08185344;0.04919616
SENDAS DISTRIBUIDORA III;Diesel TPP;-22.922332;-43.179165;0.01653888;0.08185344;0.04919616
SENDAS DISTRIBUIDORA II;Diesel TPP;-22.897032;-43.239589;0.01653888;0.08185344;0.04919616
SHELL BRASIL;Diesel TPP;-22.842939;-43.413997;0.01653888;0.08185344;0.04919616
SAMS CLUB SÃO JOSÉ DOS CAMPOS;Diesel TPP;-23.212542;-45.856146;0.01653888;0.08185344;0.04919616
ASPERBRAS;Diesel TPP;-12.772238;-38.410435;0.01653888;0.08185344;0.04919616
BELÉM DO SOLIMÕES;Diesel TPP;-4.232221;-69.916499;0.01653888;0.08185344;0.04919616
WAL MART SAMS VITÓRIA;Diesel TPP;-20.255943;-40.284530;0.01653888;0.08185344;0.04919616
JORDÃO;Diesel TPP;-9.428768;-71.889458;0.016373491;0.081034906;0.048704198
PROJETO RIO;Diesel TPP;-22.851798;-43.533474;0.01628046;0.08057448;0.04842747
AVEIRO;Diesel TPP;-3.597479;-55.326050;0.016125408;0.079807104;0.047966256
SOCIEDADE RECREATIVA E DE ESPORTES DE RIBEIRÃO PRETO;Diesel TPP;-21.122312;-47.875369;0.01602204;0.07929552;0.04765878
AEROPORTO INTERNACIONAL PRESIDENTE CASTRO PINTO;Diesel TPP;-7.135726;-34.929445;0.015918672;0.078783936;0.047351304
DTCEA-EK;Diesel TPP;-7.504440;-57.571005;0.015815304;0.078272352;0.047043828
DTCEA-TS;Diesel TPP;-1.899646;-55.523686;0.015815304;0.078272352;0.047043828
AEROPORTO INTERNACIONAL DE NAVEGANTES - MINISTRO VICTOR KONDER;Diesel TPP;-26.883764;-48.656240;0.015711936;0.077760768;0.046736352
URUCUMACUÃ;Diesel TPP;-11.688065;-61.168143;0.015711936;0.077760768;0.046736352
NESTLÉ ARARAQUARA;Diesel TPP;-21.756344;-48.197609;0.0155052;0.0767376;0.0461214
J SHAYEB;Diesel TPP;-22.326131;-49.036293;0.0155052;0.0767376;0.0461214
PASSARÃO;Diesel TPP;2.862879;-60.674753;0.0155052;0.0767376;0.0461214
FÉLIX PINTO;Diesel TPP;2.606296;-60.601923;0.0155052;0.0767376;0.0461214
DTCEA-UA II;Diesel TPP;-0.113337;-67.093325;0.0155052;0.0767376;0.0461214
ETAPA ENSINO E CULTURA;Diesel TPP;-23.640101;-46.661473;0.0155052;0.0767376;0.0461214
CAMETÁ;Diesel TPP;-3.079901;-57.190907;0.015298464;0.075714432;0.045506448
AEROPORTO DE JOINVILLE;Diesel TPP;-26.263329;-48.851909;0.015195096;0.075202848;0.045198972
CHAVES;Diesel TPP;-0.167333;-49.980274;0.015091728;0.074691264;0.044891496
GUAJARÁ;Diesel TPP;-7.534980;-72.577089;0.01498836;0.07417968;0.04458402
COOPERCITRUS-SUPERMERCADO BARRETOS;Diesel TPP;-20.552092;-48.555093;0.014884992;0.073668096;0.044276544
RTK;Diesel TPP;-23.545407;-46.368065;0.014884992;0.073668096;0.044276544
GB MELÍCIO MACHADO;Diesel TPP;-10.847064;-37.128648;0.014884992;0.073668096;0.044276544
FEIJOAL;Diesel TPP;-4.514360;-69.941558;0.014781624;0.073156512;0.043969068
BIOMÉRIEUX;Diesel TPP;-22.851798;-43.360439;0.014704098;0.072772824;0.043738461
TUIUÉ;Diesel TPP;-3.279264;-60.638087;0.014678256;0.072644928;0.043661592
PIA SOCIEDADE;Diesel TPP;-23.555470;-46.658039;0.014652414;0.072517032;0.043584723
KIVIKS;Diesel TPP;-23.500515;-46.902263;0.01447152;0.07162176;0.04304664
GRÁFICA RAMI;Diesel TPP;-23.667458;-46.862052;0.01447152;0.07162176;0.04304664
MIRALUX;Diesel TPP;-23.664164;-46.859825;0.01447152;0.07162176;0.04304664
DUCOCO GERADOR STEMAC;Diesel TPP;-3.501826;-39.573607;0.01447152;0.07162176;0.04304664
BOMPLASTIL;Diesel TPP;-12.933140;-38.443969;0.01447152;0.07162176;0.04304664
