Name;Sector;Lat;Long;NOx-low (Gg/year);NOx-high (Gg/year);NOx-mean (Gg/year);SOx-low(Gg/year);SOx-high(Gg/year);SOx-mean(Gg/year);CO-low(Gg/year);CO-high(Gg/year);CO-mean(Gg/year);PM-low(Gg/year);PM-high(Gg/year);PM-mean(Gg/year);TOC-low(Gg/year);TOC-high(Gg/year);TOC-mean(Gg/year);CO2-low(Gg/year);CO2-high(Gg/year);CO2-mean(Gg/year)
DESTILARIA PARAGUAÇU;Bagasse TPP;-22.431435;-50.584455;0.00580608;0.00746496;0.00663552;NA;NA;NA;NA;NA;NA;0.00663552;0.09704448;0.05184;4.76928E-06;6.2208E-06;5.49504E-06;7.444224;9.704448;8.574336
CATANDUVA;Bagasse TPP;-21.193217;-48.784180;0.0145152;0.0186624;0.0165888;NA;NA;NA;NA;NA;NA;0.0165888;0.2426112;0.1296;1.19232E-05;0.000015552;1.37376E-05;18.61056;24.26112;21.43584
COLORADO;Bagasse TPP;-20.311752;-48.298516;0.085091328;0.109403136;0.097247232;NA;NA;NA;NA;NA;NA;0.097247232;1.422240768;0.759744;6.98964E-05;9.11693E-05;8.05329E-05;109.0992384;142.2240768;125.6616576
NOVA AMÉRICA;Bagasse TPP;-22.745071;-50.600983;0.0387072;0.0497664;0.0442368;NA;NA;NA;NA;NA;NA;0.0442368;0.6469632;0.3456;3.17952E-05;0.000041472;3.66336E-05;49.62816;64.69632;57.16224
EQUIPAV;Bagasse TPP;-21.559317;-49.868596;0.09418752;0.12109824;0.10764288;NA;NA;NA;NA;NA;NA;0.10764288;1.57427712;0.84096;7.73683E-05;0.000100915;8.91418E-05;120.761856;157.427712;139.094784
IBIRÁ;Bagasse TPP;-21.492994;-47.390793;0.012825792;0.016490304;0.014658048;NA;NA;NA;NA;NA;NA;0.014658048;0.214373952;0.114516;1.05355E-05;1.37419E-05;1.21387E-05;16.4444976;21.4373952;18.9409464
SIDROLÂNDIA (ANTIGA SANTA OLINDA);Bagasse TPP;-20.909544;-54.953320;0.008644608;0.011114496;0.009879552;NA;NA;NA;NA;NA;NA;0.009879552;0.144488448;0.077184;7.10093E-06;9.26208E-06;8.1815E-06;11.0836224;14.4488448;12.7662336
COOPERNAVI;Bagasse TPP;-23.038283;-54.184956;0.0193536;0.0248832;0.0221184;NA;NA;NA;NA;NA;NA;0.0221184;0.3234816;0.1728;1.58976E-05;0.000020736;1.83168E-05;24.81408;32.34816;28.58112
MARACAJÚ;Bagasse TPP;-21.612245;-55.181926;0.01193472;0.01534464;0.01363968;NA;NA;NA;NA;NA;NA;0.01363968;0.19948032;0.10656;9.80352E-06;1.27872E-05;1.12954E-05;15.302016;19.948032;17.625024
PASSA TEMPO;Bagasse TPP;-21.782953;-54.530882;0.11902464;0.15303168;0.13602816;NA;NA;NA;NA;NA;NA;0.13602816;1.98941184;1.06272;9.77702E-05;0.000127526;0.000112648;152.606592;198.941184;175.773888
JALLES MACHADO;Bagasse TPP;-15.337953;-49.106689;0.08064;0.10368;0.09216;NA;NA;NA;NA;NA;NA;0.09216;1.34784;0.72;0.00006624;0.0000864;0.00007632;103.392;134.784;119.088
GOIANÉSIA;Bagasse TPP;-15.302771;-49.128490;0.01177344;0.01513728;0.01345536;NA;NA;NA;NA;NA;NA;0.01345536;0.19678464;0.10512;9.67104E-06;1.26144E-05;1.11427E-05;15.095232;19.678464;17.386848
SANTA HELENA AÇÚCAR E ÁLCOOL;Bagasse TPP;-17.824745;-50.582152;0.00709632;0.00912384;0.00811008;NA;NA;NA;NA;NA;NA;0.00811008;0.11860992;0.06336;5.82912E-06;7.6032E-06;6.71616E-06;9.098496;11.860992;10.479744
VALE DO VERDÃO;Bagasse TPP;-17.797797;-50.331985;0.03773952;0.04852224;0.04313088;NA;NA;NA;NA;NA;NA;0.04313088;0.63078912;0.33696;3.10003E-05;4.04352E-05;3.57178E-05;48.387456;63.078912;55.733184
GOIASA;Bagasse TPP;-18.024206;-49.364596;0.075027456;0.096463872;0.085745664;NA;NA;NA;NA;NA;NA;0.085745664;1.254030336;0.669888;6.16297E-05;8.03866E-05;7.10081E-05;96.1959168;125.4030336;110.7994752
COPRODIA;Bagasse TPP;-13.678132;-57.890803;0.0096768;0.0124416;0.0110592;NA;NA;NA;NA;NA;NA;0.0110592;0.1617408;0.0864;7.9488E-06;0.000010368;9.1584E-06;12.40704;16.17408;14.29056
ITAMARATI;Bagasse TPP;-14.769670;-57.282329;0.06048;0.07776;0.06912;NA;NA;NA;NA;NA;NA;0.06912;1.01088;0.54;0.00004968;0.0000648;0.00005724;77.544;101.088;89.316
SANTA TEREZINHA PARANACITY;Bagasse TPP;-22.937190;-52.152406;0.0741888;0.0953856;0.0847872;NA;NA;NA;NA;NA;NA;0.0847872;1.2400128;0.6624;6.09408E-05;0.000079488;7.02144E-05;95.12064;124.00128;109.56096
SANTA TEREZINHA (IVATÉ);Bagasse TPP;-23.404349;-53.378860;0.0145152;0.0186624;0.0165888;NA;NA;NA;NA;NA;NA;0.0165888;0.2426112;0.1296;1.19232E-05;0.000015552;1.37376E-05;18.61056;24.26112;21.43584
PEROBÁLCOOL;Bagasse TPP;-23.888840;-53.405361;0.00387072;0.00497664;0.00442368;NA;NA;NA;NA;NA;NA;0.00442368;0.06469632;0.03456;3.17952E-06;4.1472E-06;3.66336E-06;4.962816;6.469632;5.716224
VALE DO IVAÍ;Bagasse TPP;-23.861497;-51.853163;0.02967552;0.03815424;0.03391488;NA;NA;NA;NA;NA;NA;0.03391488;0.49600512;0.26496;2.43763E-05;3.17952E-05;2.80858E-05;38.048256;49.600512;43.824384
BIO COOPCANA;Bagasse TPP;-23.306438;-52.479983;0.08064;0.10368;0.09216;NA;NA;NA;NA;NA;NA;0.09216;1.34784;0.72;0.00006624;0.0000864;0.00007632;103.392;134.784;119.088
SANTA TEREZINHA;Bagasse TPP;-23.748730;-52.880378;0.0814464;0.1047168;0.0930816;NA;NA;NA;NA;NA;NA;0.0930816;1.3613184;0.7272;6.69024E-05;0.000087264;7.70832E-05;104.42592;136.13184;120.27888
SABARÁLCOOL;Bagasse TPP;-23.807811;-52.253667;0.007039872;0.009051264;0.008045568;NA;NA;NA;NA;NA;NA;0.008045568;0.117666432;0.062856;5.78275E-06;7.54272E-06;6.66274E-06;9.0261216;11.7666432;10.3963824
IGUATEMI (ANTIGA SANTA TEREZINHA - IGUATEMI);Bagasse TPP;-23.401766;-51.903616;0.00548352;0.00705024;0.00626688;NA;NA;NA;NA;NA;NA;0.00626688;0.09165312;0.04896;4.50432E-06;5.8752E-06;5.18976E-06;7.030656;9.165312;8.097984
JACAREZINHO;Bagasse TPP;-23.134816;-49.939865;0.00741888;0.00953856;0.00847872;NA;NA;NA;NA;NA;NA;0.00847872;0.12400128;0.06624;6.09408E-06;7.9488E-06;7.02144E-06;9.512064;12.400128;10.956096
DESTILARIA DE ÁLCOOL IBAITI;Bagasse TPP;-23.817147;-50.179785;0.00580608;0.00746496;0.00663552;NA;NA;NA;NA;NA;NA;0.00663552;0.09704448;0.05184;4.76928E-06;6.2208E-06;5.49504E-06;7.444224;9.704448;8.574336
DACALDA;Bagasse TPP;-23.140795;-49.973382;0.00354816;0.00456192;0.00405504;NA;NA;NA;NA;NA;NA;0.00405504;0.05930496;0.03168;2.91456E-06;3.8016E-06;3.35808E-06;4.549248;5.930496;5.239872
COFERCATU;Bagasse TPP;-22.873829;-51.411299;0.0064512;0.0082944;0.0073728;NA;NA;NA;NA;NA;NA;0.0073728;0.1078272;0.0576;5.2992E-06;0.000006912;6.1056E-06;8.27136;10.78272;9.52704
COOPERVAL;Bagasse TPP;-23.598322;-51.657237;0.00580608;0.00746496;0.00663552;NA;NA;NA;NA;NA;NA;0.00663552;0.09704448;0.05184;4.76928E-06;6.2208E-06;5.49504E-06;7.444224;9.704448;8.574336
SÃO FRANCISCO;Bagasse TPP;-23.041734;-47.359096;0.00677376;0.00870912;0.00774144;NA;NA;NA;NA;NA;NA;0.00774144;0.11321856;0.06048;5.56416E-06;7.2576E-06;6.41088E-06;8.684928;11.321856;10.003392
SANTA RITA;Bagasse TPP;-21.693346;-47.490832;0.01080576;0.01389312;0.01234944;NA;NA;NA;NA;NA;NA;0.01234944;0.18061056;0.09648;8.87616E-06;1.15776E-05;1.02269E-05;13.854528;18.061056;15.957792
TRIÁLCOOL;Bagasse TPP;-18.730409;-49.203488;0.024192;0.031104;0.027648;NA;NA;NA;NA;NA;NA;0.027648;0.404352;0.216;0.000019872;0.00002592;0.000022896;31.0176;40.4352;35.7264
USINA DA SERRA;Bagasse TPP;-21.950352;-47.996571;0.024192;0.031104;0.027648;NA;NA;NA;NA;NA;NA;0.027648;0.404352;0.216;0.000019872;0.00002592;0.000022896;31.0176;40.4352;35.7264
SANTA HELENA;Bagasse TPP;-22.837436;-47.600093;0.00774144;0.00995328;0.00884736;NA;NA;NA;NA;NA;NA;0.00884736;0.12939264;0.06912;6.35904E-06;8.2944E-06;7.32672E-06;9.925632;12.939264;11.432448
MUMBUCA;Bagasse TPP;-22.626069;-50.201498;0.000812851;0.001045094;0.000928973;NA;NA;NA;NA;NA;NA;0.000928973;0.013586227;0.0072576;6.67699E-07;8.70912E-07;7.69306E-07;1.04219136;1.35862272;1.20040704
DELTA;Bagasse TPP;-19.973386;-47.768499;0.051408;0.066096;0.058752;NA;NA;NA;NA;NA;NA;0.058752;0.859248;0.459;0.000042228;0.00005508;0.000048654;65.9124;85.9248;75.9186
COSTA PINTO;Bagasse TPP;-22.718278;-47.599516;0.12096;0.15552;0.13824;NA;NA;NA;NA;NA;NA;0.13824;2.02176;1.08;0.00009936;0.0001296;0.00011448;155.088;202.176;178.632
SANTA ELISA - UNIDADE I;Bagasse TPP;-21.134084;-47.971177;0.0935424;0.1202688;0.1069056;NA;NA;NA;NA;NA;NA;0.1069056;1.5634944;0.8352;7.68384E-05;0.000100224;8.85312E-05;119.93472;156.34944;138.14208
MORENO;Bagasse TPP;-21.548690;-47.702446;0.008902656;0.011446272;0.010174464;NA;NA;NA;NA;NA;NA;0.010174464;0.148801536;0.079488;7.3129E-06;9.53856E-06;8.42573E-06;11.4144768;14.8801536;13.1473152
CITROSUCO;Bagasse TPP;-21.633410;-48.337381;0.0112896;0.0145152;0.0129024;NA;NA;NA;NA;NA;NA;0.0129024;0.1886976;0.1008;9.2736E-06;0.000012096;1.06848E-05;14.47488;18.86976;16.67232
CLEALCO;Bagasse TPP;-21.561272;-50.452938;0.01806336;0.02322432;0.02064384;NA;NA;NA;NA;NA;NA;0.02064384;0.30191616;0.16128;1.48378E-05;1.93536E-05;1.70957E-05;23.159808;30.191616;26.675712
ALCOAZUL;Bagasse TPP;-21.185822;-50.467029;0.01193472;0.01534464;0.01363968;NA;NA;NA;NA;NA;NA;0.01363968;0.19948032;0.10656;9.80352E-06;1.27872E-05;1.12954E-05;15.302016;19.948032;17.625024
QUATÁ;Bagasse TPP;-22.236973;-50.707809;0.104832;0.134784;0.119808;NA;NA;NA;NA;NA;NA;0.119808;1.752192;0.936;0.000086112;0.00011232;0.000099216;134.4096;175.2192;154.8144
ZANIN;Bagasse TPP;-21.836995;-48.150746;0.0258048;0.0331776;0.0294912;NA;NA;NA;NA;NA;NA;0.0294912;0.4313088;0.2304;2.11968E-05;0.000027648;2.44224E-05;33.08544;43.13088;38.10816
COINBRA - FRUTESP;Bagasse TPP;-20.933129;-48.484139;0.008064;0.010368;0.009216;NA;NA;NA;NA;NA;NA;0.009216;0.134784;0.072;0.000006624;0.00000864;0.000007632;10.3392;13.4784;11.9088
SANTA MARIA DE LENÇÓIS;Bagasse TPP;-22.570551;-48.815666;0.004902912;0.006303744;0.005603328;NA;NA;NA;NA;NA;NA;0.005603328;0.081948672;0.043776;4.02739E-06;5.25312E-06;4.64026E-06;6.2862336;8.1948672;7.2405504
SANTO ANTÔNIO;Bagasse TPP;-21.142490;-48.010702;0.0370944;0.0476928;0.0423936;NA;NA;NA;NA;NA;NA;0.0423936;0.6200064;0.3312;3.04704E-05;0.000039744;3.51072E-05;47.56032;62.00064;54.78048
UFA;Bagasse TPP;-22.160442;-51.374044;0.04064256;0.05225472;0.04644864;NA;NA;NA;NA;NA;NA;0.04644864;0.67931136;0.36288;3.3385E-05;4.35456E-05;3.84653E-05;52.109568;67.931136;60.020352
UJU;Bagasse TPP;-22.850749;-51.973415;0.048384;0.062208;0.055296;NA;NA;NA;NA;NA;NA;0.055296;0.808704;0.432;0.000039744;0.00005184;0.000045792;62.0352;80.8704;71.4528
JB;Bagasse TPP;-8.115920;-35.264315;0.05354496;0.06884352;0.06119424;NA;NA;NA;NA;NA;NA;0.06119424;0.89496576;0.47808;4.39834E-05;5.73696E-05;5.06765E-05;68.652288;89.496576;79.074432
SANTA ISABEL;Bagasse TPP;-21.480586;-49.223752;0.0741888;0.0953856;0.0847872;NA;NA;NA;NA;NA;NA;0.0847872;1.2400128;0.6624;6.09408E-05;0.000079488;7.02144E-05;95.12064;124.00128;109.56096
SANTA CLARA;Bagasse TPP;-21.255799;-48.345049;0.000487066;0.000626227;0.000556646;NA;NA;NA;NA;NA;NA;0.000556646;0.008140954;0.0043488;4.0009E-07;5.21856E-07;4.60973E-07;0.62448768;0.81409536;0.71929152
SANTA HERMÍNIA;Bagasse TPP;-22.810175;-50.069052;0.00193536;0.00248832;0.00221184;NA;NA;NA;NA;NA;NA;0.00221184;0.03234816;0.01728;1.58976E-06;2.0736E-06;1.83168E-06;2.481408;3.234816;2.858112
CEVASA;Bagasse TPP;-20.630383;-47.287820;0.0870912;0.1119744;0.0995328;NA;NA;NA;NA;NA;NA;0.0995328;1.4556672;0.7776;7.15392E-05;0.000093312;8.24256E-05;111.66336;145.56672;128.61504
COOPERFRIGO;Bagasse TPP;-21.562310;-49.851773;0.0064512;0.0082944;0.0073728;NA;NA;NA;NA;NA;NA;0.0073728;0.1078272;0.0576;5.2992E-06;0.000006912;6.1056E-06;8.27136;10.78272;9.52704
DESTIVALE;Bagasse TPP;-21.174617;-50.447803;0.008064;0.010368;0.009216;NA;NA;NA;NA;NA;NA;0.009216;0.134784;0.072;0.000006624;0.00000864;0.000007632;10.3392;13.4784;11.9088
GRIZZO;Bagasse TPP;-22.335044;-48.547298;0.00317399;0.004080845;0.003627418;NA;NA;NA;NA;NA;NA;0.003627418;0.053050982;0.0283392;2.60721E-06;3.4007E-06;3.00396E-06;4.06950912;5.30509824;4.68730368
VISTA ALEGRE;Bagasse TPP;-23.569946;-48.016382;0.056448;0.072576;0.064512;NA;NA;NA;NA;NA;NA;0.064512;0.943488;0.504;0.000046368;0.00006048;0.000053424;72.3744;94.3488;83.3616
CAMPO FLORIDO;Bagasse TPP;-19.760626;-48.574949;0.048384;0.062208;0.055296;NA;NA;NA;NA;NA;NA;0.055296;0.808704;0.432;0.000039744;0.00005184;0.000045792;62.0352;80.8704;71.4528
CORURIPE ITURAMA;Bagasse TPP;-19.717810;-50.192989;0.0387072;0.0497664;0.0442368;NA;NA;NA;NA;NA;NA;0.0442368;0.6469632;0.3456;3.17952E-05;0.000041472;3.66336E-05;49.62816;64.69632;57.16224
CACHOEIRA;Bagasse TPP;-9.612216;-35.715091;0.01193472;0.01534464;0.01363968;NA;NA;NA;NA;NA;NA;0.01363968;0.19948032;0.10656;9.80352E-06;1.27872E-05;1.12954E-05;15.302016;19.948032;17.625024
ARALCO;Bagasse TPP;-20.938333;-50.496689;0.00774144;0.00995328;0.00884736;NA;NA;NA;NA;NA;NA;0.00884736;0.12939264;0.06912;6.35904E-06;8.2944E-06;7.32672E-06;9.925632;12.939264;11.432448
JAPUNGU;Bagasse TPP;-7.205941;-34.849883;0.02709504;0.03483648;0.03096576;NA;NA;NA;NA;NA;NA;0.03096576;0.45287424;0.24192;2.22566E-05;2.90304E-05;2.56435E-05;34.739712;45.287424;40.013568
ITAENGA;Bagasse TPP;-7.933856;-35.287967;0.0758016;0.0974592;0.0866304;NA;NA;NA;NA;NA;NA;0.0866304;1.2669696;0.6768;6.22656E-05;0.000081216;7.17408E-05;97.18848;126.69696;111.94272
VOLTA GRANDE;Bagasse TPP;-19.917887;-48.367224;0.088604006;0.113919437;0.101261722;NA;NA;NA;NA;NA;NA;0.101261722;1.480952678;0.7911072;7.27819E-05;9.49329E-05;8.38574E-05;113.6029939;148.0952678;130.8491309
MARITUBA;Bagasse TPP;-10.132662;-36.650397;0.0330624;0.0425088;0.0377856;NA;NA;NA;NA;NA;NA;0.0377856;0.5526144;0.2952;2.71584E-05;0.000035424;3.12912E-05;42.39072;55.26144;48.82608
SERRA GRANDE;Bagasse TPP;-9.011972;-36.057302;0.02774016;0.03566592;0.03170304;NA;NA;NA;NA;NA;NA;0.03170304;0.46365696;0.24768;2.27866E-05;2.97216E-05;2.62541E-05;35.566848;46.365696;40.966272
CUCAÚ;Bagasse TPP;-8.677323;-35.159524;0.02032128;0.02612736;0.02322432;NA;NA;NA;NA;NA;NA;0.02322432;0.33965568;0.18144;1.66925E-05;2.17728E-05;1.92326E-05;26.054784;33.965568;30.010176
SUMAÚMA;Bagasse TPP;-9.755077;-35.840890;0.0064512;0.0082944;0.0073728;NA;NA;NA;NA;NA;NA;0.0073728;0.1078272;0.0576;5.2992E-06;0.000006912;6.1056E-06;8.27136;10.78272;9.52704
PAÍSA;Bagasse TPP;-10.274169;-36.543303;0.00774144;0.00995328;0.00884736;NA;NA;NA;NA;NA;NA;0.00884736;0.12939264;0.06912;6.35904E-06;8.2944E-06;7.32672E-06;9.925632;12.939264;11.432448
CAPRICHO;Bagasse TPP;-9.397901;-36.145578;0.00387072;0.00497664;0.00442368;NA;NA;NA;NA;NA;NA;0.00442368;0.06469632;0.03456;3.17952E-06;4.1472E-06;3.66336E-06;4.962816;6.469632;5.716224
LAGINHA-MATRIX;Bagasse TPP;-9.177042;-36.014828;0.00798336;0.01026432;0.00912384;NA;NA;NA;NA;NA;NA;0.00912384;0.13343616;0.07128;6.55776E-06;8.5536E-06;7.55568E-06;10.235808;13.343616;11.789712
GAMELEIRA;Bagasse TPP;-10.639871;-51.564187;0.00327721;0.004213555;0.003745382;NA;NA;NA;NA;NA;NA;0.003745382;0.054776218;0.0292608;2.69199E-06;3.5113E-06;3.10164E-06;4.20185088;5.47762176;4.83973632
BAÍA FORMOSA;Bagasse TPP;-6.373506;-35.008718;0.064512;0.082944;0.073728;NA;NA;NA;NA;NA;NA;0.073728;1.078272;0.576;0.000052992;0.00006912;0.000061056;82.7136;107.8272;95.2704
TRAPICHE;Bagasse TPP;-8.594271;-35.109934;0.0419328;0.0539136;0.0479232;NA;NA;NA;NA;NA;NA;0.0479232;0.7008768;0.3744;3.44448E-05;0.000044928;3.96864E-05;53.76384;70.08768;61.92576
ESTIVAS;Bagasse TPP;-6.193552;-35.162355;0.0274176;0.0352512;0.0313344;NA;NA;NA;NA;NA;NA;0.0313344;0.4582656;0.2448;2.25216E-05;0.000029376;2.59488E-05;35.15328;45.82656;40.48992
CENTRAL OLHO D ÁGUA;Bagasse TPP;-7.406727;-35.275149;0.00677376;0.00870912;0.00774144;NA;NA;NA;NA;NA;NA;0.00774144;0.11321856;0.06048;5.56416E-06;7.2576E-06;6.41088E-06;8.684928;11.321856;10.003392
UNIÃO E INDÚSTRIA;Bagasse TPP;-8.329041;-35.352427;0.00741888;0.00953856;0.00847872;NA;NA;NA;NA;NA;NA;0.00847872;0.12400128;0.06624;6.09408E-06;7.9488E-06;7.02144E-06;9.512064;12.400128;10.956096
AGROVALE;Bagasse TPP;-9.463096;-40.483824;0.0225792;0.0290304;0.0258048;NA;NA;NA;NA;NA;NA;0.0258048;0.3773952;0.2016;1.85472E-05;0.000024192;2.13696E-05;28.94976;37.73952;33.34464
IPOJUCA;Bagasse TPP;-8.395756;-35.059020;0.01483776;0.01907712;0.01695744;NA;NA;NA;NA;NA;NA;0.01695744;0.24800256;0.13248;1.21882E-05;1.58976E-05;1.40429E-05;19.024128;24.800256;21.912192
JITITUBA SANTO ANTÔNIO;Bagasse TPP;-9.308071;-35.559876;0.04419072;0.05681664;0.05050368;NA;NA;NA;NA;NA;NA;0.05050368;0.73861632;0.39456;3.62995E-05;4.73472E-05;4.18234E-05;56.658816;73.861632;65.260224
UNA AÇÚCAR E ENERGIA;Bagasse TPP;-8.757629;-35.113000;0.0048384;0.0062208;0.0055296;NA;NA;NA;NA;NA;NA;0.0055296;0.0808704;0.0432;3.9744E-06;0.000005184;4.5792E-06;6.20352;8.08704;7.14528
SINIMBU;Bagasse TPP;-9.777575;-36.104438;0.0290304;0.0373248;0.0331776;NA;NA;NA;NA;NA;NA;0.0331776;0.4852224;0.2592;2.38464E-05;0.000031104;2.74752E-05;37.22112;48.52224;42.87168
ARTIVINCO (ANTIGA RIO PARDO);Bagasse TPP;-21.493892;-47.390321;0.0072576;0.0093312;0.0082944;NA;NA;NA;NA;NA;NA;0.0082944;0.1213056;0.0648;5.9616E-06;0.000007776;6.8688E-06;9.30528;12.13056;10.71792
PITANGUEIRAS;Bagasse TPP;-21.000597;-48.207559;0.04032;0.05184;0.04608;NA;NA;NA;NA;NA;NA;0.04608;0.67392;0.36;0.00003312;0.0000432;0.00003816;51.696;67.392;59.544
TERMOCANA;Bagasse TPP;-23.313969;-52.475982;0.01322496;0.01700352;0.01511424;NA;NA;NA;NA;NA;NA;0.01511424;0.22104576;0.11808;1.08634E-05;1.41696E-05;1.25165E-05;16.956288;22.104576;19.530432
DIAMANTE;Bagasse TPP;-22.254359;-48.554851;0.0112896;0.0145152;0.0129024;NA;NA;NA;NA;NA;NA;0.0129024;0.1886976;0.1008;9.2736E-06;0.000012096;1.06848E-05;14.47488;18.86976;16.67232
SANTA TERESA;Bagasse TPP;-7.559237;-35.021114;0.03257856;0.04188672;0.03723264;NA;NA;NA;NA;NA;NA;0.03723264;0.54452736;0.29088;2.6761E-05;3.49056E-05;3.08333E-05;41.770368;54.452736;48.111552
VALE DO PARANAÍBA;Bagasse TPP;-18.689223;-49.561962;0.008064;0.010368;0.009216;NA;NA;NA;NA;NA;NA;0.009216;0.134784;0.072;0.000006624;0.00000864;0.000007632;10.3392;13.4784;11.9088
GIASA II;Bagasse TPP;-7.400483;-35.095411;0.048384;0.062208;0.055296;NA;NA;NA;NA;NA;NA;0.055296;0.808704;0.432;0.000039744;0.00005184;0.000045792;62.0352;80.8704;71.4528
SÃO JOSÉ COLINA;Bagasse TPP;-20.706936;-48.527504;0.1338624;0.1721088;0.1529856;NA;NA;NA;NA;NA;NA;0.1529856;2.2374144;1.1952;0.000109958;0.000143424;0.000126691;171.63072;223.74144;197.68608
LASA;Bagasse TPP;-19.374081;-40.062541;0.00516096;0.00663552;0.00589824;NA;NA;NA;NA;NA;NA;0.00589824;0.08626176;0.04608;4.23936E-06;5.5296E-06;4.88448E-06;6.617088;8.626176;7.621632
SÃO JOSÉ;Bagasse TPP;-7.839948;-34.900929;0.041158656;0.052918272;0.047038464;NA;NA;NA;NA;NA;NA;0.047038464;0.687937536;0.367488;3.38089E-05;4.40986E-05;3.89537E-05;52.7712768;68.7937536;60.7825152
SANTO ÂNGELO;Bagasse TPP;-19.912785;-48.690355;0.064512;0.082944;0.073728;NA;NA;NA;NA;NA;NA;0.073728;1.078272;0.576;0.000052992;0.00006912;0.000061056;82.7136;107.8272;95.2704
WD;Bagasse TPP;-17.731139;-46.171271;0.010579968;0.013602816;0.012091392;NA;NA;NA;NA;NA;NA;0.012091392;0.176836608;0.094464;8.69069E-06;1.13357E-05;1.00132E-05;13.5650304;17.6836608;15.6243456
IPAUSSU;Bagasse TPP;-23.034435;-49.633445;0.0096768;0.0124416;0.0110592;NA;NA;NA;NA;NA;NA;0.0110592;0.1617408;0.0864;7.9488E-06;0.000010368;9.1584E-06;12.40704;16.17408;14.29056
J L G;Bagasse TPP;-21.516709;-48.392901;0.00258048;0.00331776;0.00294912;NA;NA;NA;NA;NA;NA;0.00294912;0.04313088;0.02304;2.11968E-06;2.7648E-06;2.44224E-06;3.308544;4.313088;3.810816
CANAÃ;Bagasse TPP;-22.407712;-50.579133;0.048384;0.062208;0.055296;NA;NA;NA;NA;NA;NA;0.055296;0.808704;0.432;0.000039744;0.00005184;0.000045792;62.0352;80.8704;71.4528
SERESTA;Bagasse TPP;-9.902535;-36.357484;0.0153216;0.0196992;0.0175104;NA;NA;NA;NA;NA;NA;0.0175104;0.2560896;0.1368;1.25856E-05;0.000016416;1.45008E-05;19.64448;25.60896;22.62672
USACIGA;Bagasse TPP;-23.369214;-52.931285;0.07838208;0.10077696;0.08957952;NA;NA;NA;NA;NA;NA;0.08957952;1.31010048;0.69984;6.43853E-05;8.39808E-05;7.4183E-05;100.497024;131.010048;115.753536
DASA;Bagasse TPP;-17.799245;-40.251003;0.00677376;0.00870912;0.00774144;NA;NA;NA;NA;NA;NA;0.00774144;0.11321856;0.06048;5.56416E-06;7.2576E-06;6.41088E-06;8.684928;11.321856;10.003392
ALCON;Bagasse TPP;-18.572788;-39.735087;0.01806336;0.02322432;0.02064384;NA;NA;NA;NA;NA;NA;0.02064384;0.30191616;0.16128;1.48378E-05;1.93536E-05;1.70957E-05;23.159808;30.191616;26.675712
IOLANDO LEITE;Bagasse TPP;-10.505835;-37.053074;0.0129024;0.0165888;0.0147456;NA;NA;NA;NA;NA;NA;0.0147456;0.2156544;0.1152;1.05984E-05;0.000013824;1.22112E-05;16.54272;21.56544;19.05408
COOPER-RUBI;Bagasse TPP;-15.167025;-49.797647;0.00387072;0.00497664;0.00442368;NA;NA;NA;NA;NA;NA;0.00442368;0.06469632;0.03456;3.17952E-06;4.1472E-06;3.66336E-06;4.962816;6.469632;5.716224
NOVA GERAÇÃO;Bagasse TPP;-17.039590;-50.149597;0.00999936;0.01285632;0.01142784;NA;NA;NA;NA;NA;NA;0.01142784;0.16713216;0.08928;8.21376E-06;1.07136E-05;9.46368E-06;12.820608;16.713216;14.766912
CORURIPE;Bagasse TPP;-10.130596;-36.174135;0.0258048;0.0331776;0.0294912;NA;NA;NA;NA;NA;NA;0.0294912;0.4313088;0.2304;2.11968E-05;0.000027648;2.44224E-05;33.08544;43.13088;38.10816
CRV;Bagasse TPP;-15.356253;-49.695175;0.0064512;0.0082944;0.0073728;NA;NA;NA;NA;NA;NA;0.0073728;0.1078272;0.0576;5.2992E-06;0.000006912;6.1056E-06;8.27136;10.78272;9.52704
COINBRA - FRUTESP;Bagasse TPP;-21.606759;-48.361414;0.0129024;0.0165888;0.0147456;NA;NA;NA;NA;NA;NA;0.0147456;0.2156544;0.1152;1.05984E-05;0.000013824;1.22112E-05;16.54272;21.56544;19.05408
LAGO AZUL;Bagasse TPP;-17.730060;-48.187500;0.0032256;0.0041472;0.0036864;NA;NA;NA;NA;NA;NA;0.0036864;0.0539136;0.0288;2.6496E-06;0.000003456;3.0528E-06;4.13568;5.39136;4.76352
ELDORADO;Bagasse TPP;-21.788293;-54.533714;0.040350643;0.051879398;0.046115021;NA;NA;NA;NA;NA;NA;0.046115021;0.674432179;0.3602736;3.31452E-05;4.32328E-05;3.8189E-05;51.73528896;67.44321792;59.58925344
MÜLLER DESTILARIA;Bagasse TPP;-21.844942;-47.457573;0.003515904;0.004520448;0.004018176;NA;NA;NA;NA;NA;NA;0.004018176;0.058765824;0.031392;2.88806E-06;3.76704E-06;3.32755E-06;4.5078912;5.8765824;5.1922368
FRONTEIRA;Bagasse TPP;-20.292105;-49.202398;0.00419328;0.00539136;0.00479232;NA;NA;NA;NA;NA;NA;0.00479232;0.07008768;0.03744;3.44448E-06;4.4928E-06;3.96864E-06;5.376384;7.008768;6.192576
