Name;Sector;Lat;Long;CO2-low(Gg/year);CO2-high(Gg/year);CO2-mean(Gg/year)
BASÍLICA NOSSA SENHORA DA CONCEIÇÃO APARECIDA;Diesel TPP;-22.843809;-45.235071;2.90351952;8.010535046;5.457027283
SERGIPE INDUSTRIAL FILIAL;Diesel TPP;-10.910925;-37.100806;2.90351952;8.010535046;5.457027283
CALÇOENE;Diesel TPP;2.487348;-50.971732;2.90351952;8.010535046;5.457027283
INJECT CAMPO BOM;Diesel TPP;-29.676904;-51.037040;2.90351952;8.010535046;5.457027283
FUGA COUROS;Diesel TPP;-28.454245;-52.197437;2.90351952;8.010535046;5.457027283
SARGEL;Diesel TPP;-21.470643;-47.024127;2.90351952;8.010535046;5.457027283
GRUPO GERADORES MOORE;Diesel TPP;-23.545942;-46.790236;2.90351952;8.010535046;5.457027283
CROMEX - BA;Diesel TPP;-12.776674;-38.409490;2.90351952;8.010535046;5.457027283
HOTEL HILTON MORUMBI;Diesel TPP;-23.610303;-46.696883;2.8676736;7.911639552;5.389656576
GREIF;Diesel TPP;-23.668872;-46.714573;2.8676736;7.911639552;5.389656576
ALCON LABORATÓRIOS DO BRASIL;Diesel TPP;-23.540677;-46.601048;2.83406805;7.818925026;5.326496538
SHOPPING CENTER GRANDE RIO;Diesel TPP;-22.781403;-43.382255;2.8004625;7.7262105;5.2633365
EMATEX;Diesel TPP;-19.758150;-44.076220;2.79374139;7.707667595;5.250704492
COMPLEM;Diesel TPP;-17.723121;-49.106984;2.79150102;7.701486626;5.246493823
AMATURÁ;Diesel TPP;-3.366057;-68.199309;2.77357806;7.652038879;5.21280847
PEIXOTO GONÇALVES;Diesel TPP;-10.324425;-36.582218;2.7556551;7.602591132;5.179123116
HIPER BOMPREÇO ROTULA;Diesel TPP;-12.950037;-38.442424;2.7556551;7.602591132;5.179123116
BAGRE;Diesel TPP;-1.905640;-50.197114;2.73773214;7.553143385;5.145437762
NORMÂNDIA;Diesel TPP;3.914835;-59.606802;2.7332514;7.540781448;5.137016424
GEOLAB;Diesel TPP;-16.358879;-48.962675;2.688444;7.41716208;5.05280304
BRASILGRÁFICA;Diesel TPP;-23.500515;-46.931789;2.688444;7.41716208;5.05280304
OCEANO;Diesel TPP;-23.362893;-46.869749;2.688444;7.41716208;5.05280304
SABE ALIMENTOS;Diesel TPP;-10.426650;-36.955894;2.688444;7.41716208;5.05280304
TERMINAL CENTRAL;Diesel TPP;-18.871075;-48.188125;2.688444;7.41716208;5.05280304
HY-LINE;Diesel TPP;-20.540358;-49.314367;2.62571364;7.244094965;4.934904302
UBERLÂNDIA REFRESCOS;Diesel TPP;-18.877572;-48.176452;2.5764255;7.10811366;4.84226958
COTIJUBA;Diesel TPP;-1.428719;-48.476833;2.56522365;7.077208818;4.821216234
TELESP;Diesel TPP;-23.495477;-46.954448;2.5092144;6.922684608;4.715949504
BOMPREÇO FORTALEZA;Diesel TPP;-3.765054;-38.474836;2.5092144;6.922684608;4.715949504
MAFRIG PIRENÓPOLIS;Diesel TPP;-15.851951;-48.955479;2.5092144;6.922684608;4.715949504
VIVICON;Diesel TPP;-23.518485;-46.686128;2.5092144;6.922684608;4.715949504
GONÇALVES SALLES;Diesel TPP;-20.894337;-47.001141;2.5092144;6.922684608;4.715949504
CAESAR PARK HOTEL GUARULHOS;Diesel TPP;-23.450602;-46.489216;2.49801255;6.891779766;4.694896158
ANAJÁS;Diesel TPP;-0.988152;-49.942301;2.49129144;6.873236861;4.68226415
SANTA MARIA DAS BARREIRAS;Diesel TPP;-8.854901;-49.725644;2.49129144;6.873236861;4.68226415
FIBRASA EMBALAGENS;Diesel TPP;-20.123514;-40.309544;2.464407;6.79906524;4.63173612
DAKOTA CALÇADOS;Diesel TPP;-10.740796;-37.812926;2.45320515;6.768160398;4.610682774
GRAFITE SALTO DA DIVISA;Diesel TPP;-16.000087;-39.947581;2.44648404;6.749617493;4.598050766
STF ANEXO II;Diesel TPP;-15.684849;-48.104935;2.43752256;6.724893619;4.58120809
PORTO WALTER;Diesel TPP;-8.267859;-72.753861;2.42183997;6.68162684;4.551733405
GB SILVIO TEIXEIRA;Diesel TPP;-10.927612;-37.065100;2.4195996;6.675445872;4.547522736
WAL-MART CAMPOS;Diesel TPP;-21.773274;-41.298784;2.4195996;6.675445872;4.547522736
HIPERIDEAL;Diesel TPP;-15.603986;-56.080095;2.4195996;6.675445872;4.547522736
AEROPORTO INTERNACIONAL PINTO MARTINS - TERMINAL DE PASSAGEIROS (TPS-1);Diesel TPP;-14.955448;-46.229342;2.4195996;6.675445872;4.547522736
MUTUM PARANÁ;Diesel TPP;-8.687657;-63.872245;2.4195996;6.675445872;4.547522736
WAL-MART MORUMBI;Diesel TPP;-23.586354;-46.721740;2.4195996;6.675445872;4.547522736
BUDAI;Diesel TPP;-23.534835;-46.903114;2.398092048;6.616108575;4.507100312
POLIFRIGOR;Diesel TPP;-22.225957;-48.722775;2.36583072;6.52710263;4.446466675
TKS TATUAPÉ;Diesel TPP;-23.531308;-46.565649;2.36583072;6.52710263;4.446466675
CENTRO ADMINISTRATIVO FARROUPILHA;Diesel TPP;-30.098744;-51.152769;2.33222517;6.434388104;4.383306637
WALMART BIG BRUSQUE;Diesel TPP;-27.104116;-48.922930;2.3299848;6.428207136;4.379095968
MACACO BRANCO;Diesel TPP;-22.938623;-47.055557;2.3299848;6.428207136;4.379095968
WAL MART CHAPECÓ;Diesel TPP;-27.079639;-52.591784;2.3299848;6.428207136;4.379095968
CALAMA;Diesel TPP;-8.714960;-63.889401;2.32774443;6.422026168;4.374885299
AEROPORTO INTERNACIONAL DE RIO BRANCO;Diesel TPP;-9.969593;-67.869205;2.31206184;6.378759389;4.345410614
HOSPITAL SANTA HELENA;Diesel TPP;-23.754368;-46.329982;2.279800512;6.289753444;4.284776978
CIA MINUANO;Diesel TPP;-29.369483;-51.941623;2.27621592;6.279863894;4.278039907
FUGA COUROS - CAMARGO;Diesel TPP;-28.589642;-52.200388;2.27621592;6.279863894;4.278039907
MIRACEMA NUODEX;Diesel TPP;-22.867945;-47.027339;2.27621592;6.279863894;4.278039907
FÁBRICA DE IDEIAS INDÚSTRIA E COMÉRCIO;Diesel TPP;-23.641226;-46.854842;2.27621592;6.279863894;4.278039907
BIMBO;Diesel TPP;-8.198093;-35.550698;2.27621592;6.279863894;4.278039907
DHB COMPONENTES AUTOMOTIVOS (UNIDADE 1);Diesel TPP;-30.122503;-51.213194;2.27621592;6.279863894;4.278039907
AEROPORTO INTERNACIONAL EDUARDO GOMES;Diesel TPP;-3.119231;-60.046467;2.25829296;6.230416147;4.244354554
CECONSUD;Diesel TPP;-10.880751;-37.084841;2.24037;6.1809684;4.2106692
WAL MART BLUMENAU;Diesel TPP;-26.953004;-49.121651;2.24037;6.1809684;4.2106692
WAL MART INDAIATUBA;Diesel TPP;-23.132656;-47.217431;2.24037;6.1809684;4.2106692
BOMPREÇO MACEIÓ;Diesel TPP;-9.629124;-35.744454;2.24037;6.1809684;4.2106692
DTCEA-MN;Diesel TPP;-3.130544;-60.013508;2.24037;6.1809684;4.2106692
BOMPREÇO PASSO FUNDO;Diesel TPP;-28.256364;-52.386083;2.24037;6.1809684;4.2106692
WALMART SANTA MARIA;Diesel TPP;-5.833723;-35.687266;2.24037;6.1809684;4.2106692
SÃO JOÃO DA BALIZA;Diesel TPP;-27.271087;-48.840922;2.24037;6.1809684;4.2106692
WAL MART TAUBATÉ;Diesel TPP;-23.064306;-45.585714;2.24037;6.1809684;4.2106692
BIG UMUARAMA;Diesel TPP;-23.767237;-53.308926;2.24037;6.1809684;4.2106692
GERADOR DE EMERGÊNCIA;Diesel TPP;-20.012144;-43.864240;2.23140852;6.156244526;4.193826523
PARANORTE;Diesel TPP;-11.257879;-57.508095;2.20452408;6.082072906;4.143298493
AEROPORTO INTERNACIONAL AFONSO PENA;Diesel TPP;-25.514538;-49.166479;2.20452408;6.082072906;4.143298493
FORTIK NORDESTE;Diesel TPP;-12.332500;-38.763738;2.17763964;6.007901285;4.092770462
GOODYEAR - DIVISÃO SPIRAFLEX;Diesel TPP;-23.520131;-46.800536;2.17763964;6.007901285;4.092770462
AVON;Diesel TPP;-23.539648;-46.767577;2.17763964;6.007901285;4.092770462
INDÚSTRIA DE PAPÉIS IRMÃOS SIQUEIRA;Diesel TPP;-22.382185;-44.973459;2.17763964;6.007901285;4.092770462
MÜLLER;Diesel TPP;-21.981580;-47.425984;2.17763964;6.007901285;4.092770462
IAUARETÊ;Diesel TPP;-0.002299;-67.093508;2.1731589;5.995539348;4.084349124
LUBRIZOL;Diesel TPP;-22.767309;-43.397824;2.1507552;5.933729664;4.042242432
COMPLEXO DE CAMAÇARI;Diesel TPP;-12.711522;-38.332811;2.1507552;5.933729664;4.042242432
WAL MART COMBO- GOIÂNIA;Diesel TPP;-16.721734;-49.335571;2.1507552;5.933729664;4.042242432
VESUVIUS;Diesel TPP;-22.965330;-43.368679;2.1507552;5.933729664;4.042242432
SENDAS DISTRIBUIDORA I;Diesel TPP;-22.879953;-43.252636;2.1507552;5.933729664;4.042242432
MANFRIM;Diesel TPP;-22.914370;-49.628446;2.1507552;5.933729664;4.042242432
WAL MART VILA GUILHERME;Diesel TPP;-23.516416;-46.569087;2.1507552;5.933729664;4.042242432
ARTHI;Diesel TPP;-23.541893;-46.609583;2.1507552;5.933729664;4.042242432
WAL-MART SOROCABA;Diesel TPP;-23.492902;-47.493623;2.1507552;5.933729664;4.042242432
AEROPORTO DE PALMAS;Diesel TPP;-10.194851;-48.312215;2.13731298;5.896643854;4.016978417
BOMBEAMENTO DE ESGOTOS;Diesel TPP;-23.556185;-46.662942;2.06562114;5.698852865;3.882237002
UNIDADE GERADORA DIESEL GRANOL GRANOL;Diesel TPP;-30.042672;-52.881806;2.04321744;5.637043181;3.84013031
M REIS;Diesel TPP;-26.908923;-48.689748;2.03649633;5.618500276;3.827498303
SANTA ROSA DOS PURUS;Diesel TPP;-9.442235;-70.488953;2.028879072;5.597484983;3.813182028
VILA BRASIL;Diesel TPP;3.746715;-62.255294;2.016333;5.56287156;3.78960228
NEIVA;Diesel TPP;-22.814457;-48.352692;2.016333;5.56287156;3.78960228
REDE NOVO TEMPO;Diesel TPP;-23.315017;-45.983309;2.016333;5.56287156;3.78960228
HEVEA-TEC;Diesel TPP;-20.916073;-49.575145;2.016333;5.56287156;3.78960228
PROCESSAMENTO DE FUMO;Diesel TPP;-26.102228;-49.795325;2.016333;5.56287156;3.78960228
CENTRAL ILHA DO SUL;Diesel TPP;-23.616166;-46.740459;2.016333;5.56287156;3.78960228
SANTA RITA DO WEIL;Diesel TPP;-3.465663;-68.956250;2.016333;5.56287156;3.78960228
CURTE ALEX;Diesel TPP;-23.540078;-46.653453;1.9715256;5.439252192;3.705388896
AEROPORTO DE LONDRINA;Diesel TPP;-23.335685;-51.128421;1.96256412;5.414528318;3.688546219
COOPERATIVA REGIONAL DE CAFEICULTORES EM GUAXUPÉ;Diesel TPP;-18.723997;-47.517067;1.952796107;5.387579296;3.670187701
HSL I;Diesel TPP;-10.898114;-37.098059;1.9267182;5.315632824;3.621175512
NOVO CÉU;Diesel TPP;-3.584631;-59.123768;1.9043145;5.25382314;3.57906882
MATUPÍ;Diesel TPP;-5.829276;-61.282756;1.9043145;5.25382314;3.57906882
IPERÓ;Diesel TPP;-23.358042;-47.685213;1.89087228;5.21673733;3.553804805
BARRA MANSA;Diesel TPP;-21.118700;-47.988343;1.84606488;5.093117962;3.469591421
MERCURE/IBIS SANTO ANDRÉ;Diesel TPP;-23.646528;-46.529983;1.81918044;5.018946341;3.41906339
DESCARTÁVEL EMBALAGENS;Diesel TPP;-23.680105;-46.684639;1.81021896;4.994222467;3.402220714
GB JOSÉ THOMAZ;Diesel TPP;-10.927780;-37.069220;1.792296;4.94477472;3.36853536
RESFRIAMENTO, PREPARAÇÃO E FABRICAÇÃO DE PRODUTO DE LEITE - CÓDIGO 2761;Diesel TPP;-19.576659;-46.942439;1.792296;4.94477472;3.36853536
COFAMA IND E COM DE MÁQUINAS E EQUIPAMENTOS;Diesel TPP;-23.936009;-52.498531;1.792296;4.94477472;3.36853536
DAIICHI;Diesel TPP;-23.497996;-46.951701;1.792296;4.94477472;3.36853536
MAXXI GOYTACAZES;Diesel TPP;-21.760849;-41.360448;1.792296;4.94477472;3.36853536
CARREFOUR - FRANCA;Diesel TPP;-20.535571;-47.341427;1.792296;4.94477472;3.36853536
PROCURADORIA - GERAL DE JUSTIÇA DO ESTADO DE GOIÁS;Diesel TPP;-16.646752;-49.265533;1.792296;4.94477472;3.36853536
BSH CONTINENTAL;Diesel TPP;-22.859348;-47.213679;1.792296;4.94477472;3.36853536
ECUS INJEÇÃO;Diesel TPP;-23.526925;-46.166641;1.792296;4.94477472;3.36853536
SUPERCENTER MOGI MIRIM;Diesel TPP;-22.425598;-46.963217;1.792296;4.94477472;3.36853536
G BARBOSA;Diesel TPP;-10.851006;-37.153216;1.792296;4.94477472;3.36853536
EXTRA PARNAMIRIM;Diesel TPP;-5.903656;-35.238910;1.792296;4.94477472;3.36853536
SALVADOR ARENA;Diesel TPP;-23.709526;-46.561291;1.792296;4.94477472;3.36853536
LATICÍNIOS TIROLEZ;Diesel TPP;-19.003184;-45.956854;1.792296;4.94477472;3.36853536
REPET;Diesel TPP;-18.853531;-48.313781;1.792296;4.94477472;3.36853536
AEROPORTO INTERNACIONAL GOVERNADOR JORGE TEIXEIRA;Diesel TPP;-8.720746;-63.871386;1.78557489;4.926231815;3.355903352
ITAPEAÇU;Diesel TPP;-2.685684;-57.663820;1.76765193;4.876784068;3.322217999
FOSECO;Diesel TPP;-23.593846;-46.876085;1.69820046;4.685174047;3.191687254
CABURI;Diesel TPP;-2.648803;-56.732222;1.68699861;4.654269205;3.170633908
BETÂNIA;Diesel TPP;-3.098076;-67.938560;1.6802775;4.6357263;3.1580019
ENTIDADE RELIGIOSA;Diesel TPP;-27.601335;-48.539379;1.66683528;4.59864049;3.132737885
SOROCABA REFRESCOS;Diesel TPP;-23.480937;-47.444184;1.6578738;4.573916616;3.115895208
SUPERMERCADO ARCHER;Diesel TPP;-27.092361;-48.924278;1.6354701;4.512106932;3.073788516
BALDO SA COMÉRCIO INDÚSTRIA E EXPORTAÇÃO;Diesel TPP;-29.240094;-51.876083;1.6354701;4.512106932;3.073788516
ROSSETTI;Diesel TPP;-19.954803;-44.207799;1.63098936;4.499744995;3.065367178
GURGACZ;Diesel TPP;-24.978434;-53.470877;1.63098936;4.499744995;3.065367178
LAVINORTE;Diesel TPP;-23.667435;-52.594748;1.63098936;4.499744995;3.065367178
MARVI;Diesel TPP;-22.956979;-49.890584;1.63098936;4.499744995;3.065367178
SUPERMERCADO GUANABARA;Diesel TPP;-22.985559;-43.272548;1.63098936;4.499744995;3.065367178
MULTITECNICA;Diesel TPP;-19.443262;-44.244785;1.63098936;4.499744995;3.065367178
NESTLÉ;Diesel TPP;-21.211880;-50.427959;1.62426825;4.48120209;3.05273517
PLASÚTIL;Diesel TPP;-22.299610;-49.056721;1.62426825;4.48120209;3.05273517
NESTLÉ SJ RIO PARDO;Diesel TPP;-21.600218;-46.882579;1.62426825;4.48120209;3.05273517
RAZZO;Diesel TPP;-23.516527;-46.734210;1.62426825;4.48120209;3.05273517
CONSULADO AMERICANO;Diesel TPP;-23.628640;-46.694588;1.62426825;4.48120209;3.05273517
SHOPPING JK IGUATEMI;Diesel TPP;-23.591083;-46.689589;1.62426825;4.48120209;3.05273517
GB OSWALDO ARANHA;Diesel TPP;-10.929297;-37.083811;1.6130664;4.450297248;3.031681824
BANNACH;Diesel TPP;-7.597460;-50.347550;1.6130664;4.450297248;3.031681824
LOURENÇO;Diesel TPP;2.029300;-50.653704;1.6130664;4.450297248;3.031681824
MK ELETRODOMÉSTICOS;Diesel TPP;-12.321085;-38.759786;1.6130664;4.450297248;3.031681824
CECONSUD - SUPERMERCADO COMÉRCIO VAREJISTA;Diesel TPP;-18.763686;-44.428528;1.6130664;4.450297248;3.031681824
AEROPORTO INTERNACIONAL DE FLORIANÓPOLIS - SBFL;Diesel TPP;-27.600575;-48.534229;1.6130664;4.450297248;3.031681824
MAXXI ITAJAÍ;Diesel TPP;-26.908923;-48.689748;1.6130664;4.450297248;3.031681824
FRIGOR HANS;Diesel TPP;-23.199639;-46.870137;1.6130664;4.450297248;3.031681824
MELGAÇO;Diesel TPP;-1.802045;-50.717809;1.6130664;4.450297248;3.031681824
INSTITUTO EDUCACIONAL SANTO AGOSTINHO;Diesel TPP;-16.710501;-43.855464;1.6130664;4.450297248;3.031681824
MAXXI NOVO HAMBURGO;Diesel TPP;-29.675366;-51.111758;1.6130664;4.450297248;3.031681824
AEROPORTO INTERNACIONAL AUGUSTO SEVERO - CUT;Diesel TPP;-5.935073;-35.164752;1.6130664;4.450297248;3.031681824
SAM S CLUB RECIFE;Diesel TPP;-8.099137;-34.935921;1.6130664;4.450297248;3.031681824
TORAH;Diesel TPP;-12.967435;-38.488945;1.6130664;4.450297248;3.031681824
SANTA CRUZ DO ARARI;Diesel TPP;-0.661573;-49.179290;1.6130664;4.450297248;3.031681824
VILA MANDI;Diesel TPP;-9.235307;-50.060597;1.6130664;4.450297248;3.031681824
CENCOSUD - UNIDADE UBERABA;Diesel TPP;-19.757716;-47.914477;1.6130664;4.450297248;3.031681824
CERÂMICA NOVAGRÊS;Diesel TPP;-28.525893;-49.323271;1.6130664;4.450297248;3.031681824
VILA AMAZÔNIA;Diesel TPP;-2.631966;-56.731004;1.5906627;4.388487564;2.989575132
BRISTOL E PIVAUDRAN;Diesel TPP;-23.433115;-46.549727;1.57946085;4.357582722;2.968521786
SANTA CASA DE MISERICÓRDIA DE ARAÇATUBA;Diesel TPP;-21.193635;-50.442035;1.57722048;4.351401754;2.964311117
NORTH SHOPPING CARUARU;Diesel TPP;-8.285899;-35.973022;1.57722048;4.351401754;2.964311117
TELEFÔNICA BRASIL;Diesel TPP;-23.529503;-46.655573;1.57722048;4.351401754;2.964311117
AEROPORTO INTERNACIONAL MARECHAL RONDON- CUIABÁ;Diesel TPP;-15.662866;-56.137012;1.57722048;4.351401754;2.964311117
TUIUTI;Diesel TPP;-22.712014;-46.769061;1.55929752;4.301954006;2.930625763
PLASNEW;Diesel TPP;-22.743089;-46.889559;1.55929752;4.301954006;2.930625763
RIBER SEMENTES;Diesel TPP;-18.572271;-46.509413;1.555712928;4.292064457;2.923888692
FRESH START BAKERIES INDUSTRIAL;Diesel TPP;-21.744799;-43.389122;1.55481678;4.28959207;2.922204425
CEMA;Diesel TPP;-16.690113;-43.832804;1.55481678;4.28959207;2.922204425
ACDA;Diesel TPP;-9.946261;-67.879505;1.55481678;4.28959207;2.922204425
SONDA - PENHA;Diesel TPP;-23.523403;-46.543077;1.54809567;4.271049164;2.909572417
SEDE CENTRAL DO CRC-SP;Diesel TPP;-23.601658;-46.671022;1.54137456;4.252506259;2.89694041
HOTEL MELIÃ - EDIFÍCIO ITAIM SQUARE;Diesel TPP;-23.535169;-46.587938;1.526364081;4.211093771;2.868728926
TUDOR;Diesel TPP;-22.326448;-49.044190;1.5234516;4.203058512;2.863255056
AEROPORTO INTERNACIONAL DE CAMPO GRANDE;Diesel TPP;-20.492791;-54.568988;1.51897086;4.190696575;2.854833718
COSTABELA;Diesel TPP;-23.000901;-44.309956;1.45175976;4.005267523;2.728513642
UECASCAVEL;Diesel TPP;-24.989597;-53.466839;1.45175976;4.005267523;2.728513642
TOTAL QUÍMICA;Diesel TPP;-23.646710;-46.849696;1.45175976;4.005267523;2.728513642
WAL MART SUPERCENTER FRANCA;Diesel TPP;-20.548431;-47.341427;1.45175976;4.005267523;2.728513642
SIVA;Diesel TPP;-23.475550;-46.297242;1.45175976;4.005267523;2.728513642
MOCAMBO;Diesel TPP;-2.648303;-56.758513;1.45175976;4.005267523;2.728513642
HOSPITAL SÃO FRANCISCO;Diesel TPP;-21.147158;-47.701403;1.45175976;4.005267523;2.728513642
DH&C OUTSOURCCING S/A - DATACENTER;Diesel TPP;-23.557633;-46.564271;1.45175976;4.005267523;2.728513642
TEXON;Diesel TPP;-30.090704;-51.013654;1.45175976;4.005267523;2.728513642
STEMAC - GDG - LINX GALEAO;Diesel TPP;-22.939090;-43.363186;1.44279828;3.98054365;2.711670965
SESC BELENZINHO;Diesel TPP;-23.536113;-46.702265;1.43607717;3.962000744;2.699038957
SHOPPING CENTER CARUARU;Diesel TPP;-8.294218;-35.946933;1.4338368;3.955819776;2.694828288
DIA BRASIL;Diesel TPP;-23.447873;-46.518263;1.4338368;3.955819776;2.694828288
SENDAS DISTRIBUIDORA III;Diesel TPP;-22.922332;-43.179165;1.4338368;3.955819776;2.694828288
SENDAS DISTRIBUIDORA II;Diesel TPP;-22.897032;-43.239589;1.4338368;3.955819776;2.694828288
SHELL BRASIL;Diesel TPP;-22.842939;-43.413997;1.4338368;3.955819776;2.694828288
SAMS CLUB SÃO JOSÉ DOS CAMPOS;Diesel TPP;-23.212542;-45.856146;1.4338368;3.955819776;2.694828288
ASPERBRAS;Diesel TPP;-12.772238;-38.410435;1.4338368;3.955819776;2.694828288
BELÉM DO SOLIMÕES;Diesel TPP;-4.232221;-69.916499;1.4338368;3.955819776;2.694828288
WAL MART SAMS VITÓRIA;Diesel TPP;-20.255943;-40.284530;1.4338368;3.955819776;2.694828288
JORDÃO;Diesel TPP;-9.428768;-71.889458;1.419498432;3.916261578;2.667880005
PROJETO RIO;Diesel TPP;-22.851798;-43.533474;1.4114331;3.894010092;2.652721596
AVEIRO;Diesel TPP;-3.597479;-55.326050;1.39799088;3.856924282;2.627457581
SOCIEDADE RECREATIVA E DE ESPORTES DE RIBEIRÃO PRETO;Diesel TPP;-21.122312;-47.875369;1.3890294;3.832200408;2.610614904
AEROPORTO INTERNACIONAL PRESIDENTE CASTRO PINTO;Diesel TPP;-7.135726;-34.929445;1.38006792;3.807476534;2.593772227
DTCEA-EK;Diesel TPP;-7.504440;-57.571005;1.37110644;3.782752661;2.57692955
DTCEA-TS;Diesel TPP;-1.899646;-55.523686;1.37110644;3.782752661;2.57692955
AEROPORTO INTERNACIONAL DE NAVEGANTES - MINISTRO VICTOR KONDER;Diesel TPP;-26.883764;-48.656240;1.36214496;3.758028787;2.560086874
URUCUMACUÃ;Diesel TPP;-11.688065;-61.168143;1.36214496;3.758028787;2.560086874
NESTLÉ ARARAQUARA;Diesel TPP;-21.756344;-48.197609;1.344222;3.70858104;2.52640152
J SHAYEB;Diesel TPP;-22.326131;-49.036293;1.344222;3.70858104;2.52640152
PASSARÃO;Diesel TPP;2.862879;-60.674753;1.344222;3.70858104;2.52640152
FÉLIX PINTO;Diesel TPP;2.606296;-60.601923;1.344222;3.70858104;2.52640152
DTCEA-UA II;Diesel TPP;-0.113337;-67.093325;1.344222;3.70858104;2.52640152
ETAPA ENSINO E CULTURA;Diesel TPP;-23.640101;-46.661473;1.344222;3.70858104;2.52640152
CAMETÁ;Diesel TPP;-3.079901;-57.190907;1.32629904;3.659133293;2.492716166
AEROPORTO DE JOINVILLE;Diesel TPP;-26.263329;-48.851909;1.31733756;3.634409419;2.47587349
CHAVES;Diesel TPP;-0.167333;-49.980274;1.30837608;3.609685546;2.459030813
GUAJARÁ;Diesel TPP;-7.534980;-72.577089;1.2994146;3.584961672;2.442188136
COOPERCITRUS-SUPERMERCADO BARRETOS;Diesel TPP;-20.552092;-48.555093;1.29045312;3.560237798;2.425345459
RTK;Diesel TPP;-23.545407;-46.368065;1.29045312;3.560237798;2.425345459
GB MELÍCIO MACHADO;Diesel TPP;-10.847064;-37.128648;1.29045312;3.560237798;2.425345459
FEIJOAL;Diesel TPP;-4.514360;-69.941558;1.28149164;3.535513925;2.408502782
BIOMÉRIEUX;Diesel TPP;-22.851798;-43.360439;1.27477053;3.51697102;2.395870775
TUIUÉ;Diesel TPP;-3.279264;-60.638087;1.27253016;3.510790051;2.391660106
PIA SOCIEDADE;Diesel TPP;-23.555470;-46.658039;1.27028979;3.504609083;2.387449436
KIVIKS;Diesel TPP;-23.500515;-46.902263;1.2546072;3.461342304;2.357974752
GRÁFICA RAMI;Diesel TPP;-23.667458;-46.862052;1.2546072;3.461342304;2.357974752
MIRALUX;Diesel TPP;-23.664164;-46.859825;1.2546072;3.461342304;2.357974752
DUCOCO GERADOR STEMAC;Diesel TPP;-3.501826;-39.573607;1.2546072;3.461342304;2.357974752
BOMPLASTIL;Diesel TPP;-12.933140;-38.443969;1.2546072;3.461342304;2.357974752
ESTIRÃO DO EQUADOR;Diesel TPP;-4.366638;-70.197273;1.24340535;3.430437462;2.336921406
CARREFOUR RIO PRETO;Diesel TPP;-20.748926;-49.379952;1.23668424;3.411894557;2.324289398
HOTEL E BAR PRAIA DAS FLEXAS;Diesel TPP;-22.897391;-43.116470;1.2322035;3.39953262;2.31586806
WEST SHOPPING RIO;Diesel TPP;-22.885963;-43.607631;1.2322035;3.39953262;2.31586806
FIBRASA SUDESTE;Diesel TPP;-20.112231;-40.314693;1.2322035;3.39953262;2.31586806
MARTINS GOODYEAR;Diesel TPP;-23.533255;-46.876857;1.21204017;3.343903904;2.277972037
IZIDROLÂNDIA;Diesel TPP;-12.514653;-62.135384;1.20307869;3.319180031;2.26112936
DTCEA-BE;Diesel TPP;-1.430778;-48.434947;1.18291536;3.263551315;2.223233338
PLASTAMP;Diesel TPP;-8.278166;-35.010938;1.18291536;3.263551315;2.223233338
DTCEA-AA;Diesel TPP;-8.184455;-49.445429;1.18291536;3.263551315;2.223233338
DTCEA-CZ II;Diesel TPP;-7.600239;-72.688525;1.18291536;3.263551315;2.223233338
DTCEA-MQ;Diesel TPP;0.069157;-51.094457;1.18291536;3.263551315;2.223233338
DTCEA-PV;Diesel TPP;-8.748232;-63.816798;1.18291536;3.263551315;2.223233338
DTCEA-RB;Diesel TPP;-9.959449;-67.855129;1.18291536;3.263551315;2.223233338
DTCEA-SN;Diesel TPP;-2.470841;-54.730875;1.18291536;3.263551315;2.223233338
DTCEA-SL;Diesel TPP;-2.516902;-44.248852;1.18291536;3.263551315;2.223233338
DTCEA-TF;Diesel TPP;-3.369309;-64.725654;1.18291536;3.263551315;2.223233338
DTCEA-VH;Diesel TPP;-12.727791;-60.146905;1.18291536;3.263551315;2.223233338
SISTEMA DE GERAÇÃO DO MUNICÍPIO DE JORDÃO;Diesel TPP;-9.358436;-71.976505;1.172161584;3.233882667;2.203022125
CONSTRUMAPI;Diesel TPP;-23.509960;-46.815059;1.1649924;3.214103568;2.189547984
BRETAS SANTA MARIA;Diesel TPP;-19.750166;-47.963588;1.1649924;3.214103568;2.189547984
J BUENO E MANDALITI SOCIEDADE DE ADVOGADOS;Diesel TPP;-22.308027;-49.091740;1.13810796;3.139931947;2.139019954
EVVIBER;Diesel TPP;-29.182267;-51.504836;1.13810796;3.139931947;2.139019954
PARQUE DE DIVERSÕES NICOLÂNDIA;Diesel TPP;-15.645181;-48.120041;1.13810796;3.139931947;2.139019954
UTE 2 - CORSAN - EBAT 2 - CACHOEIRA DO SUL;Diesel TPP;-30.040146;-52.903435;1.13810796;3.139931947;2.139019954
POLIRIM;Diesel TPP;-29.197177;-51.203475;1.13810796;3.139931947;2.139019954
INDESTEL INDÚSTRIA DE EMBALAGENS OESTE;Diesel TPP;-27.103147;-52.592104;1.13810796;3.139931947;2.139019954
CICOPLAST;Diesel TPP;-22.472947;-47.457917;1.13810796;3.139931947;2.139019954
FREI GALVÃO;Diesel TPP;-22.796079;-45.195851;1.13810796;3.139931947;2.139019954
CENCOSUD BRASIL COMERCIAL;Diesel TPP;-18.967066;-49.476516;1.13810796;3.139931947;2.139019954
DOUAT CIA TÊXTIL;Diesel TPP;-26.217754;-48.883494;1.13810796;3.139931947;2.139019954
