Name;Sector;Lat;Long;TOC-low(Gg/year);TOC-high(Gg/year);TOC-mean(Gg/year)
MERCOCÍTRICO;Diesel TPP;-21.477928;-47.356286;6.69308E-12;0.00696858;0.00348429
SANSUY;Diesel TPP;-23.646709;-46.848321;6.60263E-12;0.00687441;0.003437205
NUTRIBEM;Diesel TPP;-21.019246;-49.498074;6.58454E-12;0.006855576;0.003427788
MARFRIG;Diesel TPP;-30.348569;-54.309344;6.58454E-12;0.006855576;0.003427788
TORRE D;Diesel TPP;-23.530290;-46.704388;6.58454E-12;0.006855576;0.003427788
ROYAL PALM PLAZA;Diesel TPP;-22.886625;-47.093529;6.51218E-12;0.00678024;0.00339012
CONDOMÍNIO CIVIL PANTANAL SHOPPING;Diesel TPP;-15.581522;-56.081432;6.51218E-12;0.00678024;0.00339012
PSJ;Diesel TPP;-23.270239;-45.956530;6.51218E-12;0.00678024;0.00339012
SONDA - SANTO AMARO;Diesel TPP;-23.654843;-46.700499;6.51218E-12;0.00678024;0.00339012
BANCO SANTANDER BRASIL;Diesel TPP;-23.534067;-46.654263;6.51218E-12;0.00678024;0.00339012
SHOPPING PRAIA DA COSTA;Diesel TPP;-20.343580;-40.289363;6.51218E-12;0.00678024;0.00339012
CAAPIRANGA;Diesel TPP;-3.327627;-61.212246;6.46153E-12;0.006727505;0.003363752
PLASDIL - PLÁSTICOS DIVINÓPOLIS;Diesel TPP;-20.614738;-42.145016;6.41088E-12;0.00667477;0.003337385
SHOPPING BOA VISTA;Diesel TPP;-8.059027;-34.892663;6.33129E-12;0.0065919;0.00329595
ALVARÃES;Diesel TPP;-3.211967;-64.805540;6.2517E-12;0.00650903;0.003254515
CACHOEIRA DO ARARI;Diesel TPP;-0.990830;-48.895388;6.2517E-12;0.00650903;0.003254515
MANOEL URBANO;Diesel TPP;-8.831575;-69.264516;6.11277E-12;0.006364385;0.003182193
REFRIGERANTES DO TRIÂNGULO;Diesel TPP;-18.882770;-48.196365;6.08889E-12;0.006339524;0.003169762
INDÚSTRIA DE CAL CRUZEIRO;Diesel TPP;-20.451532;-45.554619;6.07804E-12;0.006328224;0.003164112
SUPERMERCADO MUNDIAL;Diesel TPP;-22.879636;-43.474422;6.07804E-12;0.006328224;0.003164112
JURITI;Diesel TPP;-2.172659;-56.091834;6.06067E-12;0.006310143;0.003155072
HOSPITAL DE BASE;Diesel TPP;-20.852912;-49.355233;6.02739E-12;0.006275489;0.003137744
CURUÁ;Diesel TPP;-1.888886;-55.124777;5.98253E-12;0.00622878;0.00311439
YOKI ALIMENTOS;Diesel TPP;-22.236527;-45.929189;5.9695E-12;0.00621522;0.00310761
ASPEBRAS BAHIA;Diesel TPP;-12.801785;-38.390779;5.93332E-12;0.006177552;0.003088776
ROVEMA BANDEIRANTES;Diesel TPP;-8.748232;-63.818171;5.90438E-12;0.006147418;0.003073709
COMPONENT;Diesel TPP;-23.683018;-46.621224;5.86097E-12;0.006102216;0.003051108
REICHHOLD DO BRASIL;Diesel TPP;-23.538100;-46.177456;5.86097E-12;0.006102216;0.003051108
FUNFARME;Diesel TPP;-20.757915;-49.412911;5.82117E-12;0.006060781;0.003030391
KAISER - ARARAQUARA;Diesel TPP;-21.778026;-48.171860;5.78861E-12;0.00602688;0.00301344
MARFRIG CAPÃO;Diesel TPP;-31.835819;-52.571276;5.78861E-12;0.00602688;0.00301344
MARFRIG PARANAÍBA;Diesel TPP;-19.664312;-51.187585;5.78861E-12;0.00602688;0.00301344
CEASA-PE;Diesel TPP;-8.054948;-34.975747;5.78861E-12;0.00602688;0.00301344
COPA DOR;Diesel TPP;-22.942568;-43.376232;5.78861E-12;0.00602688;0.00301344
MARFRIG RIO VERDE;Diesel TPP;-17.776789;-50.911854;5.78861E-12;0.00602688;0.00301344
LATICÍNIO SCALA;Diesel TPP;-19.866439;-47.457835;5.78861E-12;0.00602688;0.00301344
JARAGUÁ;Diesel TPP;-18.889267;-48.184005;5.78861E-12;0.00602688;0.00301344
RONDOLÂNDIA;Diesel TPP;-10.846427;-61.458766;5.78137E-12;0.006019346;0.003009673
MARECHAL THAUMATURGO;Diesel TPP;-8.938069;-72.784890;5.71408E-12;0.005949284;0.002974642
ANAMÃ;Diesel TPP;-3.571428;-61.401310;5.6656E-12;0.005898809;0.002949404
FRIGOBET;Diesel TPP;-19.953674;-44.213121;5.64389E-12;0.005876208;0.002938104
SINTERAMA;Diesel TPP;-21.430631;-45.971563;5.51365E-12;0.005740603;0.002870302
ASSEMBLEIA PARAENSE;Diesel TPP;-1.413617;-48.392375;5.51365E-12;0.005740603;0.002870302
ZANOTTI PACATUBA;Diesel TPP;-3.891267;-38.609957;5.51365E-12;0.005740603;0.002870302
ATALAIA DO NORTE;Diesel TPP;-4.367257;-70.189269;5.49918E-12;0.005725536;0.002862768
DISTRIBUIDORA AMARAL;Diesel TPP;-20.137482;-44.865072;5.42682E-12;0.0056502;0.0028251
CORFIO;Diesel TPP;-26.788281;-51.000738;5.35446E-12;0.005574864;0.002787432
BIMBO DO BRASIL;Diesel TPP;-23.561606;-46.592401;5.35446E-12;0.005574864;0.002787432
ETERNIT SIMÕES FILHO;Diesel TPP;-12.795591;-38.399362;5.35446E-12;0.005574864;0.002787432
ADRIANA AGRÍCOLA;Diesel TPP;-16.944746;-53.536722;5.2821E-12;0.005499528;0.002749764
GERALDISCOS;Diesel TPP;-23.592287;-46.641385;5.26763E-12;0.005484461;0.00274223
USINA ALA MEGA;Diesel TPP;-23.532494;-46.700955;5.26763E-12;0.005484461;0.00274223
ALA POLO;Diesel TPP;-23.582847;-46.686878;5.26763E-12;0.005484461;0.00274223
TILIBRA;Diesel TPP;-22.303263;-49.074230;5.24593E-12;0.00546186;0.00273093
MORUMBI SHOPPING;Diesel TPP;-23.522074;-46.623659;5.24593E-12;0.00546186;0.00273093
SE04;Diesel TPP;-23.531234;-46.682415;5.24593E-12;0.00546186;0.00273093
MORUMBI CORPORATE TORRE ALTA;Diesel TPP;-23.591185;-46.599954;5.24593E-12;0.00546186;0.00273093
MORUMBI CORPORATE TORRE BAIXA;Diesel TPP;-23.549333;-46.584848;5.24593E-12;0.00546186;0.00273093
GUARIBA;Diesel TPP;-9.131372;-60.389363;5.23869E-12;0.005454326;0.002727163
FIBRASA;Diesel TPP;-7.905615;-34.896273;5.20975E-12;0.005424192;0.002712096
CORY;Diesel TPP;-21.366706;-46.942078;5.20975E-12;0.005424192;0.002712096
COOPERSUL;Diesel TPP;-31.762667;-52.486035;5.20975E-12;0.005424192;0.002712096
ITAPICURU;Diesel TPP;-4.465218;-43.887157;5.20975E-12;0.005424192;0.002712096
NESTLÉ;Diesel TPP;-22.473422;-47.460322;5.20975E-12;0.005424192;0.002712096
SEDE 1;Diesel TPP;-23.611174;-46.909449;5.20975E-12;0.005424192;0.002712096
MARABÁ GUSA SIDERÚRGICA;Diesel TPP;-5.369499;-49.133968;5.20975E-12;0.005424192;0.002712096
SÃO CARLOS;Diesel TPP;-8.787932;-63.893016;5.20975E-12;0.005424192;0.002712096
EXTRA SÃO JOSÉ DOS CAMPOS;Diesel TPP;-23.199920;-45.809454;5.20975E-12;0.005424192;0.002712096
SUPERCENTER GRANJA VIANA;Diesel TPP;-23.595394;-46.900125;5.20975E-12;0.005424192;0.002712096
KAPPESBERG;Diesel TPP;-29.476235;-51.418246;5.20975E-12;0.005424192;0.002712096
JACAREACANGA;Diesel TPP;-6.224844;-57.765036;5.12654E-12;0.005337556;0.002668778
EXTRA ARACAJU;Diesel TPP;-10.940589;-37.067332;5.09398E-12;0.005303654;0.002651827
SUPERCENTER TIJUCA;Diesel TPP;-22.981767;-43.227230;5.09398E-12;0.005303654;0.002651827
PACARANA;Diesel TPP;-11.492049;-60.997724;5.00715E-12;0.005213251;0.002606626
AMBEV - JOÃO PESSOA;Diesel TPP;-26.499603;-49.130280;4.88414E-12;0.00508518;0.00254259
MOTOROLA SP;Diesel TPP;-22.692595;-46.994837;4.85519E-12;0.005055046;0.002527523
CONDOMÍNIO CANOAS SHOPPING CENTER;Diesel TPP;-29.924546;-51.192334;4.82625E-12;0.005024911;0.002512456
GRANJA VIANA;Diesel TPP;-23.611906;-46.918070;4.7756E-12;0.004972176;0.002486088
BCP;Diesel TPP;-23.609746;-46.662539;4.73942E-12;0.004934508;0.002467254
EDIFÍCIO ODEBRECHT;Diesel TPP;-23.568530;-46.673769;4.70324E-12;0.00489684;0.00244842
BASÍLICA NOSSA SENHORA DA CONCEIÇÃO APARECIDA;Diesel TPP;-22.843809;-45.235071;4.68877E-12;0.004881773;0.002440886
SERGIPE INDUSTRIAL FILIAL;Diesel TPP;-10.910925;-37.100806;4.68877E-12;0.004881773;0.002440886
CALÇOENE;Diesel TPP;2.487348;-50.971732;4.68877E-12;0.004881773;0.002440886
INJECT CAMPO BOM;Diesel TPP;-29.676904;-51.037040;4.68877E-12;0.004881773;0.002440886
FUGA COUROS;Diesel TPP;-28.454245;-52.197437;4.68877E-12;0.004881773;0.002440886
SARGEL;Diesel TPP;-21.470643;-47.024127;4.68877E-12;0.004881773;0.002440886
GRUPO GERADORES MOORE;Diesel TPP;-23.545942;-46.790236;4.68877E-12;0.004881773;0.002440886
CROMEX - BA;Diesel TPP;-12.776674;-38.409490;4.68877E-12;0.004881773;0.002440886
HOTEL HILTON MORUMBI;Diesel TPP;-23.610303;-46.696883;4.63089E-12;0.004821504;0.002410752
GREIF;Diesel TPP;-23.668872;-46.714573;4.63089E-12;0.004821504;0.002410752
ALCON LABORATÓRIOS DO BRASIL;Diesel TPP;-23.540677;-46.601048;4.57662E-12;0.004765002;0.002382501
SHOPPING CENTER GRANDE RIO;Diesel TPP;-22.781403;-43.382255;4.52235E-12;0.0047085;0.00235425
EMATEX;Diesel TPP;-19.758150;-44.076220;4.5115E-12;0.0046972;0.0023486
COMPLEM;Diesel TPP;-17.723121;-49.106984;4.50788E-12;0.004693433;0.002346716
AMATURÁ;Diesel TPP;-3.366057;-68.199309;4.47894E-12;0.004663298;0.002331649
PEIXOTO GONÇALVES;Diesel TPP;-10.324425;-36.582218;4.44999E-12;0.004633164;0.002316582
HIPER BOMPREÇO ROTULA;Diesel TPP;-12.950037;-38.442424;4.44999E-12;0.004633164;0.002316582
BAGRE;Diesel TPP;-1.905640;-50.197114;4.42105E-12;0.00460303;0.002301515
NORMÂNDIA;Diesel TPP;3.914835;-59.606802;4.41381E-12;0.004595496;0.002297748
GEOLAB;Diesel TPP;-16.358879;-48.962675;4.34146E-12;0.00452016;0.00226008
BRASILGRÁFICA;Diesel TPP;-23.500515;-46.931789;4.34146E-12;0.00452016;0.00226008
OCEANO;Diesel TPP;-23.362893;-46.869749;4.34146E-12;0.00452016;0.00226008
SABE ALIMENTOS;Diesel TPP;-10.426650;-36.955894;4.34146E-12;0.00452016;0.00226008
TERMINAL CENTRAL;Diesel TPP;-18.871075;-48.188125;4.34146E-12;0.00452016;0.00226008
HY-LINE;Diesel TPP;-20.540358;-49.314367;4.24016E-12;0.00441469;0.002207345
UBERLÂNDIA REFRESCOS;Diesel TPP;-18.877572;-48.176452;4.16056E-12;0.00433182;0.00216591
COTIJUBA;Diesel TPP;-1.428719;-48.476833;4.14247E-12;0.004312986;0.002156493
TELESP;Diesel TPP;-23.495477;-46.954448;4.05203E-12;0.004218816;0.002109408
BOMPREÇO FORTALEZA;Diesel TPP;-3.765054;-38.474836;4.05203E-12;0.004218816;0.002109408
MAFRIG PIRENÓPOLIS;Diesel TPP;-15.851951;-48.955479;4.05203E-12;0.004218816;0.002109408
VIVICON;Diesel TPP;-23.518485;-46.686128;4.05203E-12;0.004218816;0.002109408
GONÇALVES SALLES;Diesel TPP;-20.894337;-47.001141;4.05203E-12;0.004218816;0.002109408
CAESAR PARK HOTEL GUARULHOS;Diesel TPP;-23.450602;-46.489216;4.03394E-12;0.004199982;0.002099991
ANAJÁS;Diesel TPP;-0.988152;-49.942301;4.02308E-12;0.004188682;0.002094341
SANTA MARIA DAS BARREIRAS;Diesel TPP;-8.854901;-49.725644;4.02308E-12;0.004188682;0.002094341
FIBRASA EMBALAGENS;Diesel TPP;-20.123514;-40.309544;3.97967E-12;0.00414348;0.00207174
DAKOTA CALÇADOS;Diesel TPP;-10.740796;-37.812926;3.96158E-12;0.004124646;0.002062323
GRAFITE SALTO DA DIVISA;Diesel TPP;-16.000087;-39.947581;3.95072E-12;0.004113346;0.002056673
STF ANEXO II;Diesel TPP;-15.684849;-48.104935;3.93625E-12;0.004098278;0.002049139
PORTO WALTER;Diesel TPP;-8.267859;-72.753861;3.91093E-12;0.004071911;0.002035955
GB SILVIO TEIXEIRA;Diesel TPP;-10.927612;-37.065100;3.90731E-12;0.004068144;0.002034072
WAL-MART CAMPOS;Diesel TPP;-21.773274;-41.298784;3.90731E-12;0.004068144;0.002034072
HIPERIDEAL;Diesel TPP;-15.603986;-56.080095;3.90731E-12;0.004068144;0.002034072
AEROPORTO INTERNACIONAL PINTO MARTINS - TERMINAL DE PASSAGEIROS (TPS-1);Diesel TPP;-14.955448;-46.229342;3.90731E-12;0.004068144;0.002034072
MUTUM PARANÁ;Diesel TPP;-8.687657;-63.872245;3.90731E-12;0.004068144;0.002034072
WAL-MART MORUMBI;Diesel TPP;-23.586354;-46.721740;3.90731E-12;0.004068144;0.002034072
BUDAI;Diesel TPP;-23.534835;-46.903114;3.87258E-12;0.004031983;0.002015991
POLIFRIGOR;Diesel TPP;-22.225957;-48.722775;3.82048E-12;0.003977741;0.00198887
TKS TATUAPÉ;Diesel TPP;-23.531308;-46.565649;3.82048E-12;0.003977741;0.00198887
CENTRO ADMINISTRATIVO FARROUPILHA;Diesel TPP;-30.098744;-51.152769;3.76621E-12;0.003921239;0.001960619
WALMART BIG BRUSQUE;Diesel TPP;-27.104116;-48.922930;3.7626E-12;0.003917472;0.001958736
MACACO BRANCO;Diesel TPP;-22.938623;-47.055557;3.7626E-12;0.003917472;0.001958736
WAL MART CHAPECÓ;Diesel TPP;-27.079639;-52.591784;3.7626E-12;0.003917472;0.001958736
CALAMA;Diesel TPP;-8.714960;-63.889401;3.75898E-12;0.003913705;0.001956853
AEROPORTO INTERNACIONAL DE RIO BRANCO;Diesel TPP;-9.969593;-67.869205;3.73365E-12;0.003887338;0.001943669
HOSPITAL SANTA HELENA;Diesel TPP;-23.754368;-46.329982;3.68155E-12;0.003833096;0.001916548
CIA MINUANO;Diesel TPP;-29.369483;-51.941623;3.67577E-12;0.003827069;0.001913534
FUGA COUROS - CAMARGO;Diesel TPP;-28.589642;-52.200388;3.67577E-12;0.003827069;0.001913534
MIRACEMA NUODEX;Diesel TPP;-22.867945;-47.027339;3.67577E-12;0.003827069;0.001913534
FÁBRICA DE IDEIAS INDÚSTRIA E COMÉRCIO;Diesel TPP;-23.641226;-46.854842;3.67577E-12;0.003827069;0.001913534
BIMBO;Diesel TPP;-8.198093;-35.550698;3.67577E-12;0.003827069;0.001913534
DHB COMPONENTES AUTOMOTIVOS (UNIDADE 1);Diesel TPP;-30.122503;-51.213194;3.67577E-12;0.003827069;0.001913534
AEROPORTO INTERNACIONAL EDUARDO GOMES;Diesel TPP;-3.119231;-60.046467;3.64682E-12;0.003796934;0.001898467
CECONSUD;Diesel TPP;-10.880751;-37.084841;3.61788E-12;0.0037668;0.0018834
WAL MART BLUMENAU;Diesel TPP;-26.953004;-49.121651;3.61788E-12;0.0037668;0.0018834
WAL MART INDAIATUBA;Diesel TPP;-23.132656;-47.217431;3.61788E-12;0.0037668;0.0018834
BOMPREÇO MACEIÓ;Diesel TPP;-9.629124;-35.744454;3.61788E-12;0.0037668;0.0018834
DTCEA-MN;Diesel TPP;-3.130544;-60.013508;3.61788E-12;0.0037668;0.0018834
BOMPREÇO PASSO FUNDO;Diesel TPP;-28.256364;-52.386083;3.61788E-12;0.0037668;0.0018834
WALMART SANTA MARIA;Diesel TPP;-5.833723;-35.687266;3.61788E-12;0.0037668;0.0018834
SÃO JOÃO DA BALIZA;Diesel TPP;-27.271087;-48.840922;3.61788E-12;0.0037668;0.0018834
WAL MART TAUBATÉ;Diesel TPP;-23.064306;-45.585714;3.61788E-12;0.0037668;0.0018834
BIG UMUARAMA;Diesel TPP;-23.767237;-53.308926;3.61788E-12;0.0037668;0.0018834
GERADOR DE EMERGÊNCIA;Diesel TPP;-20.012144;-43.864240;3.60341E-12;0.003751733;0.001875866
PARANORTE;Diesel TPP;-11.257879;-57.508095;3.55999E-12;0.003706531;0.001853266
AEROPORTO INTERNACIONAL AFONSO PENA;Diesel TPP;-25.514538;-49.166479;3.55999E-12;0.003706531;0.001853266
FORTIK NORDESTE;Diesel TPP;-12.332500;-38.763738;3.51658E-12;0.00366133;0.001830665
GOODYEAR - DIVISÃO SPIRAFLEX;Diesel TPP;-23.520131;-46.800536;3.51658E-12;0.00366133;0.001830665
AVON;Diesel TPP;-23.539648;-46.767577;3.51658E-12;0.00366133;0.001830665
INDÚSTRIA DE PAPÉIS IRMÃOS SIQUEIRA;Diesel TPP;-22.382185;-44.973459;3.51658E-12;0.00366133;0.001830665
MÜLLER;Diesel TPP;-21.981580;-47.425984;3.51658E-12;0.00366133;0.001830665
IAUARETÊ;Diesel TPP;-0.002299;-67.093508;3.50934E-12;0.003653796;0.001826898
LUBRIZOL;Diesel TPP;-22.767309;-43.397824;3.47316E-12;0.003616128;0.001808064
COMPLEXO DE CAMAÇARI;Diesel TPP;-12.711522;-38.332811;3.47316E-12;0.003616128;0.001808064
WAL MART COMBO- GOIÂNIA;Diesel TPP;-16.721734;-49.335571;3.47316E-12;0.003616128;0.001808064
VESUVIUS;Diesel TPP;-22.965330;-43.368679;3.47316E-12;0.003616128;0.001808064
SENDAS DISTRIBUIDORA I;Diesel TPP;-22.879953;-43.252636;3.47316E-12;0.003616128;0.001808064
MANFRIM;Diesel TPP;-22.914370;-49.628446;3.47316E-12;0.003616128;0.001808064
WAL MART VILA GUILHERME;Diesel TPP;-23.516416;-46.569087;3.47316E-12;0.003616128;0.001808064
ARTHI;Diesel TPP;-23.541893;-46.609583;3.47316E-12;0.003616128;0.001808064
WAL-MART SOROCABA;Diesel TPP;-23.492902;-47.493623;3.47316E-12;0.003616128;0.001808064
AEROPORTO DE PALMAS;Diesel TPP;-10.194851;-48.312215;3.45146E-12;0.003593527;0.001796764
BOMBEAMENTO DE ESGOTOS;Diesel TPP;-23.556185;-46.662942;3.33569E-12;0.00347299;0.001736495
UNIDADE GERADORA DIESEL GRANOL GRANOL;Diesel TPP;-30.042672;-52.881806;3.29951E-12;0.003435322;0.001717661
M REIS;Diesel TPP;-26.908923;-48.689748;3.28865E-12;0.003424021;0.001712011
SANTA ROSA DOS PURUS;Diesel TPP;-9.442235;-70.488953;3.27635E-12;0.003411214;0.001705607
VILA BRASIL;Diesel TPP;3.746715;-62.255294;3.25609E-12;0.00339012;0.00169506
NEIVA;Diesel TPP;-22.814457;-48.352692;3.25609E-12;0.00339012;0.00169506
REDE NOVO TEMPO;Diesel TPP;-23.315017;-45.983309;3.25609E-12;0.00339012;0.00169506
HEVEA-TEC;Diesel TPP;-20.916073;-49.575145;3.25609E-12;0.00339012;0.00169506
PROCESSAMENTO DE FUMO;Diesel TPP;-26.102228;-49.795325;3.25609E-12;0.00339012;0.00169506
CENTRAL ILHA DO SUL;Diesel TPP;-23.616166;-46.740459;3.25609E-12;0.00339012;0.00169506
SANTA RITA DO WEIL;Diesel TPP;-3.465663;-68.956250;3.25609E-12;0.00339012;0.00169506
CURTE ALEX;Diesel TPP;-23.540078;-46.653453;3.18373E-12;0.003314784;0.001657392
AEROPORTO DE LONDRINA;Diesel TPP;-23.335685;-51.128421;3.16926E-12;0.003299717;0.001649858
COOPERATIVA REGIONAL DE CAFEICULTORES EM GUAXUPÉ;Diesel TPP;-18.723997;-47.517067;3.15349E-12;0.003283294;0.001641647
HSL I;Diesel TPP;-10.898114;-37.098059;3.11138E-12;0.003239448;0.001619724
NOVO CÉU;Diesel TPP;-3.584631;-59.123768;3.0752E-12;0.00320178;0.00160089
MATUPÍ;Diesel TPP;-5.829276;-61.282756;3.0752E-12;0.00320178;0.00160089
IPERÓ;Diesel TPP;-23.358042;-47.685213;3.05349E-12;0.003179179;0.00158959
BARRA MANSA;Diesel TPP;-21.118700;-47.988343;2.98113E-12;0.003103843;0.001551922
MERCURE/IBIS SANTO ANDRÉ;Diesel TPP;-23.646528;-46.529983;2.93772E-12;0.003058642;0.001529321
DESCARTÁVEL EMBALAGENS;Diesel TPP;-23.680105;-46.684639;2.92325E-12;0.003043574;0.001521787
GB JOSÉ THOMAZ;Diesel TPP;-10.927780;-37.069220;2.8943E-12;0.00301344;0.00150672
RESFRIAMENTO, PREPARAÇÃO E FABRICAÇÃO DE PRODUTO DE LEITE - CÓDIGO 2761;Diesel TPP;-19.576659;-46.942439;2.8943E-12;0.00301344;0.00150672
COFAMA IND E COM DE MÁQUINAS E EQUIPAMENTOS;Diesel TPP;-23.936009;-52.498531;2.8943E-12;0.00301344;0.00150672
DAIICHI;Diesel TPP;-23.497996;-46.951701;2.8943E-12;0.00301344;0.00150672
MAXXI GOYTACAZES;Diesel TPP;-21.760849;-41.360448;2.8943E-12;0.00301344;0.00150672
CARREFOUR - FRANCA;Diesel TPP;-20.535571;-47.341427;2.8943E-12;0.00301344;0.00150672
PROCURADORIA - GERAL DE JUSTIÇA DO ESTADO DE GOIÁS;Diesel TPP;-16.646752;-49.265533;2.8943E-12;0.00301344;0.00150672
BSH CONTINENTAL;Diesel TPP;-22.859348;-47.213679;2.8943E-12;0.00301344;0.00150672
ECUS INJEÇÃO;Diesel TPP;-23.526925;-46.166641;2.8943E-12;0.00301344;0.00150672
SUPERCENTER MOGI MIRIM;Diesel TPP;-22.425598;-46.963217;2.8943E-12;0.00301344;0.00150672
G BARBOSA;Diesel TPP;-10.851006;-37.153216;2.8943E-12;0.00301344;0.00150672
EXTRA PARNAMIRIM;Diesel TPP;-5.903656;-35.238910;2.8943E-12;0.00301344;0.00150672
SALVADOR ARENA;Diesel TPP;-23.709526;-46.561291;2.8943E-12;0.00301344;0.00150672
LATICÍNIOS TIROLEZ;Diesel TPP;-19.003184;-45.956854;2.8943E-12;0.00301344;0.00150672
REPET;Diesel TPP;-18.853531;-48.313781;2.8943E-12;0.00301344;0.00150672
AEROPORTO INTERNACIONAL GOVERNADOR JORGE TEIXEIRA;Diesel TPP;-8.720746;-63.871386;2.88345E-12;0.00300214;0.00150107
ITAPEAÇU;Diesel TPP;-2.685684;-57.663820;2.85451E-12;0.002972005;0.001486003
FOSECO;Diesel TPP;-23.593846;-46.876085;2.74235E-12;0.002855234;0.001427617
CABURI;Diesel TPP;-2.648803;-56.732222;2.72426E-12;0.0028364;0.0014182
BETÂNIA;Diesel TPP;-3.098076;-67.938560;2.71341E-12;0.0028251;0.00141255
ENTIDADE RELIGIOSA;Diesel TPP;-27.601335;-48.539379;2.6917E-12;0.002802499;0.00140125
SOROCABA REFRESCOS;Diesel TPP;-23.480937;-47.444184;2.67723E-12;0.002787432;0.001393716
SUPERMERCADO ARCHER;Diesel TPP;-27.092361;-48.924278;2.64105E-12;0.002749764;0.001374882
BALDO SA COMÉRCIO INDÚSTRIA E EXPORTAÇÃO;Diesel TPP;-29.240094;-51.876083;2.64105E-12;0.002749764;0.001374882
ROSSETTI;Diesel TPP;-19.954803;-44.207799;2.63382E-12;0.00274223;0.001371115
GURGACZ;Diesel TPP;-24.978434;-53.470877;2.63382E-12;0.00274223;0.001371115
LAVINORTE;Diesel TPP;-23.667435;-52.594748;2.63382E-12;0.00274223;0.001371115
MARVI;Diesel TPP;-22.956979;-49.890584;2.63382E-12;0.00274223;0.001371115
SUPERMERCADO GUANABARA;Diesel TPP;-22.985559;-43.272548;2.63382E-12;0.00274223;0.001371115
MULTITECNICA;Diesel TPP;-19.443262;-44.244785;2.63382E-12;0.00274223;0.001371115
NESTLÉ;Diesel TPP;-21.211880;-50.427959;2.62296E-12;0.00273093;0.001365465
PLASÚTIL;Diesel TPP;-22.299610;-49.056721;2.62296E-12;0.00273093;0.001365465
NESTLÉ SJ RIO PARDO;Diesel TPP;-21.600218;-46.882579;2.62296E-12;0.00273093;0.001365465
RAZZO;Diesel TPP;-23.516527;-46.734210;2.62296E-12;0.00273093;0.001365465
CONSULADO AMERICANO;Diesel TPP;-23.628640;-46.694588;2.62296E-12;0.00273093;0.001365465
SHOPPING JK IGUATEMI;Diesel TPP;-23.591083;-46.689589;2.62296E-12;0.00273093;0.001365465
GB OSWALDO ARANHA;Diesel TPP;-10.929297;-37.083811;2.60487E-12;0.002712096;0.001356048
BANNACH;Diesel TPP;-7.597460;-50.347550;2.60487E-12;0.002712096;0.001356048
LOURENÇO;Diesel TPP;2.029300;-50.653704;2.60487E-12;0.002712096;0.001356048
MK ELETRODOMÉSTICOS;Diesel TPP;-12.321085;-38.759786;2.60487E-12;0.002712096;0.001356048
CECONSUD - SUPERMERCADO COMÉRCIO VAREJISTA;Diesel TPP;-18.763686;-44.428528;2.60487E-12;0.002712096;0.001356048
AEROPORTO INTERNACIONAL DE FLORIANÓPOLIS - SBFL;Diesel TPP;-27.600575;-48.534229;2.60487E-12;0.002712096;0.001356048
MAXXI ITAJAÍ;Diesel TPP;-26.908923;-48.689748;2.60487E-12;0.002712096;0.001356048
FRIGOR HANS;Diesel TPP;-23.199639;-46.870137;2.60487E-12;0.002712096;0.001356048
MELGAÇO;Diesel TPP;-1.802045;-50.717809;2.60487E-12;0.002712096;0.001356048
INSTITUTO EDUCACIONAL SANTO AGOSTINHO;Diesel TPP;-16.710501;-43.855464;2.60487E-12;0.002712096;0.001356048
MAXXI NOVO HAMBURGO;Diesel TPP;-29.675366;-51.111758;2.60487E-12;0.002712096;0.001356048
AEROPORTO INTERNACIONAL AUGUSTO SEVERO - CUT;Diesel TPP;-5.935073;-35.164752;2.60487E-12;0.002712096;0.001356048
SAM S CLUB RECIFE;Diesel TPP;-8.099137;-34.935921;2.60487E-12;0.002712096;0.001356048
TORAH;Diesel TPP;-12.967435;-38.488945;2.60487E-12;0.002712096;0.001356048
SANTA CRUZ DO ARARI;Diesel TPP;-0.661573;-49.179290;2.60487E-12;0.002712096;0.001356048
VILA MANDI;Diesel TPP;-9.235307;-50.060597;2.60487E-12;0.002712096;0.001356048
CENCOSUD - UNIDADE UBERABA;Diesel TPP;-19.757716;-47.914477;2.60487E-12;0.002712096;0.001356048
CERÂMICA NOVAGRÊS;Diesel TPP;-28.525893;-49.323271;2.60487E-12;0.002712096;0.001356048
VILA AMAZÔNIA;Diesel TPP;-2.631966;-56.731004;2.56869E-12;0.002674428;0.001337214
BRISTOL E PIVAUDRAN;Diesel TPP;-23.433115;-46.549727;2.55061E-12;0.002655594;0.001327797
SANTA CASA DE MISERICÓRDIA DE ARAÇATUBA;Diesel TPP;-21.193635;-50.442035;2.54699E-12;0.002651827;0.001325914
NORTH SHOPPING CARUARU;Diesel TPP;-8.285899;-35.973022;2.54699E-12;0.002651827;0.001325914
TELEFÔNICA BRASIL;Diesel TPP;-23.529503;-46.655573;2.54699E-12;0.002651827;0.001325914
AEROPORTO INTERNACIONAL MARECHAL RONDON- CUIABÁ;Diesel TPP;-15.662866;-56.137012;2.54699E-12;0.002651827;0.001325914
TUIUTI;Diesel TPP;-22.712014;-46.769061;2.51804E-12;0.002621693;0.001310846
PLASNEW;Diesel TPP;-22.743089;-46.889559;2.51804E-12;0.002621693;0.001310846
RIBER SEMENTES;Diesel TPP;-18.572271;-46.509413;2.51226E-12;0.002615666;0.001307833
FRESH START BAKERIES INDUSTRIAL;Diesel TPP;-21.744799;-43.389122;2.51081E-12;0.002614159;0.00130708
CEMA;Diesel TPP;-16.690113;-43.832804;2.51081E-12;0.002614159;0.00130708
