Name;Sector;Lat;Long;SOx-low(Gg/year);SOx-high(Gg/year);SOx-mean(Gg/year)
AEROPORTO INTERNACIONAL DE SÃO PAULO/GUARULHOS-SE CABECEIRA 27;Diesel TPP;-23.465242;-46.560714;0.006601536;0.020687616;0.013644576
ROMANI;Diesel TPP;-25.521158;-48.531071;0.006601536;0.020687616;0.013644576
NAZARÉ;Diesel TPP;-8.789798;-63.850959;0.006601536;0.020687616;0.013644576
CAMERA AGROALIMENTOS;Diesel TPP;-27.873963;-54.447933;0.006601536;0.020687616;0.013644576
SCOPUS TECNOLOGIA;Diesel TPP;-23.500304;-46.751705;0.006601536;0.020687616;0.013644576
TV RÁDIO CLUBE DE TERESINA;Diesel TPP;-5.105062;-42.798732;0.006601536;0.020687616;0.013644576
MARTINS COMÉRCIO E SERVIÇOS DE DISTRIBUIÇÃO SA;Diesel TPP;-18.874974;-48.176452;0.006601536;0.020687616;0.013644576
IBRAP;Diesel TPP;-28.518201;-49.321726;0.006601536;0.020687616;0.013644576
ALIMENTOS UNIBOM;Diesel TPP;-26.866991;-52.401265;0.006601536;0.020687616;0.013644576
HALOTEK;Diesel TPP;-22.777749;-50.208750;0.00649151;0.020342822;0.013417166
GUAIANAZES;Diesel TPP;-23.572348;-46.408299;0.006381485;0.019998029;0.013189757
PALMEIRAS;Diesel TPP;-4.368037;-70.194413;0.006326472;0.019825632;0.013076052
TAMARANA;Diesel TPP;-23.721556;-51.097939;0.006271459;0.019653235;0.012962347
AXINIM;Diesel TPP;-4.391156;-59.584269;0.006257706;0.019610136;0.012933921
MAXXI SANTO ÂNGELO;Diesel TPP;-28.287934;-54.248385;0.00618894;0.01939464;0.01279179
VILA AUGUSTO MONTE NEGRO;Diesel TPP;-2.677110;-57.664850;0.00618894;0.01939464;0.01279179
AEROPORTO SANTA GENOVEVA DE GOIÂNIA;Diesel TPP;-16.621751;-49.323212;0.006161434;0.019308442;0.012734938
NOVA RIOTEL EMPREENDIMENTOS HOTELEIROS;Diesel TPP;-22.942568;-43.191524;0.006120174;0.019179144;0.012649659
VILA BITTENCOURT;Diesel TPP;-1.396309;-69.425870;0.006106421;0.019136045;0.012621233
GEMAR;Diesel TPP;-10.920701;-37.058749;0.006051408;0.018963648;0.012507528
IBC;Diesel TPP;-12.711681;-38.298029;0.006051408;0.018963648;0.012507528
CONQUISTA;Diesel TPP;-22.784871;-50.209437;0.006051408;0.018963648;0.012507528
L´ACQUA;Diesel TPP;-25.122602;-50.136148;0.006051408;0.018963648;0.012507528
BARREIRA DO CAMPO;Diesel TPP;-9.293925;-50.047733;0.006051408;0.018963648;0.012507528
ADAS - HOSPITAL E MATERNIDADE SÃO DOMINGOS;Diesel TPP;-19.741237;-47.909670;0.006051408;0.018963648;0.012507528
JACARÉ;Diesel TPP;-3.299570;-60.607330;0.005968889;0.018705053;0.012336971
PEDRAS;Diesel TPP;-2.664218;-56.620102;0.005941382;0.018618854;0.012280118
CAVIANA;Diesel TPP;-3.278317;-60.632266;0.005913876;0.018532656;0.012223266
ELETROZEMA;Diesel TPP;-19.572939;-46.943812;0.00584511;0.01831716;0.012081135
MOURA;Diesel TPP;-0.976872;-62.920483;0.005776344;0.018101664;0.011939004
CUCUÍ;Diesel TPP;-0.108959;-67.097702;0.005776344;0.018101664;0.011939004
VILA CAIAMBÉ;Diesel TPP;-3.361426;-64.714325;0.005776344;0.018101664;0.011939004
MARBO LOGÍSTICA;Diesel TPP;-23.486031;-46.831539;0.005721331;0.017929267;0.011825299
SURPRESA;Diesel TPP;-10.789722;-65.320959;0.005638812;0.017670672;0.011654742
SUPERMERCADOS;Diesel TPP;-25.401499;-51.450193;0.005638812;0.017670672;0.011654742
GES 450-1;Diesel TPP;-23.741585;-46.581203;0.005638812;0.017670672;0.011654742
SUL GÁS;Diesel TPP;-22.511241;-44.105738;0.005638812;0.017670672;0.011654742
DTCEA-CC;Diesel TPP;-1.438329;-48.429454;0.005611306;0.017584474;0.01159789
DTCEA-EI;Diesel TPP;-6.801492;-70.263978;0.005611306;0.017584474;0.01159789
DTCEA-GM;Diesel TPP;-10.783672;-65.309076;0.005611306;0.017584474;0.01159789
DTCEA-IZ;Diesel TPP;-5.523385;-47.456124;0.005611306;0.017584474;0.01159789
DTCEA-SI;Diesel TPP;-3.131229;-60.022434;0.005611306;0.017584474;0.01159789
DTCEA-MY;Diesel TPP;-5.808953;-61.277434;0.005611306;0.017584474;0.01159789
DTCEA-EP;Diesel TPP;-15.862324;-58.461921;0.005611306;0.017584474;0.01159789
DTCEA-FA;Diesel TPP;-11.621052;-50.667014;0.005611306;0.017584474;0.01159789
DTCEA-FX;Diesel TPP;-6.648782;-51.958999;0.005611306;0.017584474;0.01159789
GB RIO MAR;Diesel TPP;-10.924072;-37.074026;0.00550128;0.01723968;0.01137048
SPACE EMPREENDIMENTOS E PARTICIPAÇÕES;Diesel TPP;-19.866540;-44.022453;0.00550128;0.01723968;0.01137048
DTCEA-BV II;Diesel TPP;2.810046;-60.685902;0.00550128;0.01723968;0.01137048
ABC;Diesel TPP;-20.146182;-44.859258;0.00550128;0.01723968;0.01137048
AEROPORTO INTERNACIONAL DE FOZ DO IGUAÇU - CATARATAS;Diesel TPP;-25.525929;-54.547401;0.00550128;0.01723968;0.01137048
DTCEA-MN II;Diesel TPP;-3.125744;-60.004925;0.00550128;0.01723968;0.01137048
GB SEDE;Diesel TPP;-10.840891;-37.126436;0.00550128;0.01723968;0.01137048
CLÍNICA VERA CRUZ;Diesel TPP;-18.596352;-46.503234;0.00550128;0.01723968;0.01137048
HOSPITAL SÃO LUCAS;Diesel TPP;-18.600582;-46.491904;0.00550128;0.01723968;0.01137048
SMTE - PIRAPORA;Diesel TPP;-17.350137;-44.946211;0.00550128;0.01723968;0.01137048
DTCEA-PV II;Diesel TPP;-8.702420;-63.876880;0.00550128;0.01723968;0.01137048
JUNDIÁ;Diesel TPP;0.944173;-60.448758;0.00550128;0.01723968;0.01137048
EDIFÍCIO RESIDENCIAL GRAND SPLENDOR;Diesel TPP;-23.251662;-45.898718;0.00550128;0.01723968;0.01137048
CONDOMÍNIO GRAND SPLENDOR;Diesel TPP;-23.098903;-45.880866;0.00550128;0.01723968;0.01137048
MICROSERVICE;Diesel TPP;-23.496940;-46.835655;0.00550128;0.01723968;0.01137048
DTCEA-TT;Diesel TPP;-4.243439;-69.909470;0.00550128;0.01723968;0.01137048
PAULINO;Diesel TPP;-23.627509;-46.797654;0.00550128;0.01723968;0.01137048
EXTRA TAUBATÉ;Diesel TPP;-23.044088;-45.607343;0.00550128;0.01723968;0.01137048
HOSPITAL SANTA GENOVEVA;Diesel TPP;-18.864578;-48.202545;0.00550128;0.01723968;0.01137048
EXTRA VÁRZEA GRANDE;Diesel TPP;-15.583513;-56.154865;0.00550128;0.01723968;0.01137048
FERTIGRAN FERTILIZANTES;Diesel TPP;-18.855481;-48.205978;0.005304747;0.016623792;0.01096427
RIO VERMELHO;Diesel TPP;-16.336147;-48.981901;0.005074931;0.015903605;0.010489268
BEBIDAS POTY;Diesel TPP;-21.048017;-49.369546;0.005074931;0.015903605;0.010489268
CONSÓRCIO TRANSCOOPER-FÊNIX;Diesel TPP;-23.572366;-46.624136;0.005074931;0.015903605;0.010489268
COMPLEM I;Diesel TPP;-17.731787;-49.112305;0.00507218;0.015894985;0.010483583
LEROY MERLIN;Diesel TPP;-15.739050;-47.787705;0.005061178;0.015860506;0.010460842
DISTRIBOI;Diesel TPP;-27.029294;-48.640762;0.005061178;0.015860506;0.010460842
COOPERATIVA DE CONSUMO DOS EMPREGADOS DA USIMINAS;Diesel TPP;-19.467354;-42.565530;0.005061178;0.015860506;0.010460842
SUPERMERCADO PONTA VERDE;Diesel TPP;-9.626924;-35.713212;0.005061178;0.015860506;0.010460842
SUPERMAXI MORUMBI;Diesel TPP;-18.861329;-48.308288;0.005061178;0.015860506;0.010460842
MERIDIONAL MEAT;Diesel TPP;-23.423570;-51.429752;0.005019918;0.015731208;0.010375563
AVÍCOLA BARREIRAS;Diesel TPP;-12.151692;-44.986507;0.005019918;0.015731208;0.010375563
BEST BOX;Diesel TPP;-29.668566;-51.039260;0.005019918;0.015731208;0.010375563
FRICAL ALIMENTOS;Diesel TPP;-19.798961;-42.151936;0.005019918;0.015731208;0.010375563
AMALFI;Diesel TPP;-7.616083;-72.652686;0.005019918;0.015731208;0.010375563
ALESAT COMBUSTÍVEIS;Diesel TPP;-5.210446;-36.318730;0.005019918;0.015731208;0.010375563
WIGGA REVESTIMENTOS E ESQUADRIAS EM PVC;Diesel TPP;-29.706384;-51.159137;0.005019918;0.015731208;0.010375563
LOGA;Diesel TPP;-23.528401;-46.619587;0.005019918;0.015731208;0.010375563
INDÚSTRIA DE MÓVEIS FINGER;Diesel TPP;-27.946241;-52.917420;0.005019918;0.015731208;0.010375563
ITAMATAMIRIM;Diesel TPP;-8.122420;-35.318389;0.005019918;0.015731208;0.010375563
ASSOCIAÇÃO PIAUIENSE DE COMBATE AO CÂNCER;Diesel TPP;-5.113269;-42.789805;0.005017167;0.015722588;0.010369878
PIRES;Diesel TPP;-26.982628;-48.646548;0.005006165;0.015688109;0.010347137
DIEDRO CONSTRUÇÕES E SERVIÇOS;Diesel TPP;-19.902054;-43.974388;0.005006165;0.015688109;0.010347137
MANNES;Diesel TPP;-26.470903;-48.981034;0.005006165;0.015688109;0.010347137
MINERAÇÃO CARMO;Diesel TPP;-28.664713;-49.210324;0.005006165;0.015688109;0.010347137
INFEBRAS;Diesel TPP;-28.646561;-49.213070;0.005006165;0.015688109;0.010347137
KARNE KEIJO - LOGISTÍCA INTEGRADA;Diesel TPP;-7.950234;-34.967507;0.005006165;0.015688109;0.010347137
QUINTA DO MARQUÊS;Diesel TPP;-23.523442;-47.130971;0.005006165;0.015688109;0.010347137
VILA SACAMBU;Diesel TPP;-3.281992;-60.633859;0.004978658;0.01560191;0.010290284
FABRIL;Diesel TPP;-20.112272;-43.054563;0.004951152;0.015515712;0.010233432
RIACHUELO;Diesel TPP;-10.952050;-37.066988;0.004951152;0.015515712;0.010233432
VACSOFORT ARTEFATOS PLÁSTICOS;Diesel TPP;-23.393423;-46.312959;0.004951152;0.015515712;0.010233432
CEA II;Diesel TPP;-23.490439;-46.833598;0.004951152;0.015515712;0.010233432
CAMPOS NOVOS;Diesel TPP;2.168002;-61.053774;0.004951152;0.015515712;0.010233432
METALÚRGICA MOCOCA;Diesel TPP;-21.456105;-47.012454;0.004951152;0.015515712;0.010233432
CANTINA TIA ELIANA;Diesel TPP;-19.447804;-43.106159;0.004951152;0.015515712;0.010233432
SMC;Diesel TPP;-23.721471;-46.532451;0.004951152;0.015515712;0.010233432
NEOBAND;Diesel TPP;-23.730271;-46.522152;0.004951152;0.015515712;0.010233432
BELCO;Diesel TPP;-22.736962;-48.569784;0.004951152;0.015515712;0.010233432
VAMTEC;Diesel TPP;-19.583262;-42.639208;0.004951152;0.015515712;0.010233432
SUPERMERCADO BAHAMAS;Diesel TPP;-18.846383;-48.216278;0.004951152;0.015515712;0.010233432
GERADOR CUMMINS;Diesel TPP;-19.634808;-48.354896;0.004951152;0.015515712;0.010233432
ESTAÇÃO DE SERVIÇOS DAS ACÁCIAS;Diesel TPP;-23.701111;-46.553441;0.004841126;0.015170918;0.010006022
MARIA NATÁLIA DE SOUZA ALVES;Diesel TPP;-23.668856;-46.547664;0.004841126;0.015170918;0.010006022
HUZITEKA;Diesel TPP;-23.283027;-47.290731;0.004841126;0.015170918;0.010006022
CONDOMÍNIO JK FINANCIAL CENTER;Diesel TPP;-23.536585;-46.589375;0.00481362;0.01508472;0.00994917
CENTRO ADMFARRAPOS;Diesel TPP;-30.057151;-51.210447;0.004775111;0.014964042;0.009869577
UTE 1 - CORSAN - EBAB 1 - CACHOEIRA DO SUL;Diesel TPP;-30.027960;-52.899487;0.00477236;0.014955422;0.009863891
UTE 3 - CORSAN - EBAT 3 - CACHOEIRA DO SUL;Diesel TPP;-30.014583;-52.908241;0.00477236;0.014955422;0.009863891
COMERCIAL ZENA MÓVEIS;Diesel TPP;-23.362972;-46.867088;0.00477236;0.014955422;0.009863891
UNIMED CRICIÚMA;Diesel TPP;-28.700886;-49.387739;0.00477236;0.014955422;0.009863891
DAMYLLER;Diesel TPP;-28.654554;-49.418580;0.00477236;0.014955422;0.009863891
MILHO DE OURO;Diesel TPP;-23.654732;-46.864804;0.00477236;0.014955422;0.009863891
TEXFIO;Diesel TPP;-26.444284;-49.120667;0.00477236;0.014955422;0.009863891
LATICÍNIOS REZENDE;Diesel TPP;-18.122385;-40.363385;0.00477236;0.014955422;0.009863891
MAIO EMPREENDIMENTOS E CONSTRUÇÕES;Diesel TPP;-20.014724;-43.906125;0.00477236;0.014955422;0.009863891
VAZ E OLIVEIRA;Diesel TPP;-7.628970;-48.420026;0.00477236;0.014955422;0.009863891
HOSPITAL E MATERNIDADE MED CENTER;Diesel TPP;-18.958338;-46.962247;0.00477236;0.014955422;0.009863891
ORGANIZAÇÃO SANTAMARIENSE;Diesel TPP;-29.656439;-53.809250;0.00477236;0.014955422;0.009863891
INDÚSTRIA E COMÉRCIO DE CALÇADOS SSANTOS;Diesel TPP;-27.271773;-48.841351;0.00477236;0.014955422;0.009863891
AUTO SERVIÇO FAÉ;Diesel TPP;-20.331025;-40.285758;0.00477236;0.014955422;0.009863891
SURUMÚ;Diesel TPP;4.206847;-60.860593;0.004566062;0.014308934;0.009437498
COMERCIAL DE ALIMENTOS MALUF;Diesel TPP;-19.909133;-49.366321;0.00446979;0.01400724;0.009238515
TERMAS DE ARAXÁ;Diesel TPP;-19.577952;-46.935401;0.004456037;0.013964141;0.009210089
FAST PRINT;Diesel TPP;-23.492329;-46.883724;0.004456037;0.013964141;0.009210089
ARARA;Diesel TPP;-3.099106;-61.809890;0.004456037;0.013964141;0.009210089
DAGOBERTO BARCELLOS;Diesel TPP;-30.516824;-53.481078;0.004456037;0.013964141;0.009210089
COOPERTINGA;Diesel TPP;-14.947819;-46.229857;0.004456037;0.013964141;0.009210089
ITAPETINGA;Diesel TPP;-15.236454;-40.232967;0.004456037;0.013964141;0.009210089
ITAPETINGA - FILIAL 04;Diesel TPP;-15.351614;-40.018950;0.004456037;0.013964141;0.009210089
ULFER;Diesel TPP;-23.443898;-46.369166;0.004456037;0.013964141;0.009210089
SADIA;Diesel TPP;-23.151034;-46.836491;0.004456037;0.013964141;0.009210089
BOVIMEX;Diesel TPP;-22.215456;-49.967260;0.004456037;0.013964141;0.009210089
AEROPORTO SANTOS DUMONT;Diesel TPP;-22.911567;-43.165776;0.004456037;0.013964141;0.009210089
ERICSSON TELECOMUNICAÇÕES;Diesel TPP;-23.556458;-46.658618;0.004456037;0.013964141;0.009210089
POLY EMBALAGENS;Diesel TPP;-12.792076;-38.397817;0.004456037;0.013964141;0.009210089
MALOCA TRAIRÃO;Diesel TPP;3.651955;-61.414223;0.004401024;0.013791744;0.009096384
MALOCA TRÊS CORAÇÕES;Diesel TPP;3.651306;-61.417582;0.004401024;0.013791744;0.009096384
SÃO FRANCISCO;Diesel TPP;3.359889;-59.840813;0.004401024;0.013791744;0.009096384
MORILLO;Diesel TPP;-23.427713;-46.549162;0.004401024;0.013791744;0.009096384
LINDÓIA;Diesel TPP;-3.137045;-58.429530;0.004401024;0.013791744;0.009096384
MAK DE JACAREÍ SUPERMERCADO;Diesel TPP;-23.293576;-45.946917;0.004401024;0.013791744;0.009096384
BOMPREÇO MARANGUAPE;Diesel TPP;-7.940422;-34.844558;0.004401024;0.013791744;0.009096384
SANTA MARIA DO BOIAÇÚ;Diesel TPP;0.949844;-60.419181;0.004401024;0.013791744;0.009096384
SOCIEDADE ASSISTENCIAL BANDEIRANTE;Diesel TPP;-23.017231;-45.543828;0.004401024;0.013791744;0.009096384
BOMPREÇO VITÓRIA DE SANTO ANTÃO;Diesel TPP;-8.124290;-35.295558;0.004401024;0.013791744;0.009096384
AEROPORTO INTERNACIONAL DE CORUMBÁ;Diesel TPP;-19.016189;-57.639296;0.004290998;0.01344695;0.008868974
D VILLE;Diesel TPP;-18.880171;-48.306915;0.004277245;0.013403851;0.008840548
BATAVO;Diesel TPP;-7.521768;-46.076044;0.004246988;0.013309033;0.008778011
AEROPORTO DE CAMPO DE MARTE;Diesel TPP;-23.509558;-46.637822;0.004222232;0.013231454;0.008726843
TVA MOFARREJ;Diesel TPP;-23.570347;-46.617184;0.004180973;0.013102157;0.008641565
MARLUVAS;Diesel TPP;-21.485542;-44.322971;0.00412596;0.01292976;0.00852786
WMS PORTO ALEGRE;Diesel TPP;-30.032187;-51.118437;0.00412596;0.01292976;0.00852786
IRMÃS DE BANNEUX;Diesel TPP;-23.720842;-46.526272;0.004015934;0.012584966;0.00830045
DPC DISTRIBUIDOR ATACADISTA;Diesel TPP;-19.771698;-42.136342;0.003960922;0.01241257;0.008186746
AFASA;Diesel TPP;-21.211957;-47.784045;0.003960922;0.01241257;0.008186746
CASA DA ESPERANÇA SANTO ANDRÉ;Diesel TPP;-23.678458;-46.513488;0.003960922;0.01241257;0.008186746
IPIRANGA;Diesel TPP;-3.096490;-67.939033;0.003960922;0.01241257;0.008186746
TRANSBRASA;Diesel TPP;-23.908784;-46.251525;0.003960922;0.01241257;0.008186746
TJL;Diesel TPP;-23.546185;-46.562876;0.003960922;0.01241257;0.008186746
AEROPORTO DE UBERLÂNDIA;Diesel TPP;-18.947727;-48.264343;0.003960922;0.01241257;0.008186746
POLITRIZ;Diesel TPP;-18.848333;-48.291122;0.003960922;0.01241257;0.008186746
FRIGORÍFICO DELTA;Diesel TPP;-19.975310;-47.766231;0.003864649;0.012110875;0.007987762
EQUADOR;Diesel TPP;0.948249;-60.442535;0.003864649;0.012110875;0.007987762
VILA URUCURITUBA;Diesel TPP;-3.718869;-59.559345;0.003850896;0.012067776;0.007959336
VILA CENTRAL;Diesel TPP;2.606117;-60.604076;0.003850896;0.012067776;0.007959336
CAMPINAS;Diesel TPP;-3.262795;-60.643285;0.003850896;0.012067776;0.007959336
RDX;Diesel TPP;-7.935662;-34.890563;0.003795883;0.011895379;0.007845631
ROLIM DE MOURA DO GUAPORÉ;Diesel TPP;-12.069023;-63.574350;0.003768377;0.011809181;0.007788779
TJMG-SANTA LUZIA;Diesel TPP;-19.781125;-43.934508;0.003713364;0.011636784;0.007675074
SANCARGO TRANSPORTES DE CARGAS;Diesel TPP;-23.438785;-46.560714;0.003644598;0.011421288;0.007532943
SUPERMERCADO BERNARDÃO;Diesel TPP;-18.956228;-46.963964;0.003644598;0.011421288;0.007532943
CD 450;Diesel TPP;-30.007216;-51.170622;0.003644598;0.011421288;0.007532943
MILLER;Diesel TPP;-29.735675;-52.420842;0.003644598;0.011421288;0.007532943
PETROMASSA;Diesel TPP;-0.035615;-51.141510;0.003644598;0.011421288;0.007532943
PLANETA PÉ INJETADOS;Diesel TPP;-27.279097;-48.843497;0.003644598;0.011421288;0.007532943
DPR INDÚSTRIA;Diesel TPP;-27.232190;-48.622545;0.003644598;0.011421288;0.007532943
MOACYR SM COMÉRCIO;Diesel TPP;-21.375963;-45.516319;0.003644598;0.011421288;0.007532943
HAVAN LOJAS DE DEPARTAMENTOS;Diesel TPP;-27.096578;-52.587813;0.003630845;0.011378189;0.007504517
ESTAMPOTEC;Diesel TPP;-23.437163;-46.475691;0.003630845;0.011378189;0.007504517
SIAT-MN;Diesel TPP;-3.055976;-59.910799;0.003630845;0.011378189;0.007504517
HOTEL TIROLESA;Diesel TPP;-27.420590;-51.774583;0.003630845;0.011378189;0.007504517
HOTEL SOFITEL;Diesel TPP;-23.592374;-46.648568;0.003630845;0.011378189;0.007504517
IGREJA UNIVERSAL;Diesel TPP;-23.538276;-46.603231;0.003630845;0.011378189;0.007504517
MURITUBA;Diesel TPP;-3.840649;-62.054647;0.003575832;0.011205792;0.007390812
MAURÍLIO MARIN E CIA;Diesel TPP;-27.831153;-50.293595;0.003575832;0.011205792;0.007390812
REDE LUCAS;Diesel TPP;-18.595313;-48.707460;0.003575832;0.011205792;0.007390812
SÃO MIGUEL;Diesel TPP;-1.527560;-52.586997;0.003564829;0.011171313;0.007368071
ASSOCIAÇÃO EDUCACIONAL DA INFÂNCIA E JUVENTUDE;Diesel TPP;-23.528087;-46.696148;0.003520819;0.011033395;0.007277107
PARATUDO;Diesel TPP;-18.842484;-48.311721;0.003520819;0.011033395;0.007277107
HIDROSSOL;Diesel TPP;-22.232300;-49.942884;0.003465806;0.010860998;0.007163402
PRODUTOS BOACHA;Diesel TPP;-19.412195;-42.370645;0.003355781;0.010516205;0.006935993
AEROPORTO DE MACAÉ;Diesel TPP;-22.384945;-41.790708;0.003355781;0.010516205;0.006935993
COPACOL;Diesel TPP;-23.137399;-52.334146;0.003300768;0.010343808;0.006822288
SUPERMERCADO BERNADÃO;Diesel TPP;-19.569380;-46.936946;0.003300768;0.010343808;0.006822288
SOCIC BELÉM;Diesel TPP;-1.439015;-48.413661;0.003300768;0.010343808;0.006822288
FAZENDA SANTO INÁCIO DE LOYOLA;Diesel TPP;-22.280312;-48.122551;0.003300768;0.010343808;0.006822288
ERVATEIRA REI VERDE;Diesel TPP;-27.653365;-52.230195;0.003300768;0.010343808;0.006822288
FARMALAB;Diesel TPP;-23.448081;-46.931616;0.003300768;0.010343808;0.006822288
CARMONA;Diesel TPP;-23.610523;-46.771046;0.003300768;0.010343808;0.006822288
UNIDADE INTEGRADA DE SAÚDE;Diesel TPP;-19.771329;-47.947108;0.003300768;0.010343808;0.006822288
UIRAMUTÃ;Diesel TPP;4.592659;-60.164774;0.003300768;0.010343808;0.006822288
PERUZZO;Diesel TPP;-31.322151;-54.097630;0.003190742;0.009999014;0.006594878
IVONE LÚCIA;Diesel TPP;-13.689788;-57.892448;0.003190742;0.009999014;0.006594878
GB MACEIÓ;Diesel TPP;-9.644186;-35.737416;0.003190742;0.009999014;0.006594878
AZTECA;Diesel TPP;-18.751958;-47.474495;0.003190742;0.009999014;0.006594878
UNISSU;Diesel TPP;-20.749880;-46.604345;0.003190742;0.009999014;0.006594878
CARVOEIRO;Diesel TPP;-0.972581;-62.929495;0.003163236;0.009912816;0.006538026
AEROPORTO DE TERESINA - SENADOR PETRÔNIO PORTELLA;Diesel TPP;-5.040771;-42.813838;0.003163236;0.009912816;0.006538026
BECHARA NASSAR FRANGE;Diesel TPP;-20.627544;-49.641484;0.00313573;0.009826618;0.006481174
SOBRAL & SOBRAL INDÚSTRIA METALÚRGICA;Diesel TPP;-23.589612;-46.616434;0.00309447;0.00969732;0.006395895
CONDOMÍNIO SHOPPING CENTER PIEDADE;Diesel TPP;-12.923436;-38.426117;0.003066964;0.009611122;0.006339043
CENTRAL PAULISTA DE COUROS;Diesel TPP;-20.903157;-47.006463;0.003025704;0.009481824;0.006253764
SEDE ALGAR;Diesel TPP;-18.847033;-48.304855;0.003025704;0.009481824;0.006253764
AEROPORTO INTERNACIONAL DE BOA VISTA;Diesel TPP;2.813818;-60.681782;0.002970691;0.009309427;0.006140059
AEROPORTO INTERNACIONAL DE CRUZEIRO DO SUL;Diesel TPP;-7.606693;-72.667197;0.002970691;0.009309427;0.006140059
TERMINAL DE AVIAÇÃO GERAL (TAG);Diesel TPP;-3.771905;-38.598432;0.002970691;0.009309427;0.006140059
CERÂMICA MECASA;Diesel TPP;-18.718144;-47.510887;0.002888172;0.009050832;0.005969502
IMPORTADORA E EXPORTADORA DE CEREAIS;Diesel TPP;-29.143292;-51.505866;0.002860666;0.008964634;0.00591265
PANOLLI;Diesel TPP;-19.745866;-45.271283;0.002860666;0.008964634;0.00591265
EXCELER PLAZA HOTEL;Diesel TPP;-20.404564;-54.599947;0.002860666;0.008964634;0.00591265
STYROPLAST ESPUMAS INDUSTRIAIS;Diesel TPP;-23.614538;-46.914576;0.002860666;0.008964634;0.00591265
HOSPITAL SÃO JOSÉ;Diesel TPP;-20.033277;-48.912924;0.002860666;0.008964634;0.00591265
BIG MAIS SUPERMERCADOS;Diesel TPP;-18.851797;-41.938482;0.002860666;0.008964634;0.00591265
HOSPITAL MUNICÍPAL IPATINGA;Diesel TPP;-19.465412;-42.531541;0.002860666;0.008964634;0.00591265
AUTO POSTO CARLITOS;Diesel TPP;-19.729889;-50.179943;0.002860666;0.008964634;0.00591265
KAWAKAMI;Diesel TPP;-22.207986;-49.934301;0.002860666;0.008964634;0.00591265
BIG MART;Diesel TPP;-22.207033;-49.941511;0.002860666;0.008964634;0.00591265
WMS PELOTAS;Diesel TPP;-31.558286;-52.279347;0.002860666;0.008964634;0.00591265
CONDOMÍNIO GUAICURUS;Diesel TPP;-23.495503;-46.650766;0.002860666;0.008964634;0.00591265
KAWAKAMI TUPÃ;Diesel TPP;-21.934474;-50.505374;0.002860666;0.008964634;0.00591265
BERGÃO;Diesel TPP;-21.128606;-44.236969;0.002819406;0.008835336;0.005827371
AEROPORTO DE BELO HORIZONTE - PAMPULHA I;Diesel TPP;-19.885912;-44.006660;0.002805653;0.008792237;0.005798945
MAC LOREN MÁQUINAS PARA AGRICULTURA;Diesel TPP;-22.220224;-49.639356;0.002805653;0.008792237;0.005798945
PARÁ DE MINAS;Diesel TPP;-19.850383;-44.603349;0.00275064;0.00861984;0.00568524
ZÉ AÇU;Diesel TPP;-2.625107;-56.727227;0.00275064;0.00861984;0.00568524
BRAINFARMA IQF;Diesel TPP;-22.882167;-43.676296;0.00275064;0.00861984;0.00568524
SUPERMERCADO LOPES & ARAUJO;Diesel TPP;-19.743865;-47.950885;0.00275064;0.00861984;0.00568524
SÃO CAMILO;Diesel TPP;-1.347068;-48.353640;0.002640614;0.008275046;0.00545783
TECEBEM BENEFICIAMENTO TEXTIL;Diesel TPP;-27.109985;-48.916866;0.002640614;0.008275046;0.00545783
BADUY E CIA LTDA;Diesel TPP;-18.959273;-49.455573;0.002640614;0.008275046;0.00545783
D VILLA SUPERMERCADO;Diesel TPP;-26.121823;-49.805747;0.002640614;0.008275046;0.00545783
POSTO DANGELIS;Diesel TPP;-16.728890;-43.832516;0.002640614;0.008275046;0.00545783
BNI INDICO;Diesel TPP;-23.518013;-46.603794;0.002640614;0.008275046;0.00545783
AGRIBEL;Diesel TPP;-5.905680;-42.719690;0.002640614;0.008275046;0.00545783
CAATIBA;Diesel TPP;-14.970026;-40.349947;0.002558095;0.008016451;0.005287273
FIRMINO ALVES;Diesel TPP;-14.927607;-39.911880;0.002558095;0.008016451;0.005287273
ITAIÁ;Diesel TPP;-14.917987;-39.919605;0.002558095;0.008016451;0.005287273
IBICUÍ;Diesel TPP;-14.848900;-39.985023;0.002558095;0.008016451;0.005287273
IGUAÍ;Diesel TPP;-14.754704;-40.097169;0.002558095;0.008016451;0.005287273
ITAMBÉ;Diesel TPP;-15.240317;-40.624493;0.002558095;0.008016451;0.005287273
ITAMBÉ - FILIAL 06;Diesel TPP;-15.248267;-40.623635;0.002558095;0.008016451;0.005287273
IRMÃOS UNIDOS;Diesel TPP;-27.100865;-48.621912;0.002558095;0.008016451;0.005287273
ITARANTIM;Diesel TPP;-15.651437;-40.053154;0.002558095;0.008016451;0.005287273
ITORORÓ;Diesel TPP;-15.116559;-40.059952;0.002558095;0.008016451;0.005287273
ITATÍ;Diesel TPP;-15.111173;-40.062441;0.002558095;0.008016451;0.005287273
CURY;Diesel TPP;-22.738993;-45.107550;0.002558095;0.008016451;0.005287273
MACARANI;Diesel TPP;-15.566035;-40.426466;0.002558095;0.008016451;0.005287273
MACARANI - FILIAL 17;Diesel TPP;-15.564960;-40.427496;0.002558095;0.008016451;0.005287273
MAIQUINIQUE;Diesel TPP;-15.618336;-40.264317;0.002558095;0.008016451;0.005287273
