Name;Sector;Lat;Long;CO-low(Gg/year);CO-high(Gg/year);CO-mean(Gg/year)
GUAIANAZES;Diesel TPP;-23.572348;-46.408299;0.005365325;0.013616544;0.009490934
PALMEIRAS;Diesel TPP;-4.368037;-70.194413;0.005319072;0.01349916;0.009409116
TAMARANA;Diesel TPP;-23.721556;-51.097939;0.005272819;0.013381776;0.009327298
AXINIM;Diesel TPP;-4.391156;-59.584269;0.005261256;0.01335243;0.009306843
MAXXI SANTO ÂNGELO;Diesel TPP;-28.287934;-54.248385;0.00520344;0.0132057;0.00920457
VILA AUGUSTO MONTE NEGRO;Diesel TPP;-2.677110;-57.664850;0.00520344;0.0132057;0.00920457
AEROPORTO SANTA GENOVEVA DE GOIÂNIA;Diesel TPP;-16.621751;-49.323212;0.005180314;0.013147008;0.009163661
NOVA RIOTEL EMPREENDIMENTOS HOTELEIROS;Diesel TPP;-22.942568;-43.191524;0.005145624;0.01305897;0.009102297
VILA BITTENCOURT;Diesel TPP;-1.396309;-69.425870;0.005134061;0.013029624;0.009081842
GEMAR;Diesel TPP;-10.920701;-37.058749;0.005087808;0.01291224;0.009000024
IBC;Diesel TPP;-12.711681;-38.298029;0.005087808;0.01291224;0.009000024
CONQUISTA;Diesel TPP;-22.784871;-50.209437;0.005087808;0.01291224;0.009000024
L´ACQUA;Diesel TPP;-25.122602;-50.136148;0.005087808;0.01291224;0.009000024
BARREIRA DO CAMPO;Diesel TPP;-9.293925;-50.047733;0.005087808;0.01291224;0.009000024
ADAS - HOSPITAL E MATERNIDADE SÃO DOMINGOS;Diesel TPP;-19.741237;-47.909670;0.005087808;0.01291224;0.009000024
JACARÉ;Diesel TPP;-3.299570;-60.607330;0.005018429;0.012736164;0.008877296
PEDRAS;Diesel TPP;-2.664218;-56.620102;0.004995302;0.012677472;0.008836387
CAVIANA;Diesel TPP;-3.278317;-60.632266;0.004972176;0.01261878;0.008795478
ELETROZEMA;Diesel TPP;-19.572939;-46.943812;0.00491436;0.01247205;0.008693205
MOURA;Diesel TPP;-0.976872;-62.920483;0.004856544;0.01232532;0.008590932
CUCUÍ;Diesel TPP;-0.108959;-67.097702;0.004856544;0.01232532;0.008590932
VILA CAIAMBÉ;Diesel TPP;-3.361426;-64.714325;0.004856544;0.01232532;0.008590932
MARBO LOGÍSTICA;Diesel TPP;-23.486031;-46.831539;0.004810291;0.012207936;0.008509114
SURPRESA;Diesel TPP;-10.789722;-65.320959;0.004740912;0.01203186;0.008386386
SUPERMERCADOS;Diesel TPP;-25.401499;-51.450193;0.004740912;0.01203186;0.008386386
GES 450-1;Diesel TPP;-23.741585;-46.581203;0.004740912;0.01203186;0.008386386
SUL GÁS;Diesel TPP;-22.511241;-44.105738;0.004740912;0.01203186;0.008386386
DTCEA-CC;Diesel TPP;-1.438329;-48.429454;0.004717786;0.011973168;0.008345477
DTCEA-EI;Diesel TPP;-6.801492;-70.263978;0.004717786;0.011973168;0.008345477
DTCEA-GM;Diesel TPP;-10.783672;-65.309076;0.004717786;0.011973168;0.008345477
DTCEA-IZ;Diesel TPP;-5.523385;-47.456124;0.004717786;0.011973168;0.008345477
DTCEA-SI;Diesel TPP;-3.131229;-60.022434;0.004717786;0.011973168;0.008345477
DTCEA-MY;Diesel TPP;-5.808953;-61.277434;0.004717786;0.011973168;0.008345477
DTCEA-EP;Diesel TPP;-15.862324;-58.461921;0.004717786;0.011973168;0.008345477
DTCEA-FA;Diesel TPP;-11.621052;-50.667014;0.004717786;0.011973168;0.008345477
DTCEA-FX;Diesel TPP;-6.648782;-51.958999;0.004717786;0.011973168;0.008345477
GB RIO MAR;Diesel TPP;-10.924072;-37.074026;0.00462528;0.0117384;0.00818184
SPACE EMPREENDIMENTOS E PARTICIPAÇÕES;Diesel TPP;-19.866540;-44.022453;0.00462528;0.0117384;0.00818184
DTCEA-BV II;Diesel TPP;2.810046;-60.685902;0.00462528;0.0117384;0.00818184
ABC;Diesel TPP;-20.146182;-44.859258;0.00462528;0.0117384;0.00818184
AEROPORTO INTERNACIONAL DE FOZ DO IGUAÇU - CATARATAS;Diesel TPP;-25.525929;-54.547401;0.00462528;0.0117384;0.00818184
DTCEA-MN II;Diesel TPP;-3.125744;-60.004925;0.00462528;0.0117384;0.00818184
GB SEDE;Diesel TPP;-10.840891;-37.126436;0.00462528;0.0117384;0.00818184
CLÍNICA VERA CRUZ;Diesel TPP;-18.596352;-46.503234;0.00462528;0.0117384;0.00818184
HOSPITAL SÃO LUCAS;Diesel TPP;-18.600582;-46.491904;0.00462528;0.0117384;0.00818184
SMTE - PIRAPORA;Diesel TPP;-17.350137;-44.946211;0.00462528;0.0117384;0.00818184
DTCEA-PV II;Diesel TPP;-8.702420;-63.876880;0.00462528;0.0117384;0.00818184
JUNDIÁ;Diesel TPP;0.944173;-60.448758;0.00462528;0.0117384;0.00818184
EDIFÍCIO RESIDENCIAL GRAND SPLENDOR;Diesel TPP;-23.251662;-45.898718;0.00462528;0.0117384;0.00818184
CONDOMÍNIO GRAND SPLENDOR;Diesel TPP;-23.098903;-45.880866;0.00462528;0.0117384;0.00818184
MICROSERVICE;Diesel TPP;-23.496940;-46.835655;0.00462528;0.0117384;0.00818184
DTCEA-TT;Diesel TPP;-4.243439;-69.909470;0.00462528;0.0117384;0.00818184
PAULINO;Diesel TPP;-23.627509;-46.797654;0.00462528;0.0117384;0.00818184
EXTRA TAUBATÉ;Diesel TPP;-23.044088;-45.607343;0.00462528;0.0117384;0.00818184
HOSPITAL SANTA GENOVEVA;Diesel TPP;-18.864578;-48.202545;0.00462528;0.0117384;0.00818184
EXTRA VÁRZEA GRANDE;Diesel TPP;-15.583513;-56.154865;0.00462528;0.0117384;0.00818184
FERTIGRAN FERTILIZANTES;Diesel TPP;-18.855481;-48.205978;0.004460042;0.011319046;0.007889544
RIO VERMELHO;Diesel TPP;-16.336147;-48.981901;0.004266821;0.010828674;0.007547747
BEBIDAS POTY;Diesel TPP;-21.048017;-49.369546;0.004266821;0.010828674;0.007547747
CONSÓRCIO TRANSCOOPER-FÊNIX;Diesel TPP;-23.572366;-46.624136;0.004266821;0.010828674;0.007547747
COMPLEM I;Diesel TPP;-17.731787;-49.112305;0.004264508;0.010822805;0.007543656
LEROY MERLIN;Diesel TPP;-15.739050;-47.787705;0.004255258;0.010799328;0.007527293
DISTRIBOI;Diesel TPP;-27.029294;-48.640762;0.004255258;0.010799328;0.007527293
COOPERATIVA DE CONSUMO DOS EMPREGADOS DA USIMINAS;Diesel TPP;-19.467354;-42.565530;0.004255258;0.010799328;0.007527293
SUPERMERCADO PONTA VERDE;Diesel TPP;-9.626924;-35.713212;0.004255258;0.010799328;0.007527293
SUPERMAXI MORUMBI;Diesel TPP;-18.861329;-48.308288;0.004255258;0.010799328;0.007527293
MERIDIONAL MEAT;Diesel TPP;-23.423570;-51.429752;0.004220568;0.01071129;0.007465929
AVÍCOLA BARREIRAS;Diesel TPP;-12.151692;-44.986507;0.004220568;0.01071129;0.007465929
BEST BOX;Diesel TPP;-29.668566;-51.039260;0.004220568;0.01071129;0.007465929
FRICAL ALIMENTOS;Diesel TPP;-19.798961;-42.151936;0.004220568;0.01071129;0.007465929
AMALFI;Diesel TPP;-7.616083;-72.652686;0.004220568;0.01071129;0.007465929
ALESAT COMBUSTÍVEIS;Diesel TPP;-5.210446;-36.318730;0.004220568;0.01071129;0.007465929
WIGGA REVESTIMENTOS E ESQUADRIAS EM PVC;Diesel TPP;-29.706384;-51.159137;0.004220568;0.01071129;0.007465929
LOGA;Diesel TPP;-23.528401;-46.619587;0.004220568;0.01071129;0.007465929
INDÚSTRIA DE MÓVEIS FINGER;Diesel TPP;-27.946241;-52.917420;0.004220568;0.01071129;0.007465929
ITAMATAMIRIM;Diesel TPP;-8.122420;-35.318389;0.004220568;0.01071129;0.007465929
ASSOCIAÇÃO PIAUIENSE DE COMBATE AO CÂNCER;Diesel TPP;-5.113269;-42.789805;0.004218255;0.010705421;0.007461838
PIRES;Diesel TPP;-26.982628;-48.646548;0.004209005;0.010681944;0.007445474
DIEDRO CONSTRUÇÕES E SERVIÇOS;Diesel TPP;-19.902054;-43.974388;0.004209005;0.010681944;0.007445474
MANNES;Diesel TPP;-26.470903;-48.981034;0.004209005;0.010681944;0.007445474
MINERAÇÃO CARMO;Diesel TPP;-28.664713;-49.210324;0.004209005;0.010681944;0.007445474
INFEBRAS;Diesel TPP;-28.646561;-49.213070;0.004209005;0.010681944;0.007445474
KARNE KEIJO - LOGISTÍCA INTEGRADA;Diesel TPP;-7.950234;-34.967507;0.004209005;0.010681944;0.007445474
QUINTA DO MARQUÊS;Diesel TPP;-23.523442;-47.130971;0.004209005;0.010681944;0.007445474
VILA SACAMBU;Diesel TPP;-3.281992;-60.633859;0.004185878;0.010623252;0.007404565
FABRIL;Diesel TPP;-20.112272;-43.054563;0.004162752;0.01056456;0.007363656
RIACHUELO;Diesel TPP;-10.952050;-37.066988;0.004162752;0.01056456;0.007363656
VACSOFORT ARTEFATOS PLÁSTICOS;Diesel TPP;-23.393423;-46.312959;0.004162752;0.01056456;0.007363656
CEA II;Diesel TPP;-23.490439;-46.833598;0.004162752;0.01056456;0.007363656
CAMPOS NOVOS;Diesel TPP;2.168002;-61.053774;0.004162752;0.01056456;0.007363656
METALÚRGICA MOCOCA;Diesel TPP;-21.456105;-47.012454;0.004162752;0.01056456;0.007363656
CANTINA TIA ELIANA;Diesel TPP;-19.447804;-43.106159;0.004162752;0.01056456;0.007363656
SMC;Diesel TPP;-23.721471;-46.532451;0.004162752;0.01056456;0.007363656
NEOBAND;Diesel TPP;-23.730271;-46.522152;0.004162752;0.01056456;0.007363656
BELCO;Diesel TPP;-22.736962;-48.569784;0.004162752;0.01056456;0.007363656
VAMTEC;Diesel TPP;-19.583262;-42.639208;0.004162752;0.01056456;0.007363656
SUPERMERCADO BAHAMAS;Diesel TPP;-18.846383;-48.216278;0.004162752;0.01056456;0.007363656
GERADOR CUMMINS;Diesel TPP;-19.634808;-48.354896;0.004162752;0.01056456;0.007363656
ESTAÇÃO DE SERVIÇOS DAS ACÁCIAS;Diesel TPP;-23.701111;-46.553441;0.004070246;0.010329792;0.007200019
MARIA NATÁLIA DE SOUZA ALVES;Diesel TPP;-23.668856;-46.547664;0.004070246;0.010329792;0.007200019
HUZITEKA;Diesel TPP;-23.283027;-47.290731;0.004070246;0.010329792;0.007200019
CONDOMÍNIO JK FINANCIAL CENTER;Diesel TPP;-23.536585;-46.589375;0.00404712;0.0102711;0.00715911
CENTRO ADMFARRAPOS;Diesel TPP;-30.057151;-51.210447;0.004014743;0.010188931;0.007101837
UTE 1 - CORSAN - EBAB 1 - CACHOEIRA DO SUL;Diesel TPP;-30.027960;-52.899487;0.00401243;0.010183062;0.007097746
UTE 3 - CORSAN - EBAT 3 - CACHOEIRA DO SUL;Diesel TPP;-30.014583;-52.908241;0.00401243;0.010183062;0.007097746
COMERCIAL ZENA MÓVEIS;Diesel TPP;-23.362972;-46.867088;0.00401243;0.010183062;0.007097746
UNIMED CRICIÚMA;Diesel TPP;-28.700886;-49.387739;0.00401243;0.010183062;0.007097746
DAMYLLER;Diesel TPP;-28.654554;-49.418580;0.00401243;0.010183062;0.007097746
MILHO DE OURO;Diesel TPP;-23.654732;-46.864804;0.00401243;0.010183062;0.007097746
TEXFIO;Diesel TPP;-26.444284;-49.120667;0.00401243;0.010183062;0.007097746
LATICÍNIOS REZENDE;Diesel TPP;-18.122385;-40.363385;0.00401243;0.010183062;0.007097746
MAIO EMPREENDIMENTOS E CONSTRUÇÕES;Diesel TPP;-20.014724;-43.906125;0.00401243;0.010183062;0.007097746
VAZ E OLIVEIRA;Diesel TPP;-7.628970;-48.420026;0.00401243;0.010183062;0.007097746
HOSPITAL E MATERNIDADE MED CENTER;Diesel TPP;-18.958338;-46.962247;0.00401243;0.010183062;0.007097746
ORGANIZAÇÃO SANTAMARIENSE;Diesel TPP;-29.656439;-53.809250;0.00401243;0.010183062;0.007097746
INDÚSTRIA E COMÉRCIO DE CALÇADOS SSANTOS;Diesel TPP;-27.271773;-48.841351;0.00401243;0.010183062;0.007097746
AUTO SERVIÇO FAÉ;Diesel TPP;-20.331025;-40.285758;0.00401243;0.010183062;0.007097746
SURUMÚ;Diesel TPP;4.206847;-60.860593;0.003838982;0.009742872;0.006790927
COMERCIAL DE ALIMENTOS MALUF;Diesel TPP;-19.909133;-49.366321;0.00375804;0.00953745;0.006647745
TERMAS DE ARAXÁ;Diesel TPP;-19.577952;-46.935401;0.003746477;0.009508104;0.00662729
FAST PRINT;Diesel TPP;-23.492329;-46.883724;0.003746477;0.009508104;0.00662729
ARARA;Diesel TPP;-3.099106;-61.809890;0.003746477;0.009508104;0.00662729
DAGOBERTO BARCELLOS;Diesel TPP;-30.516824;-53.481078;0.003746477;0.009508104;0.00662729
COOPERTINGA;Diesel TPP;-14.947819;-46.229857;0.003746477;0.009508104;0.00662729
ITAPETINGA;Diesel TPP;-15.236454;-40.232967;0.003746477;0.009508104;0.00662729
ITAPETINGA - FILIAL 04;Diesel TPP;-15.351614;-40.018950;0.003746477;0.009508104;0.00662729
ULFER;Diesel TPP;-23.443898;-46.369166;0.003746477;0.009508104;0.00662729
SADIA;Diesel TPP;-23.151034;-46.836491;0.003746477;0.009508104;0.00662729
BOVIMEX;Diesel TPP;-22.215456;-49.967260;0.003746477;0.009508104;0.00662729
AEROPORTO SANTOS DUMONT;Diesel TPP;-22.911567;-43.165776;0.003746477;0.009508104;0.00662729
ERICSSON TELECOMUNICAÇÕES;Diesel TPP;-23.556458;-46.658618;0.003746477;0.009508104;0.00662729
POLY EMBALAGENS;Diesel TPP;-12.792076;-38.397817;0.003746477;0.009508104;0.00662729
MALOCA TRAIRÃO;Diesel TPP;3.651955;-61.414223;0.003700224;0.00939072;0.006545472
MALOCA TRÊS CORAÇÕES;Diesel TPP;3.651306;-61.417582;0.003700224;0.00939072;0.006545472
SÃO FRANCISCO;Diesel TPP;3.359889;-59.840813;0.003700224;0.00939072;0.006545472
MORILLO;Diesel TPP;-23.427713;-46.549162;0.003700224;0.00939072;0.006545472
LINDÓIA;Diesel TPP;-3.137045;-58.429530;0.003700224;0.00939072;0.006545472
MAK DE JACAREÍ SUPERMERCADO;Diesel TPP;-23.293576;-45.946917;0.003700224;0.00939072;0.006545472
BOMPREÇO MARANGUAPE;Diesel TPP;-7.940422;-34.844558;0.003700224;0.00939072;0.006545472
SANTA MARIA DO BOIAÇÚ;Diesel TPP;0.949844;-60.419181;0.003700224;0.00939072;0.006545472
SOCIEDADE ASSISTENCIAL BANDEIRANTE;Diesel TPP;-23.017231;-45.543828;0.003700224;0.00939072;0.006545472
BOMPREÇO VITÓRIA DE SANTO ANTÃO;Diesel TPP;-8.124290;-35.295558;0.003700224;0.00939072;0.006545472
AEROPORTO INTERNACIONAL DE CORUMBÁ;Diesel TPP;-19.016189;-57.639296;0.003607718;0.009155952;0.006381835
D VILLE;Diesel TPP;-18.880171;-48.306915;0.003596155;0.009126606;0.006361381
BATAVO;Diesel TPP;-7.521768;-46.076044;0.003570716;0.009062045;0.00631638
AEROPORTO DE CAMPO DE MARTE;Diesel TPP;-23.509558;-46.637822;0.003549902;0.009009222;0.006279562
TVA MOFARREJ;Diesel TPP;-23.570347;-46.617184;0.003515213;0.008921184;0.006218198
MARLUVAS;Diesel TPP;-21.485542;-44.322971;0.00346896;0.0088038;0.00613638
WMS PORTO ALEGRE;Diesel TPP;-30.032187;-51.118437;0.00346896;0.0088038;0.00613638
IRMÃS DE BANNEUX;Diesel TPP;-23.720842;-46.526272;0.003376454;0.008569032;0.005972743
DPC DISTRIBUIDOR ATACADISTA;Diesel TPP;-19.771698;-42.136342;0.003330202;0.008451648;0.005890925
AFASA;Diesel TPP;-21.211957;-47.784045;0.003330202;0.008451648;0.005890925
CASA DA ESPERANÇA SANTO ANDRÉ;Diesel TPP;-23.678458;-46.513488;0.003330202;0.008451648;0.005890925
IPIRANGA;Diesel TPP;-3.096490;-67.939033;0.003330202;0.008451648;0.005890925
TRANSBRASA;Diesel TPP;-23.908784;-46.251525;0.003330202;0.008451648;0.005890925
TJL;Diesel TPP;-23.546185;-46.562876;0.003330202;0.008451648;0.005890925
AEROPORTO DE UBERLÂNDIA;Diesel TPP;-18.947727;-48.264343;0.003330202;0.008451648;0.005890925
POLITRIZ;Diesel TPP;-18.848333;-48.291122;0.003330202;0.008451648;0.005890925
FRIGORÍFICO DELTA;Diesel TPP;-19.975310;-47.766231;0.003249259;0.008246226;0.005747743
EQUADOR;Diesel TPP;0.948249;-60.442535;0.003249259;0.008246226;0.005747743
VILA URUCURITUBA;Diesel TPP;-3.718869;-59.559345;0.003237696;0.00821688;0.005727288
VILA CENTRAL;Diesel TPP;2.606117;-60.604076;0.003237696;0.00821688;0.005727288
CAMPINAS;Diesel TPP;-3.262795;-60.643285;0.003237696;0.00821688;0.005727288
RDX;Diesel TPP;-7.935662;-34.890563;0.003191443;0.008099496;0.00564547
ROLIM DE MOURA DO GUAPORÉ;Diesel TPP;-12.069023;-63.574350;0.003168317;0.008040804;0.00560456
TJMG-SANTA LUZIA;Diesel TPP;-19.781125;-43.934508;0.003122064;0.00792342;0.005522742
SANCARGO TRANSPORTES DE CARGAS;Diesel TPP;-23.438785;-46.560714;0.003064248;0.00777669;0.005420469
SUPERMERCADO BERNARDÃO;Diesel TPP;-18.956228;-46.963964;0.003064248;0.00777669;0.005420469
CD 450;Diesel TPP;-30.007216;-51.170622;0.003064248;0.00777669;0.005420469
MILLER;Diesel TPP;-29.735675;-52.420842;0.003064248;0.00777669;0.005420469
PETROMASSA;Diesel TPP;-0.035615;-51.141510;0.003064248;0.00777669;0.005420469
PLANETA PÉ INJETADOS;Diesel TPP;-27.279097;-48.843497;0.003064248;0.00777669;0.005420469
DPR INDÚSTRIA;Diesel TPP;-27.232190;-48.622545;0.003064248;0.00777669;0.005420469
MOACYR SM COMÉRCIO;Diesel TPP;-21.375963;-45.516319;0.003064248;0.00777669;0.005420469
HAVAN LOJAS DE DEPARTAMENTOS;Diesel TPP;-27.096578;-52.587813;0.003052685;0.007747344;0.005400014
ESTAMPOTEC;Diesel TPP;-23.437163;-46.475691;0.003052685;0.007747344;0.005400014
SIAT-MN;Diesel TPP;-3.055976;-59.910799;0.003052685;0.007747344;0.005400014
HOTEL TIROLESA;Diesel TPP;-27.420590;-51.774583;0.003052685;0.007747344;0.005400014
HOTEL SOFITEL;Diesel TPP;-23.592374;-46.648568;0.003052685;0.007747344;0.005400014
IGREJA UNIVERSAL;Diesel TPP;-23.538276;-46.603231;0.003052685;0.007747344;0.005400014
MURITUBA;Diesel TPP;-3.840649;-62.054647;0.003006432;0.00762996;0.005318196
MAURÍLIO MARIN E CIA;Diesel TPP;-27.831153;-50.293595;0.003006432;0.00762996;0.005318196
REDE LUCAS;Diesel TPP;-18.595313;-48.707460;0.003006432;0.00762996;0.005318196
SÃO MIGUEL;Diesel TPP;-1.527560;-52.586997;0.002997181;0.007606483;0.005301832
ASSOCIAÇÃO EDUCACIONAL DA INFÂNCIA E JUVENTUDE;Diesel TPP;-23.528087;-46.696148;0.002960179;0.007512576;0.005236378
PARATUDO;Diesel TPP;-18.842484;-48.311721;0.002960179;0.007512576;0.005236378
HIDROSSOL;Diesel TPP;-22.232300;-49.942884;0.002913926;0.007395192;0.005154559
PRODUTOS BOACHA;Diesel TPP;-19.412195;-42.370645;0.002821421;0.007160424;0.004990922
AEROPORTO DE MACAÉ;Diesel TPP;-22.384945;-41.790708;0.002821421;0.007160424;0.004990922
COPACOL;Diesel TPP;-23.137399;-52.334146;0.002775168;0.00704304;0.004909104
SUPERMERCADO BERNADÃO;Diesel TPP;-19.569380;-46.936946;0.002775168;0.00704304;0.004909104
SOCIC BELÉM;Diesel TPP;-1.439015;-48.413661;0.002775168;0.00704304;0.004909104
FAZENDA SANTO INÁCIO DE LOYOLA;Diesel TPP;-22.280312;-48.122551;0.002775168;0.00704304;0.004909104
ERVATEIRA REI VERDE;Diesel TPP;-27.653365;-52.230195;0.002775168;0.00704304;0.004909104
FARMALAB;Diesel TPP;-23.448081;-46.931616;0.002775168;0.00704304;0.004909104
CARMONA;Diesel TPP;-23.610523;-46.771046;0.002775168;0.00704304;0.004909104
UNIDADE INTEGRADA DE SAÚDE;Diesel TPP;-19.771329;-47.947108;0.002775168;0.00704304;0.004909104
UIRAMUTÃ;Diesel TPP;4.592659;-60.164774;0.002775168;0.00704304;0.004909104
PERUZZO;Diesel TPP;-31.322151;-54.097630;0.002682662;0.006808272;0.004745467
IVONE LÚCIA;Diesel TPP;-13.689788;-57.892448;0.002682662;0.006808272;0.004745467
GB MACEIÓ;Diesel TPP;-9.644186;-35.737416;0.002682662;0.006808272;0.004745467
AZTECA;Diesel TPP;-18.751958;-47.474495;0.002682662;0.006808272;0.004745467
UNISSU;Diesel TPP;-20.749880;-46.604345;0.002682662;0.006808272;0.004745467
CARVOEIRO;Diesel TPP;-0.972581;-62.929495;0.002659536;0.00674958;0.004704558
AEROPORTO DE TERESINA - SENADOR PETRÔNIO PORTELLA;Diesel TPP;-5.040771;-42.813838;0.002659536;0.00674958;0.004704558
BECHARA NASSAR FRANGE;Diesel TPP;-20.627544;-49.641484;0.00263641;0.006690888;0.004663649
SOBRAL & SOBRAL INDÚSTRIA METALÚRGICA;Diesel TPP;-23.589612;-46.616434;0.00260172;0.00660285;0.004602285
CONDOMÍNIO SHOPPING CENTER PIEDADE;Diesel TPP;-12.923436;-38.426117;0.002578594;0.006544158;0.004561376
CENTRAL PAULISTA DE COUROS;Diesel TPP;-20.903157;-47.006463;0.002543904;0.00645612;0.004500012
SEDE ALGAR;Diesel TPP;-18.847033;-48.304855;0.002543904;0.00645612;0.004500012
AEROPORTO INTERNACIONAL DE BOA VISTA;Diesel TPP;2.813818;-60.681782;0.002497651;0.006338736;0.004418194
AEROPORTO INTERNACIONAL DE CRUZEIRO DO SUL;Diesel TPP;-7.606693;-72.667197;0.002497651;0.006338736;0.004418194
TERMINAL DE AVIAÇÃO GERAL (TAG);Diesel TPP;-3.771905;-38.598432;0.002497651;0.006338736;0.004418194
CERÂMICA MECASA;Diesel TPP;-18.718144;-47.510887;0.002428272;0.00616266;0.004295466
IMPORTADORA E EXPORTADORA DE CEREAIS;Diesel TPP;-29.143292;-51.505866;0.002405146;0.006103968;0.004254557
PANOLLI;Diesel TPP;-19.745866;-45.271283;0.002405146;0.006103968;0.004254557
EXCELER PLAZA HOTEL;Diesel TPP;-20.404564;-54.599947;0.002405146;0.006103968;0.004254557
STYROPLAST ESPUMAS INDUSTRIAIS;Diesel TPP;-23.614538;-46.914576;0.002405146;0.006103968;0.004254557
HOSPITAL SÃO JOSÉ;Diesel TPP;-20.033277;-48.912924;0.002405146;0.006103968;0.004254557
BIG MAIS SUPERMERCADOS;Diesel TPP;-18.851797;-41.938482;0.002405146;0.006103968;0.004254557
HOSPITAL MUNICÍPAL IPATINGA;Diesel TPP;-19.465412;-42.531541;0.002405146;0.006103968;0.004254557
AUTO POSTO CARLITOS;Diesel TPP;-19.729889;-50.179943;0.002405146;0.006103968;0.004254557
KAWAKAMI;Diesel TPP;-22.207986;-49.934301;0.002405146;0.006103968;0.004254557
BIG MART;Diesel TPP;-22.207033;-49.941511;0.002405146;0.006103968;0.004254557
WMS PELOTAS;Diesel TPP;-31.558286;-52.279347;0.002405146;0.006103968;0.004254557
CONDOMÍNIO GUAICURUS;Diesel TPP;-23.495503;-46.650766;0.002405146;0.006103968;0.004254557
KAWAKAMI TUPÃ;Diesel TPP;-21.934474;-50.505374;0.002405146;0.006103968;0.004254557
BERGÃO;Diesel TPP;-21.128606;-44.236969;0.002370456;0.00601593;0.004193193
AEROPORTO DE BELO HORIZONTE - PAMPULHA I;Diesel TPP;-19.885912;-44.006660;0.002358893;0.005986584;0.004172738
MAC LOREN MÁQUINAS PARA AGRICULTURA;Diesel TPP;-22.220224;-49.639356;0.002358893;0.005986584;0.004172738
PARÁ DE MINAS;Diesel TPP;-19.850383;-44.603349;0.00231264;0.0058692;0.00409092
ZÉ AÇU;Diesel TPP;-2.625107;-56.727227;0.00231264;0.0058692;0.00409092
BRAINFARMA IQF;Diesel TPP;-22.882167;-43.676296;0.00231264;0.0058692;0.00409092
SUPERMERCADO LOPES & ARAUJO;Diesel TPP;-19.743865;-47.950885;0.00231264;0.0058692;0.00409092
SÃO CAMILO;Diesel TPP;-1.347068;-48.353640;0.002220134;0.005634432;0.003927283
TECEBEM BENEFICIAMENTO TEXTIL;Diesel TPP;-27.109985;-48.916866;0.002220134;0.005634432;0.003927283
BADUY E CIA LTDA;Diesel TPP;-18.959273;-49.455573;0.002220134;0.005634432;0.003927283
D VILLA SUPERMERCADO;Diesel TPP;-26.121823;-49.805747;0.002220134;0.005634432;0.003927283
POSTO DANGELIS;Diesel TPP;-16.728890;-43.832516;0.002220134;0.005634432;0.003927283
BNI INDICO;Diesel TPP;-23.518013;-46.603794;0.002220134;0.005634432;0.003927283
AGRIBEL;Diesel TPP;-5.905680;-42.719690;0.002220134;0.005634432;0.003927283
CAATIBA;Diesel TPP;-14.970026;-40.349947;0.002150755;0.005458356;0.003804556
FIRMINO ALVES;Diesel TPP;-14.927607;-39.911880;0.002150755;0.005458356;0.003804556
ITAIÁ;Diesel TPP;-14.917987;-39.919605;0.002150755;0.005458356;0.003804556
IBICUÍ;Diesel TPP;-14.848900;-39.985023;0.002150755;0.005458356;0.003804556
IGUAÍ;Diesel TPP;-14.754704;-40.097169;0.002150755;0.005458356;0.003804556
ITAMBÉ;Diesel TPP;-15.240317;-40.624493;0.002150755;0.005458356;0.003804556
ITAMBÉ - FILIAL 06;Diesel TPP;-15.248267;-40.623635;0.002150755;0.005458356;0.003804556
IRMÃOS UNIDOS;Diesel TPP;-27.100865;-48.621912;0.002150755;0.005458356;0.003804556
ITARANTIM;Diesel TPP;-15.651437;-40.053154;0.002150755;0.005458356;0.003804556
ITORORÓ;Diesel TPP;-15.116559;-40.059952;0.002150755;0.005458356;0.003804556
ITATÍ;Diesel TPP;-15.111173;-40.062441;0.002150755;0.005458356;0.003804556
CURY;Diesel TPP;-22.738993;-45.107550;0.002150755;0.005458356;0.003804556
MACARANI;Diesel TPP;-15.566035;-40.426466;0.002150755;0.005458356;0.003804556
MACARANI - FILIAL 17;Diesel TPP;-15.564960;-40.427496;0.002150755;0.005458356;0.003804556
MAIQUINIQUE;Diesel TPP;-15.618336;-40.264317;0.002150755;0.005458356;0.003804556
DISTRIBUIDORA DE CARNES PATROCÍNIO AGROPECUÁRIA;Diesel TPP;-18.959962;-46.965680;0.002150755;0.005458356;0.003804556
PAULISTEX INDUSTRIAL;Diesel TPP;-7.920020;-34.865844;0.002150755;0.005458356;0.003804556
POTIGUARÁ;Diesel TPP;-15.596610;-39.867134;0.002150755;0.005458356;0.003804556
REGIONAL CENTRO SUL DE COMUNICAÇÃO;Diesel TPP;-19.740633;-47.947966;0.002139192;0.00542901;0.003784101
ALÉM PARAÍBA;Diesel TPP;-21.830914;-42.724390;0.002127629;0.005399664;0.003763646
GRANJA SÃO JOSÉ;Diesel TPP;-22.707105;-46.753440;0.002127629;0.005399664;0.003763646
SUPERMERCADOS ABC FORMIGA-MG;Diesel TPP;-20.468491;-45.420268;0.002127629;0.005399664;0.003763646
SUPERMERCADO JB DE FRUTAL;Diesel TPP;-20.010213;-48.940905;0.002127629;0.005399664;0.003763646
ABC;Diesel TPP;-20.701495;-44.824072;0.002127629;0.005399664;0.003763646
QUATRO M;Diesel TPP;-23.551275;-46.738425;0.002127629;0.005399664;0.003763646
JAPURÁ;Diesel TPP;-1.886506;-66.999837;0.002081376;0.00528228;0.003681828
